,Key,Level,MAE,Model,R2
573,2_7,2,0.12921291997807266,PPFD_Avg+Shrub,0.8481846121183525
574,2_7,2,0.13743807419478613,PPFD_Avg+Shrub,0.823802910132799
575,2_7,2,0.13452148188144003,PPFD_Avg+Shrub,0.8372025673744341
576,2_7,2,0.13830922833109557,PPFD_Avg+Shrub,0.8225114710285433
577,2_7,2,0.1384955874326156,PPFD_Avg+Shrub,0.8221439095179962
578,2_7,2,0.13694526036149765,PPFD_Avg+Shrub,0.8293104040244409
579,2_7,2,0.13902982532988237,PPFD_Avg+Shrub,0.8181550870328099
580,2_7,2,0.12942015268643278,PPFD_Avg+Shrub,0.8480028210377144
581,2_7,2,0.13575735569513264,PPFD_Avg+Shrub,0.825838879200776
582,2_7,2,0.13202502991220935,PPFD_Avg+Shrub,0.842588785263364
583,2_7,2,0.1332113879678569,PPFD_Avg+Shrub,0.8403370396491698
584,2_7,2,0.1367274267329641,PPFD_Avg+Shrub,0.8225224525646224
585,2_7,2,0.13474802463921484,PPFD_Avg+Shrub,0.83278466912685
586,2_7,2,0.14118192791996523,PPFD_Avg+Shrub,0.8207994970091675
587,2_7,2,0.13687533284319836,PPFD_Avg+Shrub,0.8279878104725128
588,2_7,2,0.13435571429771945,PPFD_Avg+Shrub,0.8295979808778207
589,2_7,2,0.13582834187518622,PPFD_Avg+Shrub,0.8329702214817083
590,2_7,2,0.12998495684654895,PPFD_Avg+Shrub,0.8459412887496791
591,2_7,2,0.13461281111445733,PPFD_Avg+Shrub,0.8295062215294271
592,2_7,2,0.13495181128657038,PPFD_Avg+Shrub,0.8318980025748746
593,2_7,2,0.13709634829899828,PPFD_Avg+Shrub,0.8310092427262317
594,2_7,2,0.13348516955402884,PPFD_Avg+Shrub,0.832708678795349
595,2_7,2,0.13105941153385817,PPFD_Avg+Shrub,0.8383328521811617
596,2_7,2,0.13588548324339197,PPFD_Avg+Shrub,0.8319134277766056
597,2_7,2,0.13363463652934535,PPFD_Avg+Shrub,0.8378127706446932
598,2_7,2,0.13436462406178717,PPFD_Avg+Shrub,0.832490597301826
599,2_7,2,0.13684535433835301,PPFD_Avg+Shrub,0.8257745668003731
600,2_8,2,0.13488227631274172,PPFD_Avg+Grass,0.8332210289410643
601,2_8,2,0.13847910226303384,PPFD_Avg+Grass,0.8199488483943619
602,2_8,2,0.13843152799446298,PPFD_Avg+Grass,0.824048854573928
603,2_8,2,0.13640688060629702,PPFD_Avg+Grass,0.8324995867981646
604,2_8,2,0.154006246476917,PPFD_Avg+Grass,0.7643463737070595
605,2_8,2,0.1359965084526797,PPFD_Avg+Grass,0.8356429274382453
606,2_8,2,0.14065922410036058,PPFD_Avg+Grass,0.8192987978129374
607,2_8,2,0.13536278114784378,PPFD_Avg+Grass,0.8321533085216911
608,2_8,2,0.1414727192839803,PPFD_Avg+Grass,0.8186896650503397
609,2_8,2,0.13779519903506665,PPFD_Avg+Grass,0.8301768411711731
610,2_8,2,0.13795602109412322,PPFD_Avg+Grass,0.8270333156053635
611,2_8,2,0.13649296468132108,PPFD_Avg+Grass,0.8327690508731516
612,2_8,2,0.13552756230649288,PPFD_Avg+Grass,0.8288205996967919
613,2_8,2,0.1366252555109872,PPFD_Avg+Grass,0.8290183366326572
614,2_8,2,0.13623659282026143,PPFD_Avg+Grass,0.8298483529852092
615,2_8,2,0.137589207271358,PPFD_Avg+Grass,0.8237629065363885
616,2_8,2,0.14268691141722678,PPFD_Avg+Grass,0.810727768434899
617,2_8,2,0.13614370243256138,PPFD_Avg+Grass,0.8332901535488118
618,2_8,2,0.13752235479901245,PPFD_Avg+Grass,0.8238847545617058
619,2_8,2,0.136888768461581,PPFD_Avg+Grass,0.8249040749000347
620,2_8,2,0.13842681821076183,PPFD_Avg+Grass,0.8199368734492948
621,2_8,2,0.1384499463269162,PPFD_Avg+Grass,0.8206102355376055
622,2_8,2,0.13322563040575375,PPFD_Avg+Grass,0.8359639853134199
623,2_8,2,0.13742757583360143,PPFD_Avg+Grass,0.8309173007686488
624,2_8,2,0.13769741140245725,PPFD_Avg+Grass,0.8245866416000396
625,2_8,2,0.13695390788123327,PPFD_Avg+Grass,0.8254471298393027
626,2_8,2,0.13862271875082402,PPFD_Avg+Grass,0.8207733048772152
627,2_8,2,0.1382783600939608,PPFD_Avg+Grass,0.8199341060443948
628,2_8,2,0.13856617855270068,PPFD_Avg+Grass,0.8230897883727315
629,2_8,2,0.13925932312173647,PPFD_Avg+Grass,0.8180323112086438
630,2_9,2,0.13934610641071601,PPFD_Avg+Sparse,0.8224460687342461
631,2_9,2,0.1421392615661229,PPFD_Avg+Sparse,0.8138525887772688
632,2_9,2,0.14375704645433016,PPFD_Avg+Sparse,0.8106734118334534
633,2_9,2,0.13479848307811604,PPFD_Avg+Sparse,0.8279523324066579
634,2_9,2,0.1403950941968691,PPFD_Avg+Sparse,0.8162159514134114
635,2_9,2,0.14041081127522867,PPFD_Avg+Sparse,0.8147799780275902
636,2_9,2,0.1407929957596125,PPFD_Avg+Sparse,0.817038442713472
637,2_9,2,0.13866730696461857,PPFD_Avg+Sparse,0.8177244734056499
638,2_9,2,0.14374558028407677,PPFD_Avg+Sparse,0.8138506439379708
639,2_9,2,0.13917415306413575,PPFD_Avg+Sparse,0.8203874201445454
640,2_9,2,0.14309042362095953,PPFD_Avg+Sparse,0.8140739467655957
641,2_9,2,0.13912583311946636,PPFD_Avg+Sparse,0.8171999456550627
642,2_9,2,0.14083182373648745,PPFD_Avg+Sparse,0.8185738561751572
643,2_9,2,0.13836760772049372,PPFD_Avg+Sparse,0.8218259409732075
644,2_9,2,0.13985185978939518,PPFD_Avg+Sparse,0.8113128654082066
645,2_9,2,0.1428557692148212,PPFD_Avg+Sparse,0.8017747367467517
646,2_9,2,0.1436869737121741,PPFD_Avg+Sparse,0.8062266655380106
647,2_9,2,0.13927400205097382,PPFD_Avg+Sparse,0.8242878415882683
648,2_9,2,0.14088787477578515,PPFD_Avg+Sparse,0.8099904304044618
649,2_9,2,0.13853067814206677,PPFD_Avg+Sparse,0.8229203912261674
650,2_9,2,0.14304050130486942,PPFD_Avg+Sparse,0.8115814136251914
651,2_9,2,0.13810625556643036,PPFD_Avg+Sparse,0.822276504667173
652,2_9,2,0.13906765539667135,PPFD_Avg+Sparse,0.8247421607542711
653,2_9,2,0.1407095263005312,PPFD_Avg+Sparse,0.8181661260285994
654,2_9,2,0.1349513325242847,PPFD_Avg+Sparse,0.8281555883335768
