datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,BestModel: PPFD_Avg+Sedge
2016-07-16 06:00:00,5.19367,7.197089,6.0106254,6.065748,6.446563,5.947796,4.9043355
2016-07-16 06:30:00,5.2345543,7.1789546,6.008464,6.0707893,6.436395,5.942073,4.9292517
2016-07-16 07:00:00,5.436221,7.1069303,6.00563,6.0626044,6.4046197,5.9400296,5.033312
2016-07-16 07:30:00,5.1965156,7.1964345,6.010871,6.065726,6.446258,5.948243,4.905272
2016-07-16 08:00:00,5.2942934,7.1809845,6.0322495,6.0607605,6.440421,5.9734054,4.928175
2016-07-16 08:30:00,5.2451725,7.197809,6.038916,6.076599,6.4435954,5.9717464,4.901346
2016-07-16 09:00:00,5.272482,7.1868377,6.0419116,6.0903354,6.434183,5.969632,4.9144874
2016-07-16 09:30:00,5.4240913,7.1339355,6.0286,6.062192,6.417596,5.970585,4.9949245
2016-07-16 10:00:00,5.6402626,7.0363493,6.0121374,6.067737,6.3694673,5.9497643,5.132907
2016-07-16 10:30:00,5.5479984,7.047383,5.9926777,6.4873877,6.2672534,5.7842817,5.053459
2016-07-16 11:00:00,5.589076,7.030499,5.988506,6.0588937,6.3693814,5.99237,5.142839
2016-07-16 11:30:00,5.60626,7.00434,5.979045,6.0588937,6.335944,6.032324,5.207332
2016-07-16 12:00:00,5.5568633,6.971731,5.991694,6.0588937,6.3003325,6.0986247,5.30657
2016-07-16 12:30:00,5.5109286,6.973184,6.019698,6.0588937,6.2866096,6.16215,5.3777823
2016-07-16 13:00:00,5.424027,6.9832063,6.091242,6.0588937,6.3076863,6.1878934,5.271649
2016-07-16 13:30:00,5.420541,6.97466,6.222171,6.0588937,6.291815,6.1228185,5.3916626
2016-07-16 14:00:00,5.3797345,6.9792614,6.376239,6.065317,6.306761,5.994757,5.4337754
2016-07-16 14:30:00,5.672048,6.985019,6.490824,6.624512,6.24221,5.7381544,5.453485
2016-07-16 15:00:00,6.2467694,6.984876,6.471727,6.907125,6.362374,5.8437366,5.5505924
2016-07-16 15:30:00,7.396329,6.9688926,6.6083474,8.101574,6.8690305,6.1835675,6.600763
2016-07-16 16:00:00,8.574159,6.982481,6.792057,9.753488,7.6258974,7.8902087,7.6134796
2016-07-16 16:30:00,9.773886,6.9777665,6.877302,11.4054,9.300275,9.537374,9.163741
2016-07-16 17:00:00,11.229279,6.9852543,6.924522,13.057313,11.538037,11.158266,11.007998
2016-07-16 17:30:00,12.585294,6.987003,6.973499,14.709227,13.525806,12.78652,12.713979
2016-07-16 18:00:00,11.279069,6.9733014,6.990584,13.394305,11.484348,11.530692,11.05943
2016-07-16 18:30:00,12.024128,6.835497,7.1477647,13.760494,12.842007,11.996702,12.168014
2016-07-16 19:00:00,12.370011,6.594122,7.3812017,14.126682,13.487329,12.454009,12.790004
2016-07-16 19:30:00,12.232526,6.9850802,7.331289,14.492871,13.21574,12.816736,12.44974
2016-07-16 20:00:00,12.507841,6.9873457,7.4788094,14.85906,13.710056,13.219532,12.873162
2016-07-16 20:30:00,11.2696085,6.980206,7.512085,13.502348,11.897616,11.844866,11.334619
2016-07-16 21:00:00,12.898461,6.9957557,7.468827,15.93403,13.790628,14.31205,13.244918
2016-07-16 21:30:00,12.682692,6.9993725,7.524286,15.721223,13.464233,14.106623,13.002374
2016-07-16 22:00:00,11.505655,7.0266814,7.4654994,14.408244,11.413908,12.757806,11.489874
2016-07-16 22:30:00,12.284878,6.970608,7.6108017,14.993112,13.278962,13.382811,12.604899
2016-07-16 23:00:00,13.349622,7.027116,7.4854646,16.68164,14.211536,15.060488,13.778112
2016-07-16 23:30:00,11.42536,7.1358786,7.071452,14.44961,10.55805,12.6064825,11.133091
2016-07-17 00:00:00,11.605708,7.1527314,6.955275,14.665602,10.684235,12.731361,11.289148
2016-07-17 00:30:00,11.485653,7.2163324,7.293577,14.881594,10.422205,13.18338,11.226071
2016-07-17 01:00:00,11.104276,7.2510967,7.1728225,14.324657,9.490939,12.558768,10.402728
2016-07-17 01:30:00,11.087173,7.241391,7.0247536,14.17382,9.3952,12.306983,10.289114
2016-07-17 02:00:00,11.081628,7.248027,7.0760083,14.214682,9.394446,12.383191,10.296974
2016-07-17 02:30:00,11.523566,7.2597475,7.1249847,14.901758,10.086512,13.080969,11.00034
2016-07-17 03:00:00,10.659648,7.261791,7.113595,13.660568,8.873593,11.8758,9.562377
2016-07-17 03:30:00,9.806079,7.257012,7.09651,12.419376,8.367521,10.658665,7.9704075
2016-07-17 04:00:00,10.170357,7.2366953,7.0145025,12.847429,8.530306,11.020466,8.712623
2016-07-17 04:30:00,10.447866,7.197375,7.136375,13.275481,8.800408,11.520783,9.533606
2016-07-17 05:00:00,10.775293,7.1523185,7.175101,13.703533,9.502221,11.961399,10.271303
2016-07-17 05:30:00,9.445039,7.1653357,7.3168697,11.928751,8.209988,10.202998,8.108508
2016-07-17 06:00:00,9.6471405,7.1696186,7.561998,12.41385,8.387567,10.7466755,8.7037735
2016-07-17 06:30:00,9.909302,7.1626477,7.718392,12.898949,8.653574,11.272347,9.310052
2016-07-17 07:00:00,10.149414,7.170022,7.8869867,13.3840475,9.03082,11.800493,9.811802
2016-07-17 07:30:00,10.582533,7.1234045,8.048926,13.869145,9.946402,12.32729,10.593947
2016-07-17 08:00:00,10.950558,7.105943,8.221958,14.354245,10.689139,12.856337,11.146266
2016-07-17 08:30:00,10.6012535,7.0832305,8.390553,13.940973,10.368531,12.469753,10.812884
2016-07-17 09:00:00,10.978441,7.046492,8.524764,14.358239,11.187774,12.921855,11.367219
2016-07-17 09:30:00,11.71683,6.998835,8.755473,15.155439,12.776623,13.780391,12.436692
2016-07-17 10:00:00,10.266914,6.9725776,8.806495,13.082226,11.07979,11.892671,10.727656
2016-07-17 10:30:00,11.683352,6.9840417,9.00171,14.685028,13.407669,13.4291,12.6182575
2016-07-17 11:00:00,12.150599,6.982293,9.209126,15.398676,14.1882715,14.19299,13.294934
2016-07-17 11:30:00,11.447625,6.9698796,9.321154,14.845761,13.071152,13.773492,12.438931
2016-07-17 12:00:00,11.518966,6.981673,9.477548,14.772226,13.433775,13.817254,12.649009
2016-07-17 12:30:00,10.147997,6.86607,9.764825,12.5459385,11.391295,12.121917,10.918634
2016-07-17 13:00:00,8.207204,6.9943724,9.687181,10.31965,8.661182,10.164879,8.560629
2016-07-17 13:30:00,7.6393313,6.4906254,9.832484,8.093361,6.6446433,8.40237,6.8858147
2016-07-17 14:00:00,8.051333,7.45298,9.927874,7.1514063,6.27594,6.6699166,6.706541
2016-07-17 14:30:00,8.277674,9.242803,9.663889,6.1983867,5.643765,4.69648,6.487377
2016-07-17 15:00:00,9.065668,10.585561,9.815846,6.0588937,6.281772,4.3797193,7.262779
2016-07-17 15:30:00,7.529461,8.329492,9.677199,6.0588937,4.40598,4.309771,5.516409
2016-07-17 16:00:00,9.061492,10.471251,9.9267645,6.0588937,6.184788,4.4540973,7.1742945
2016-07-17 16:30:00,5.4335113,6.2697864,9.355537,6.0588937,5.6797757,4.2437034,6.185539
2016-07-17 17:00:00,4.4885125,7.0076203,9.133702,6.0588937,6.2631493,4.226793,5.5481434
2016-07-17 17:30:00,5.495458,6.253316,9.54188,6.0588937,5.6671343,4.267166,6.1930585
2016-07-17 18:00:00,4.334545,7.005284,9.537443,6.0588937,6.2668414,4.2666078,5.5449166
2016-07-17 18:30:00,4.363971,7.0013795,9.453146,6.058894,6.2730117,4.255994,5.5395236
2016-07-17 19:00:00,5.1625547,6.4761043,9.63616,6.060972,5.8441353,4.296818,6.0205207
2016-07-17 19:30:00,4.484909,7.0025196,9.214672,6.0613513,6.1953115,4.2293687,5.606755
2016-07-17 20:00:00,4.877691,7.031616,7.9779396,6.0646057,6.3681703,5.007342,5.1402144
2016-07-17 20:30:00,4.8169856,7.0127215,8.114368,6.0665665,6.3509398,4.913329,5.1804385
2016-07-17 21:00:00,4.8835096,6.615112,6.7902536,6.0601144,5.9565516,5.787623,5.8861213
2016-07-17 21:30:00,5.285315,7.0113645,6.1591673,6.05891,6.242715,6.167595,5.565999
2016-07-17 22:00:00,5.4475083,7.0206084,6.019495,6.0589733,6.3643503,6.161748,5.1578097
2016-07-17 22:30:00,5.233515,7.1312165,5.981228,6.059855,6.417015,6.0677085,4.9992194
2016-07-17 23:00:00,5.206833,7.143315,5.9754586,6.076478,6.4177003,6.03238,4.9789815
2016-07-17 23:30:00,5.2826476,7.1206484,5.9760923,6.0632567,6.4109483,6.041051,5.013655
2016-07-18 00:00:00,5.077957,7.1892214,5.977739,6.0761147,6.4396563,6.0437255,4.913665
2016-07-18 00:30:00,5.0463133,7.2056212,5.9784365,6.0601764,6.452322,6.0594087,4.893192
2016-07-18 01:00:00,5.0144324,7.2298675,5.997276,6.1032495,6.4507194,6.07661,4.8508663
2016-07-18 01:30:00,4.9984345,7.2358637,6.0213246,6.09898,6.454875,6.1304255,4.8430986
2016-07-18 02:00:00,5.022973,7.2492547,5.995648,6.13367,6.450664,6.0458245,4.8177505
2016-07-18 02:30:00,4.9572754,7.2565947,5.9955316,6.060887,6.4763618,6.1079473,4.820465
2016-07-18 03:00:00,4.9494586,7.2545276,6.0223413,6.059203,6.475892,6.166231,4.823714
2016-07-18 03:30:00,4.9629316,7.260955,6.0346766,6.085773,6.470844,6.1611505,4.809753
2016-07-18 04:00:00,5.354893,7.256398,6.107977,6.651253,6.334921,5.8994503,4.7369175
2016-07-18 04:30:00,6.3534,7.2329216,6.070747,6.892534,6.297884,5.915526,4.9248047
2016-07-18 05:00:00,7.3522124,7.2002177,6.1827936,8.11395,6.796188,6.1101003,5.726984
2016-07-18 05:30:00,8.300011,7.1823683,6.446753,9.744625,7.4012733,7.7002015,6.673788
2016-07-18 06:00:00,9.4272,7.2059255,6.415903,11.375301,7.9958973,9.255632,7.501572
2016-07-18 06:30:00,10.56307,7.1747212,6.508453,13.005977,8.689445,10.879762,9.360999
2016-07-18 07:00:00,10.823639,7.16104,6.7884407,13.519592,9.23478,11.529659,10.015165
2016-07-18 07:30:00,10.593244,7.1211762,6.9985566,13.262282,9.226718,11.409096,9.954676
2016-07-18 08:00:00,10.256014,7.1506424,7.093093,12.896451,8.683966,11.124174,9.375923
2016-07-18 08:30:00,10.753348,6.974965,7.266957,12.851831,10.90799,11.132759,10.553117
2016-07-18 09:00:00,11.594408,7.0014644,7.421132,14.347866,11.734894,12.687324,11.602785
2016-07-18 09:30:00,11.414139,7.009061,7.561998,13.474703,12.192433,11.826848,11.579141
2016-07-18 10:00:00,11.820766,6.9211016,7.737248,13.8693695,12.893382,12.264266,12.204743
2016-07-18 10:30:00,11.344863,7.0115547,7.7472305,13.453911,12.204521,11.843267,11.593079
2016-07-18 11:00:00,11.835843,7.007256,8.025634,14.133032,13.079536,12.591254,12.352758
2016-07-18 11:30:00,11.962999,6.726397,7.9224806,13.99701,13.216744,12.431822,12.4995575
2016-07-18 12:00:00,12.84698,6.6712165,8.157626,15.131862,14.5962925,13.635057,13.697587
2016-07-18 12:30:00,11.81275,7.0088005,8.377243,14.298962,13.253649,12.831559,12.500407
2016-07-18 13:00:00,12.635129,6.3314204,8.844207,14.700231,14.391625,13.354352,13.697716
2016-07-18 13:30:00,13.218838,6.5234237,9.038313,14.225359,14.646663,13.044623,14.271277
2016-07-18 14:00:00,14.920886,7.190105,8.938487,15.403533,16.44519,14.070142,16.021473
2016-07-18 14:30:00,10.463751,7.0113945,8.544729,12.772216,11.410648,11.444211,10.911326
2016-07-18 15:00:00,7.394149,6.968094,7.3468175,8.607954,7.0541964,7.0246286,6.85358
2016-07-18 15:30:00,5.6164007,7.0115848,6.144401,6.479709,6.197203,5.9349313,5.569833
2016-07-18 16:00:00,5.147569,6.981051,6.0207148,6.0588937,6.1882205,6.1638217,5.619223
2016-07-18 16:30:00,4.6341457,6.9336886,6.057506,6.0588956,4.8426003,6.1917386,5.725581
2016-07-18 17:00:00,4.788871,6.499998,6.026001,6.059232,5.864496,6.1722245,5.997118
2016-07-18 17:30:00,4.484622,6.7446065,5.9958806,6.06366,4.9421115,6.1065707,5.7925916
2016-07-18 18:00:00,4.8831134,8.130035,5.9811273,6.059514,4.335215,6.0229983,5.441131
2016-07-18 18:30:00,4.21077,6.6285343,6.015835,6.0589933,5.0081444,5.9595985,5.8448467
2016-07-18 19:00:00,4.194873,7.3969994,6.120505,6.0625033,4.588811,6.086984,5.5544906
2016-07-18 19:30:00,4.500865,6.1203055,6.183471,6.058959,5.5650077,6.159112,6.211745
2016-07-18 20:00:00,4.892355,6.700523,6.199646,6.059048,6.0259743,6.1774697,5.8045483
2016-07-18 20:30:00,4.0076175,6.6896048,6.198018,6.059063,4.974956,6.1756177,5.820848
2016-07-18 21:00:00,4.8966837,6.718344,6.325371,6.0589414,6.040385,6.3412037,5.7892275
2016-07-18 21:30:00,4.388895,5.9798126,6.2957582,6.0588937,5.441721,6.300531,6.1575685
2016-07-18 22:00:00,5.5955153,6.9775505,6.3609066,6.0589046,6.3019924,6.3900332,5.4188457
2016-07-18 22:30:00,6.0604796,6.997223,6.3215265,6.058916,6.320454,6.335928,5.2289886
2016-07-18 23:00:00,5.8768373,7.0770946,6.3042784,6.0588946,6.391554,6.312236,5.076476
2016-07-18 23:30:00,5.6350417,7.1700683,6.2717905,6.05904,6.4357514,6.2675695,4.9440327
2016-07-19 00:00:00,5.4360156,7.202999,6.176821,6.0726843,6.4472585,6.149225,4.8946633
2016-07-19 00:30:00,5.419331,7.2197,6.189394,6.080123,6.452936,6.16095,4.8695316
2016-07-19 01:00:00,5.478424,7.2339487,6.2560663,6.061363,6.4654403,6.245435,4.852632
2016-07-19 01:30:00,5.436398,7.241882,6.2373285,6.0657363,6.467881,6.2186937,4.8405423
2016-07-19 02:00:00,5.4535193,7.2473288,6.2524295,6.0689692,6.4694867,6.2387013,4.8321996
2016-07-19 02:30:00,5.3327065,7.2551084,6.183298,6.0886393,6.467188,6.152236,4.8175607
2016-07-19 03:00:00,5.24935,7.2565775,6.1324887,6.095604,6.4657617,6.0949717,4.8142076
2016-07-19 03:30:00,5.2530055,7.257879,6.135294,6.126166,6.457057,6.0929646,4.8068247
2016-07-19 04:00:00,5.242752,7.2532845,6.123137,6.0975075,6.463614,6.084026,4.818554
2016-07-19 04:30:00,5.1802454,7.2507186,6.0867553,6.0960903,6.4628253,6.034931,4.8224645
2016-07-19 05:00:00,5.191001,7.2533975,6.0937376,6.1001563,6.4628596,6.0464363,4.817914
2016-07-19 05:30:00,5.223644,7.249607,6.106616,6.0724516,6.469508,6.069517,4.8283243
2016-07-19 06:00:00,5.2292395,7.240665,6.097341,6.079926,6.4629726,6.056169,4.839708
2016-07-19 06:30:00,5.2505536,7.2347465,6.0999317,6.0879884,6.457697,6.0592837,4.8466787
2016-07-19 07:00:00,5.2717576,7.209144,6.082048,6.115471,6.4371295,6.0234146,4.87817
2016-07-19 07:30:00,5.3629284,7.2042866,6.124384,6.086466,6.443667,6.0873184,4.890336
2016-07-19 08:00:00,5.5767746,7.0988016,6.09635,6.0800962,6.395415,6.054409,5.0417237
2016-07-19 08:30:00,5.578611,7.100726,6.1189466,6.110436,6.3870745,6.0770683,5.0334935
2016-07-19 09:00:00,5.823159,7.0153646,6.1385846,6.1074076,6.3442426,6.09989,5.1650043
2016-07-19 09:30:00,5.840473,7.034999,6.207439,6.1110787,6.355602,6.168652,5.1269875
2016-07-19 10:00:00,5.89811,6.9732127,6.2565513,6.0854115,6.2983465,6.240607,5.297263
2016-07-19 10:30:00,5.573499,6.9790077,6.2867875,6.088967,6.301423,6.281335,5.4271092
2016-07-19 11:00:00,5.3754725,6.987073,6.2789946,6.075394,6.3064203,6.2737303,5.505419
2016-07-19 11:30:00,5.5245085,6.9806857,6.258837,6.0749516,6.3099213,6.246137,5.445426
2016-07-19 12:00:00,5.602171,6.9781284,6.240896,6.0932403,6.2975407,6.21731,5.41807
2016-07-19 12:30:00,5.542,6.980112,6.1974635,6.073138,6.30826,6.1711054,5.440361
2016-07-19 13:00:00,5.250507,6.9084735,6.191818,6.2611303,6.100942,6.112776,5.6526923
2016-07-19 13:30:00,4.8659797,6.5495024,6.3151536,6.1340103,5.85562,6.310014,5.9634285
2016-07-19 14:00:00,4.7426114,6.4213195,6.377774,6.105769,5.77087,6.397697,6.081881
2016-07-19 14:30:00,4.1552806,6.4188995,6.3434157,6.095818,5.0979257,6.3575687,5.8729415
2016-07-19 15:00:00,5.108037,6.986928,6.3159156,6.0784254,6.184411,6.3237615,5.613479
2016-07-19 15:30:00,4.622894,6.297757,6.2797565,6.0691357,5.6953053,6.276207,6.1699195
2016-07-19 16:00:00,4.526987,6.106603,6.232376,6.0928774,5.532397,6.2056875,6.1811347
2016-07-19 16:30:00,4.8877378,6.6096992,6.3709855,6.1197405,5.913355,6.383382,5.9026036
2016-07-19 17:00:00,4.9059463,6.5517464,6.460091,6.140082,5.8534713,6.4767427,5.962407
2016-07-19 17:30:00,4.888427,6.698807,6.397897,6.0674887,6.0190954,6.4387155,5.8066907
2016-07-19 18:00:00,5.101049,6.996901,6.3749685,6.0603404,6.1926274,6.409024,5.610474
2016-07-19 18:30:00,5.7014036,6.9762816,6.4780917,6.062402,6.296869,6.528462,5.4062777
2016-07-19 19:00:00,6.074463,6.987825,6.4629216,6.059881,6.3105373,6.515598,5.2574134
2016-07-19 19:30:00,6.284868,7.026526,6.5379324,6.0612926,6.3667593,6.5841994,5.148063
2016-07-19 20:00:00,6.3832517,7.02026,6.681938,6.0691824,6.3608813,6.7135615,5.1570234
2016-07-19 20:30:00,6.322335,7.006432,6.6805673,6.0728884,6.339843,6.710621,5.198435
2016-07-19 21:00:00,5.8302107,6.977936,6.7085633,6.0656123,6.302076,6.739752,5.4212565
2016-07-19 21:30:00,6.32921,7.0094967,6.6938796,6.059679,6.346715,6.728879,5.1914983
2016-07-19 22:00:00,6.601626,7.137967,6.819354,6.0673704,6.4179344,6.841224,4.9882455
2016-07-19 22:30:00,6.625793,7.0845337,6.83793,6.0588937,6.3950944,6.8622017,5.0658803
2016-07-19 23:00:00,6.4400015,7.008872,6.844122,6.0635853,6.3451385,6.865797,5.1926923
2016-07-19 23:30:00,6.6692634,7.11063,6.844785,6.0589485,6.4074955,6.868505,5.028704
2016-07-20 00:00:00,6.6988645,7.1414156,6.890384,6.0588937,6.4221616,6.91062,4.984868
2016-07-20 00:30:00,6.6631784,7.2156897,6.9467306,6.058898,6.4575033,6.9626303,4.879083
2016-07-20 01:00:00,6.7250657,7.234861,7.006704,6.059326,6.4664955,7.0177956,4.851701
2016-07-20 01:30:00,6.854343,7.2544084,7.1108603,6.058901,6.475927,7.114131,4.8239384
2016-07-20 02:00:00,6.7078867,7.256219,7.006615,6.0798965,6.470383,7.008418,4.817561
2016-07-20 02:30:00,6.6552563,7.2584167,6.9820247,6.067961,6.47507,6.9911127,4.8165903
2016-07-20 03:00:00,6.9141374,7.2607927,7.150754,6.068161,6.4761395,7.146771,4.81317
2016-07-20 03:30:00,6.9592733,7.2555594,7.1795025,6.0588937,6.476477,7.1774955,4.8223004
2016-07-20 04:00:00,7.01642,7.249219,7.2092676,6.059205,6.473365,7.20483,4.8312745
2016-07-20 04:30:00,7.019201,7.243353,7.2038274,6.0608807,6.4700623,7.1990514,4.839326
2016-07-20 05:00:00,7.257875,7.2395196,7.354114,6.0590577,6.4687943,7.3385997,4.8451147
2016-07-20 05:30:00,7.3484793,7.233111,7.4062586,6.0588965,6.465794,7.386806,4.854272
2016-07-20 06:00:00,7.322803,7.1939697,7.470168,6.058928,6.447159,7.4457836,4.910012
2016-07-20 06:30:00,7.266201,7.197353,7.3817124,6.058898,6.448778,7.3641467,4.905199
2016-07-20 07:00:00,7.211736,7.1569304,7.428815,6.0589085,6.4295397,7.4076204,4.962768
2016-07-20 07:30:00,6.9742975,7.03413,7.4720697,6.0591173,6.3710413,7.4474535,5.1376266
2016-07-20 08:00:00,6.842923,6.994042,7.5006857,6.060864,6.3144126,7.4730783,5.2383165
2016-07-20 08:30:00,6.8740387,7.007565,7.461101,6.058906,6.3429623,7.4374247,5.197517
2016-07-20 09:00:00,6.7702312,6.981492,7.4743257,6.058894,6.3065877,7.4496365,5.276865
2016-07-20 09:30:00,6.238358,6.9878063,7.4601283,6.0588937,6.300728,7.4365315,5.5153003
2016-07-20 10:00:00,6.504141,6.980479,7.516342,6.0589013,6.3122196,7.488417,5.446385
2016-07-20 10:30:00,6.1670346,7.0070124,7.489142,6.058896,6.26411,7.463312,5.547303
2016-07-20 11:00:00,5.4483576,6.3625746,7.5214725,6.058913,5.7541213,7.4931474,6.129765
2016-07-20 11:30:00,5.4147215,6.387921,7.463578,6.0588937,5.7745295,7.439716,6.105285
2016-07-20 12:00:00,6.616029,6.9732356,7.4496465,6.058898,6.2867913,7.426854,5.378268
2016-07-20 12:30:00,6.579727,6.974425,7.4350953,6.0588937,6.290986,7.4134245,5.389452
2016-07-20 13:00:00,5.722626,6.844536,7.3561487,6.060319,6.1369395,7.339907,5.6824565
2016-07-20 13:30:00,5.166167,6.27441,7.312319,6.058894,5.683387,7.3000937,6.1833897
2016-07-20 14:00:00,5.43097,6.5736604,7.3091345,6.0589004,5.9239864,7.297151,5.925921
2016-07-20 14:30:00,4.4997087,6.5657024,7.360881,6.0589294,5.0422845,7.3449035,5.8695264
2016-07-20 15:00:00,3.6330996,7.9074826,7.3035173,6.058898,4.31412,7.291968,5.469297
2016-07-20 15:30:00,3.8978796,7.353741,7.231337,6.059046,4.614539,7.2252736,5.569614
2016-07-20 16:00:00,3.6309867,8.573772,7.1295247,6.0588937,4.5749154,7.131363,5.7055006
2016-07-20 16:30:00,3.7217999,7.4817533,7.053541,6.0588946,4.5451655,7.0612245,5.536631
2016-07-20 17:00:00,3.9431152,7.015703,7.000291,6.0589123,4.7980804,7.012063,5.6934648
2016-07-20 17:30:00,5.039886,6.4783483,6.9943643,6.05905,5.8471932,7.00653,6.0179906
2016-07-20 18:00:00,4.6088924,5.999178,6.9846783,6.0594006,5.4675226,6.997431,6.175668
2016-07-20 18:30:00,4.5706263,5.999808,6.9400077,6.0590615,5.468593,6.956351,6.1767774
2016-07-20 19:00:00,4.506695,5.983591,6.8554444,6.058996,5.446753,6.8783226,6.1610947
2016-07-20 19:30:00,5.7060485,6.9884315,6.9160805,6.0588956,6.2940006,6.934339,5.5211787
2016-07-20 20:00:00,6.3934727,6.9945793,6.880654,6.05891,6.3149734,6.9016314,5.2370343
2016-07-20 20:30:00,6.589637,7.066905,6.840407,6.0594106,6.3865476,6.8642545,5.0908947
2016-07-20 21:00:00,6.6772885,7.0851393,6.907102,6.0590043,6.3953485,6.926002,5.0649986
2016-07-20 21:30:00,6.6704707,7.163045,6.895205,6.058936,6.432441,6.915051,4.954055
2016-07-20 22:00:00,6.575526,7.2144823,6.888615,6.059798,6.4566545,6.9085793,4.88064
2016-07-20 22:30:00,6.410841,7.213008,6.781672,6.0590577,6.4561787,6.810198,4.8828735
2016-07-20 23:00:00,6.2471123,7.225184,6.6624336,6.106027,6.4476433,6.678908,4.8570347
2016-07-20 23:30:00,6.2328587,7.2294793,6.6841936,6.060308,6.4636354,6.7196536,4.8591886
2016-07-21 00:00:00,6.2527404,7.241866,6.7109075,6.0590563,6.4699116,6.7448783,4.841773
2016-07-21 00:30:00,6.265866,7.2561097,6.7345695,6.059009,6.476704,6.7667413,4.8214955
2016-07-21 01:00:00,6.36186,7.2583623,6.7987,6.058907,6.4778066,6.825984,4.818306
2016-07-21 01:30:00,6.4025326,7.261496,6.8280673,6.059091,6.4792414,6.8530083,4.8138094
2016-07-21 02:00:00,6.4559197,7.261811,6.862565,6.0593257,6.47932,6.884746,4.8133183
2016-07-21 02:30:00,6.4645934,7.266897,6.873799,6.058921,6.481864,6.8952985,4.806147
2016-07-21 03:00:00,6.4495993,7.2663817,6.8636265,6.058903,6.481624,6.8859167,4.8068852
2016-07-21 03:30:00,6.4179697,7.261588,6.8381953,6.058895,6.4793453,6.8624463,4.813714
2016-07-21 04:00:00,6.41475,7.261744,6.8362937,6.058895,6.479419,6.8606906,4.813492
2016-07-21 04:30:00,6.361903,7.25937,6.7998056,6.0589027,6.4782877,6.8270063,4.8168716
2016-07-21 05:00:00,6.3257313,7.254804,6.771632,6.059012,6.4760814,6.8009515,4.8233547
2016-07-21 05:30:00,6.350046,7.222934,6.7529683,6.0594783,6.460774,6.783512,4.868661
2016-07-21 06:00:00,6.4453034,7.1853633,6.7739763,6.059629,6.44285,6.8028364,4.922142
2016-07-21 06:30:00,6.543997,7.1680293,6.819266,6.058955,6.434807,6.844946,4.946952
2016-07-21 07:00:00,6.4770775,7.2127256,6.822008,6.0623803,6.455031,6.845929,4.8826747
2016-07-21 07:30:00,6.6552916,7.1414123,6.857921,6.0666513,6.419793,6.877149,4.983469
2016-07-21 08:00:00,6.718261,7.1153693,6.8849883,6.059907,6.4094577,6.905182,5.0217805
2016-07-21 08:30:00,6.734162,7.1123743,6.9034314,6.0589046,6.408339,6.922659,5.0262275
2016-07-21 09:00:00,6.612743,7.0618086,6.888704,6.0589004,6.3842783,6.909066,5.098245
2016-07-21 09:30:00,6.531311,7.0156407,6.934966,6.058894,6.3567758,6.951772,5.1729417
2016-07-21 10:00:00,6.376505,6.9683566,7.034258,6.058898,6.294896,7.0434237,5.332384
2016-07-21 10:30:00,6.5062866,6.995683,7.0295253,6.0588946,6.3171034,7.039057,5.2336774
2016-07-21 11:00:00,5.9627275,6.9817524,6.9825997,6.058894,6.3166695,6.995741,5.4583654
2016-07-21 11:30:00,5.8392577,6.986528,6.998566,6.0589013,6.310255,7.0104756,5.5032754
2016-07-21 12:00:00,5.3642774,6.832307,7.00237,6.0589547,6.1318374,7.0139627,5.691824
2016-07-21 12:30:00,5.228984,6.6969585,6.9878187,6.0588946,6.023206,7.0005584,5.8076134
2016-07-21 13:00:00,5.1979613,6.6490383,7.0000696,6.0588937,5.984647,7.011867,5.8531284
2016-07-21 13:30:00,5.3806596,6.8346996,7.0171857,6.058894,6.1337833,7.0276666,5.6900587
2016-07-21 14:00:00,4.7122936,6.02342,7.0661902,6.058894,5.4906917,7.072901,6.1928773
2016-07-21 14:30:00,3.9765377,6.939953,6.9866242,6.0588937,4.839202,6.9994564,5.723133
2016-07-21 15:00:00,3.6014953,7.8857555,6.922759,6.058895,4.3259125,6.940504,5.4720035
2016-07-21 15:30:00,3.615161,7.5845156,6.910198,6.0589023,4.4893913,6.9289064,5.510007
2016-07-21 16:00:00,3.6752205,8.25061,6.8739758,6.0588937,4.3673744,6.8954744,5.4669313
2016-07-21 16:30:00,3.820744,8.8121805,6.8251038,6.058894,4.7771893,6.850362,5.890048
2016-07-21 17:00:00,4.2083325,6.3648763,6.838549,6.0588965,5.1512947,6.862772,5.948159
2016-07-21 17:30:00,4.8977737,6.483893,6.8435025,6.0588975,5.851754,6.867344,6.0126076
2016-07-21 18:00:00,6.1006866,6.973137,6.864024,6.058899,6.286443,6.8862863,5.3773394
2016-07-21 18:30:00,5.9437175,6.979694,6.8992743,6.0588937,6.3094797,6.9188266,5.4390044
2016-07-21 19:00:00,6.366807,6.969407,6.984988,6.0588937,6.2988434,6.997946,5.3136425
2016-07-21 19:30:00,6.2987285,6.9715247,7.0240855,6.0588937,6.288622,7.0340357,5.3621783
2016-07-21 20:00:00,6.0564513,6.9789605,6.9960446,6.0588937,6.3069186,7.0081525,5.4321084
2016-07-21 20:30:00,6.1296344,6.977499,7.0285964,6.0588937,6.3018136,7.0382,5.418361
2016-07-21 21:00:00,6.0347686,6.9818325,7.0612807,6.0588937,6.316949,7.0683694,5.4591174
