datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,BestModel: PPFD_Avg
2016-07-20 12:00:00,-1.116928,-0.92836744,-0.9015001,-1.6133773,-1.3044604,-1.0458517,-1.0996585
2016-07-20 12:30:00,-1.1727362,-0.9962707,-0.9082099,-1.6133748,-1.3569864,-1.1045122,-1.1659983
2016-07-20 13:00:00,-2.477594,-2.6776412,-0.94461393,-1.6142612,-2.3252072,-2.3092058,-2.6887124
2016-07-20 13:30:00,-3.321318,-3.479366,-0.9648246,-1.6133753,-2.9618018,-3.0841353,-3.4228308
2016-07-20 14:00:00,-2.9013622,-3.124282,-0.9662931,-1.613379,-2.6176877,-2.6800802,-3.077926
2016-07-20 14:30:00,-3.97421,-4.2375135,-0.9424317,-1.6133971,-3.6778011,-3.8684464,-3.9760096
2016-07-20 15:00:00,-4.5983458,-4.793739,-0.96888316,-1.6133773,-4.414891,-4.540386,-4.54459
2016-07-20 15:30:00,-4.3553915,-4.6121902,-1.0021667,-1.6134694,-4.1713305,-4.2765117,-4.320647
2016-07-20 16:00:00,-4.9304476,-5.0121875,-1.0491146,-1.6133748,-4.7744727,-4.8579683,-4.7942553
2016-07-20 16:30:00,-4.441179,-4.65416,-1.0841521,-1.6133752,-4.2772307,-4.3374634,-4.3724174
2016-07-20 17:00:00,-4.235544,-4.4580874,-1.1087071,-1.6133863,-4.070328,-4.112394,-4.175477
2016-07-20 17:30:00,-3.1228888,-3.2374697,-1.11144,-1.613472,-2.8229105,-2.8089657,-3.2013338
2016-07-20 18:00:00,-3.6719546,-3.7974527,-1.1159062,-1.6136898,-3.358193,-3.4026356,-3.6288104
2016-07-20 18:30:00,-3.6780057,-3.7961984,-1.1365047,-1.613479,-3.3769057,-3.4012327,-3.6281185
2016-07-20 19:00:00,-3.7093775,-3.828493,-1.1754986,-1.6134384,-3.4391246,-3.4273112,-3.6459372
2016-07-20 19:30:00,-1.8715509,-1.7960806,-1.1475381,-1.613376,-1.8563612,-1.7954464,-1.9154165
2016-07-20 20:00:00,-0.35452843,-0.1548034,-1.1638738,-1.6133848,-0.43388093,-0.30506587,-0.2916056
2016-07-20 20:30:00,0.33875668,0.62544096,-1.1824327,-1.613696,0.3154732,0.46107376,0.5474993
2016-07-20 21:00:00,0.4465567,0.76467216,-1.1516781,-1.6134435,0.42838562,0.59722245,0.69766176
2016-07-20 21:30:00,0.96926534,1.330494,-1.1571641,-1.613401,0.9925381,1.179196,1.3270789
2016-07-20 22:00:00,1.3143362,1.6944777,-1.1602029,-1.6139367,1.3646733,1.5635961,1.7352518
2016-07-20 22:30:00,1.326557,1.6840457,-1.2095164,-1.6134766,1.3835045,1.5524598,1.7235531
2016-07-20 23:00:00,1.4462296,1.7702044,-1.2644998,-1.6426756,1.5039936,1.6512359,1.8201722
2016-07-20 23:30:00,1.457924,1.8006002,-1.2544657,-1.614254,1.5289272,1.6757146,1.8542582
2016-07-21 00:00:00,1.5352501,1.8882521,-1.2421474,-1.6134758,1.6107506,1.7680405,1.9525517
2016-07-21 00:30:00,1.6261045,1.9890441,-1.2312365,-1.6134464,1.706782,1.8744386,2.064635
2016-07-21 01:00:00,1.6271323,2.0049825,-1.2016647,-1.6133829,1.7053405,1.8912474,2.0820837
2016-07-21 01:30:00,1.6418482,2.0271583,-1.1881227,-1.6134977,1.7198163,1.9146887,2.1063607
2016-07-21 02:00:00,1.6364301,2.0293853,-1.1722152,-1.6136434,1.7125839,1.9170791,2.108799
2016-07-21 02:30:00,1.6681556,2.0653796,-1.167035,-1.6133919,1.7461118,1.955011,2.147356
2016-07-21 03:00:00,1.6669158,2.0617316,-1.1717257,-1.6133808,1.7452008,1.9511567,2.143518
2016-07-21 03:30:00,1.6401817,2.0278087,-1.1834525,-1.6133758,1.7176892,1.9153425,2.1070728
2016-07-21 04:00:00,1.6416541,2.0289128,-1.1843295,-1.6133755,1.7193371,1.9165093,2.1082826
2016-07-21 04:30:00,1.6336838,2.012112,-1.2011548,-1.6133803,1.7122895,1.8987731,2.0898883
2016-07-21 05:00:00,1.6091264,1.9798046,-1.2141459,-1.6134481,1.6871773,1.8646849,2.0545194
2016-07-21 05:30:00,1.398909,1.7542814,-1.2227525,-1.6137383,1.4628662,1.6266774,1.8023165
2016-07-21 06:00:00,1.1436833,1.4884256,-1.2130651,-1.6138319,1.186598,1.3460397,1.5041841
2016-07-21 06:30:00,1.0183493,1.3657655,-1.1921813,-1.613413,1.0493325,1.2164353,1.3666326
2016-07-21 07:00:00,1.3170677,1.6820468,-1.1909168,-1.6155423,1.3703653,1.550903,1.7213119
2016-07-21 07:30:00,0.8343805,1.177416,-1.1743566,-1.6181974,0.8470603,1.0188757,1.1554159
2016-07-21 08:00:00,0.6532427,0.9922694,-1.1618752,-1.6140046,0.6521126,0.82320154,0.9452957
2016-07-21 08:30:00,0.6291698,0.9702383,-1.1533709,-1.6133816,0.62547195,0.8006605,0.92107713
2016-07-21 09:00:00,0.29455888,0.5865272,-1.1601621,-1.6133789,0.26548517,0.42291772,0.50553024
2016-07-21 09:30:00,-0.06529593,0.1860627,-1.1388296,-1.6133751,-0.12483489,0.031124597,0.07362545
2016-07-21 10:00:00,-0.8362306,-0.65295696,-1.093044,-1.6133773,-0.9581508,-0.8051839,-0.8274807
2016-07-21 10:30:00,-0.3697406,-0.13779426,-1.0952264,-1.6133753,-0.45788813,-0.28744698,-0.2729534
2016-07-21 11:00:00,-1.5152969,-1.4146949,-1.1168649,-1.613375,-1.5807545,-1.4659777,-1.5564
2016-07-21 11:30:00,-1.7714252,-1.6873816,-1.1095024,-1.6133796,-1.79713,-1.7015431,-1.8107792
2016-07-21 12:00:00,-2.582743,-2.7021644,-1.1077485,-1.6134127,-2.3505895,-2.3261847,-2.7085688
2016-07-21 12:30:00,-2.7918427,-2.9517756,-1.1144583,-1.6133754,-2.521689,-2.5134585,-2.9136257
2016-07-21 13:00:00,-2.8617954,-3.027492,-1.108809,-1.6133748,-2.584947,-2.5782144,-2.9772656
2016-07-21 13:30:00,-2.5755522,-2.6973665,-1.1009164,-1.6133752,-2.3458498,-2.322696,-2.7046838
2016-07-21 14:00:00,-3.6384196,-3.7637472,-1.0783194,-1.6133748,-3.2962284,-3.3708565,-3.6102135
2016-07-21 14:30:00,-4.2028823,-4.4209576,-1.1150088,-1.6133747,-4.037814,-4.071988,-4.1419
2016-07-21 15:00:00,-4.6464005,-4.7866154,-1.1444584,-1.6133758,-4.5017095,-4.530029,-4.5358033
2016-07-21 15:30:00,-4.5101533,-4.6878514,-1.1502504,-1.6133802,-4.3624,-4.3864474,-4.413976
2016-07-21 16:00:00,-4.8211718,-4.9062357,-1.1669534,-1.6133747,-4.686757,-4.703934,-4.675259
2016-07-21 16:30:00,-5.049133,-5.0903516,-1.1894891,-1.6133751,-4.9648905,-4.9487796,-4.8820424
2016-07-21 17:00:00,-3.9616911,-4.139076,-1.1832893,-1.6133765,-3.7771597,-3.74955,-3.8869913
2016-07-21 17:30:00,-3.1512053,-3.2308855,-1.1810051,-1.6133771,-2.853871,-2.8013854,-3.194961
2016-07-21 18:00:00,-1.0487125,-0.9227311,-1.1715422,-1.6133783,-1.1385264,-1.0409825,-1.094152
2016-07-21 18:30:00,-1.4017936,-1.2971387,-1.1552879,-1.6133747,-1.459942,-1.3644242,-1.4456106
2016-07-21 19:00:00,-0.733956,-0.55082846,-1.1157635,-1.6133747,-0.849843,-0.706877,-0.7169254
2016-07-21 19:30:00,-0.98955035,-0.83067256,-1.0977349,-1.6133747,-1.1059538,-0.96145636,-1.0042126
2016-07-21 20:00:00,-1.3660579,-1.2552696,-1.110665,-1.6133747,-1.4517283,-1.3282545,-1.4054246
2016-07-21 20:30:00,-1.2884878,-1.1717994,-1.0956546,-1.6133748,-1.3911985,-1.2561468,-1.3288997
2016-07-21 21:00:00,-1.5213262,-1.4192575,-1.0805833,-1.6133747,-1.6062168,-1.4699192,-1.5605909
2016-07-21 21:30:00,-0.33354235,-0.0727297,-1.0458924,-1.6133763,-0.4243331,-0.22206318,-0.20374382
2016-07-21 22:00:00,0.17424726,0.51215994,-1.0376122,-1.6133747,0.12219275,0.35016,0.42532456
2016-07-21 22:30:00,0.6301247,1.0309702,-1.031963,-1.6133773,0.61304224,0.8629824,0.9885379
2016-07-21 23:00:00,0.8148159,1.2385594,-1.0071023,-1.6133748,0.80940115,1.0821332,1.2239825
2016-07-21 23:30:00,0.947873,1.3853999,-0.99486566,-1.613375,0.9514922,1.2371532,1.3886505
2016-07-22 00:00:00,1.2813853,1.741104,-0.9900525,-1.6133748,1.310515,1.6126689,1.7875391
2016-07-22 00:30:00,1.3850344,1.8538593,-0.9839342,-1.6133748,1.4215797,1.7317046,1.913983
2016-07-22 01:00:00,1.4161536,1.8915907,-0.9739818,-1.6133751,1.4540259,1.7715379,1.9562954
2016-07-22 01:30:00,1.4539605,1.9350544,-0.9668641,-1.6133747,1.4939963,1.8174223,2.005036
2016-07-22 02:00:00,1.4961506,1.9828595,-0.96037865,-1.613375,1.5387613,1.8678902,2.0578637
2016-07-22 02:30:00,1.5132846,2.0126338,-0.93606865,-1.6133747,1.5545386,1.8993231,2.09046
2016-07-22 03:00:00,1.5080115,2.0066369,-0.9369251,-1.6133747,1.5489479,1.8929912,2.0838945
2016-07-22 03:30:00,1.490105,1.9895831,-0.9329075,-1.6133747,1.5291983,1.8749882,2.0652242
2016-07-22 04:00:00,1.4693252,1.9761788,-0.91487885,-1.6133748,1.5047964,1.8608371,2.0505497
2016-07-22 04:30:00,1.4034148,1.9167382,-0.893118,-1.6133747,1.4313272,1.7980853,1.9844953
2016-07-22 05:00:00,1.396572,1.9139701,-0.8837366,-1.6133747,1.4229096,1.7951638,1.9813923
2016-07-22 05:30:00,1.2919868,1.8112959,-0.86668694,-1.6133747,1.308267,1.6867708,1.8662523
2016-07-22 06:00:00,1.017902,1.515484,-0.87794477,-1.6133747,1.014027,1.374482,1.534527
2016-07-22 06:30:00,0.6183816,1.0915207,-0.8792295,-1.6133747,0.58344996,0.92690504,1.0577308
2016-07-22 07:00:00,0.46889865,0.94012535,-0.85863113,-1.6133747,0.42001045,0.77007663,0.8879734
2016-07-22 07:30:00,0.08798159,0.51595175,-0.8349329,-1.6133747,0.0047484697,0.3538698,0.4294139
2016-07-22 08:00:00,-0.27937794,0.09387375,-0.82473576,-1.6133747,-0.3993013,-0.059068076,-0.025801415
2016-07-22 08:30:00,-0.9871342,-0.73700345,-0.83994985,-1.6133747,-1.1818935,-0.88053787,-0.9126999
2016-07-22 09:00:00,-1.8003399,-1.7324716,-0.83662575,-1.6133747,-1.857732,-1.7404965,-1.8541843
2016-07-22 09:30:00,-2.4067647,-2.6524498,-0.8444571,-1.6133747,-2.3094537,-2.2906113,-2.6686401
2016-07-22 10:00:00,-2.340115,-2.5515559,-0.8540831,-1.6133747,-2.2635868,-2.222024,-2.5915883
2016-07-22 10:30:00,-2.4151058,-2.663247,-0.84541565,-1.6133747,-2.314539,-2.298104,-2.6770575
2016-07-22 11:00:00,-3.1781642,-3.3956509,-0.87168354,-1.6133747,-2.8071542,-2.9888735,-3.3457334
2016-07-22 11:30:00,-3.9727764,-4.246149,-0.91365516,-1.6133747,-3.661209,-3.8788457,-3.9838183
2016-07-22 12:00:00,-3.974833,-4.237226,-0.9451441,-1.6133747,-3.6800294,-3.8680706,-3.9757493
2016-07-22 12:30:00,-5.028462,-5.0960627,-1.0027785,-1.6133747,-4.869877,-4.954298,-4.8884573
2016-07-22 13:00:00,-4.58337,-4.7803264,-0.9803449,-1.6133747,-4.4018755,-4.5208855,-4.5280457
2016-07-22 13:30:00,-4.2824755,-4.5541267,-0.9787949,-1.6133747,-4.0819297,-4.2087126,-4.2623267
2016-07-22 14:00:00,-4.90527,-5.001406,-1.0185639,-1.6133747,-4.7420206,-4.842294,-4.7821465
2016-07-22 14:30:00,-4.5572762,-4.754143,-1.0122212,-1.6133747,-4.381723,-4.48282,-4.4957485
2016-07-22 15:00:00,-4.676704,-4.8397517,-1.0112219,-1.6133748,-4.5046997,-4.6072783,-4.6005898
2016-07-22 15:30:00,-4.5703273,-4.7600474,-1.0267217,-1.6133747,-4.3982615,-4.491403,-4.5030313
2016-07-22 16:00:00,-4.969817,-5.043504,-1.0369802,-1.6133747,-4.812951,-4.9021573,-4.8294277
2016-07-22 16:30:00,-4.954036,-5.0354185,-1.0221533,-1.613375,-4.793084,-4.8917418,-4.8203464
2016-07-22 17:00:00,-4.4084864,-4.6487694,-1.0080404,-1.6133747,-4.2273607,-4.3296256,-4.3657675
2016-07-22 17:30:00,-4.847395,-4.961875,-1.0107732,-1.6133747,-4.6806703,-4.7848234,-4.7377486
2016-07-22 18:00:00,-4.7236414,-4.8754964,-1.0019425,-1.6133747,-4.5511465,-4.659245,-4.640735
2016-07-22 18:30:00,-4.56392,-4.765502,-0.9842401,-1.6133747,-4.3826394,-4.4993334,-4.50976
2016-07-22 19:00:00,-5.2284813,-5.252712,-1.0166876,-1.6165956,-5.103607,-5.10661,-5.0643926
2016-07-22 19:30:00,-3.8914044,-4.122862,-1.016504,-1.6133763,-3.6037927,-3.72997,-3.872328
2016-07-22 20:00:00,-2.9305773,-3.1324341,-1.0020239,-1.6134766,-2.639582,-2.6894472,-3.0870929
2016-07-22 20:30:00,-2.1014194,-2.0916994,-1.0198487,-1.6151589,-2.0175414,-1.950524,-2.199381
2016-07-22 21:00:00,-1.0775161,-0.9160212,-1.0233768,-1.6195174,-1.2214093,-1.0335422,-1.0875965
2016-07-22 21:30:00,-0.08973407,0.20525861,-1.0406103,-1.6214572,-0.16538239,0.052068837,0.09432829
2016-07-22 22:00:00,0.16967165,0.45030582,-1.0876193,-1.6843228,0.09373201,0.30864155,0.3586141
2016-07-22 22:30:00,0.364977,0.6851622,-1.1109096,-1.6301337,0.3290757,0.52390325,0.6119093
2016-07-22 23:00:00,0.73532045,1.1028751,-1.1072794,-1.6222435,0.7311703,0.9412664,1.0707058
2016-07-22 23:30:00,1.0202135,1.397611,-1.1165589,-1.6289822,1.0365785,1.254223,1.4023441
2016-07-23 00:00:00,1.3066703,1.6269432,-1.1197201,-1.7934425,1.2717906,1.5357744,1.6595181
2016-07-23 00:30:00,1.5058128,1.8225187,-1.1371777,-1.8033643,1.4811946,1.7249402,1.878838
2016-07-23 01:00:00,1.526687,1.8746353,-1.1307738,-1.7447499,1.5303954,1.7773288,1.937282
2016-07-23 01:30:00,1.5331653,1.9634343,-1.0769733,-1.6206412,1.5886155,1.8493286,2.0365968
2016-07-23 02:00:00,1.6200942,2.0037441,-1.05715,-1.7573357,1.6177913,1.902011,2.080728
2016-07-23 02:30:00,1.5600768,2.0207057,-1.0229282,-1.6133747,1.6146144,1.907844,2.099297
2016-07-23 03:00:00,1.5771316,2.0291944,-1.014281,-1.6474308,1.6180872,1.9256452,2.1085901
2016-07-23 03:30:00,1.5654095,2.029291,-1.0167897,-1.6133747,1.6196836,1.9169077,2.1086955
2016-07-23 04:00:00,1.5511509,2.0086153,-1.0284346,-1.6133773,1.6056012,1.8950809,2.0860603
2016-07-23 04:30:00,1.5055815,1.9647917,-1.0147502,-1.6185318,1.5528437,1.8501967,2.0380828
2016-07-23 05:00:00,1.4345845,1.886671,-1.0229691,-1.6159533,1.4782702,1.7670342,1.9507781
2016-07-23 05:30:00,1.2442054,1.6810147,-1.0333498,-1.6133747,1.275232,1.5492328,1.7201544
2016-07-23 06:00:00,1.0305227,1.4502109,-1.0425068,-1.6133747,1.045878,1.3055738,1.46133
2016-07-23 06:30:00,0.857833,1.2733916,-1.0295973,-1.6133747,0.8582717,1.1189059,1.2630438
2016-07-23 07:00:00,0.53948915,0.9333221,-1.0288426,-1.6133747,0.5149847,0.763167,0.8804947
2016-07-23 07:30:00,0.42699683,0.8043679,-1.031392,-1.6133747,0.39398992,0.6360401,0.74047387
2016-07-23 08:00:00,-0.050765984,0.2564484,-1.0345529,-1.6133823,-0.12073421,0.09998811,0.14953709
2016-07-23 08:30:00,-0.3404107,-0.08102416,-1.0467489,-1.6133747,-0.43164206,-0.2301786,-0.21233344
2016-07-23 09:00:00,-0.6784791,-0.46989667,-1.0828061,-1.6133767,-0.7944432,-0.62897265,-0.63446295
2016-07-23 09:30:00,-1.8674265,-1.7904445,-1.1234521,-1.6133747,-1.8560991,-1.7905779,-1.909991
2016-07-23 10:00:00,-3.1383767,-3.233864,-1.1494346,-1.6133747,-2.8398094,-2.8047726,-3.1980243
2016-07-23 10:30:00,-3.4495227,-3.4605536,-1.1885511,-1.6133747,-3.1207821,-3.062728,-3.405616
2016-07-23 11:00:00,-4.221455,-4.3906393,-1.2369673,-1.6506569,-4.0761614,-4.075323,-4.114483
2016-07-23 11:30:00,-4.380667,-4.552208,-1.2813455,-1.6134192,-4.256643,-4.2068768,-4.2605915
2016-07-23 12:00:00,-4.763933,-4.833655,-1.3008629,-1.6136231,-4.656081,-4.5985856,-4.5937424
2016-07-23 12:30:00,-4.800368,-4.8523936,-1.3199317,-1.6356302,-4.6936655,-4.6409335,-4.6147885
2016-07-23 13:00:00,-5.2383466,-5.391007,-1.349993,-1.6133748,-5.38921,-5.2392807,-5.2197146
2016-07-23 13:30:00,-6.024418,-6.211557,-1.3745624,-1.613838,-6.29782,-6.153212,-6.39108
2016-07-23 14:00:00,-5.805869,-5.995612,-1.3800187,-1.6143738,-6.082951,-5.934074,-6.0715704
2016-07-23 14:30:00,-4.1311603,-4.269655,-1.3244592,-1.6169527,-4.0077767,-3.910882,-4.0050755
2016-07-23 15:00:00,-6.4643855,-6.651826,-1.3761146,-1.6133747,-6.7363677,-6.6001887,-7.042495
2016-07-23 15:30:00,-6.55708,-6.7712708,-1.4151531,-1.6136763,-6.857403,-6.721587,-7.219223
2016-07-23 16:00:00,-5.9769244,-6.192072,-1.4147067,-1.6135253,-6.280513,-6.1333256,-6.36225
2016-07-23 16:30:00,-5.846764,-6.067951,-1.4212017,-1.6137224,-6.1573477,-6.007334,-6.1786027
2016-07-23 17:00:00,-5.3275447,-5.558839,-1.4361532,-1.6133999,-5.581392,-5.42258,-5.432769
2016-07-23 17:30:00,-5.121993,-5.3193884,-1.4437045,-1.6135726,-5.3324447,-5.17014,-5.139279
2016-07-23 18:00:00,-4.7341647,-4.7590847,-1.4375805,-1.7059916,-4.685694,-4.553573,-4.501844
2016-07-23 18:30:00,-4.9054494,-4.92183,-1.4508284,-1.7481446,-4.943728,-4.8191075,-4.6927733
2016-07-23 19:00:00,-5.221317,-5.280948,-1.4524256,-1.7586167,-5.2987075,-5.1759405,-5.096106
2016-07-23 19:30:00,-4.9898696,-5.125647,-1.4524205,-1.6450312,-5.149968,-4.992255,-4.9216843
2016-07-23 20:00:00,-4.55163,-4.6091104,-1.4283379,-1.7805563,-4.4527073,-4.386717,-4.316847
2016-07-23 20:30:00,-3.7008893,-3.7124834,-1.41443,-1.758549,-3.5672567,-3.4837468,-3.5819283
2016-07-23 21:00:00,-4.0077763,-4.056853,-1.4149456,-1.7618278,-3.8859518,-3.8210435,-3.8126354
2016-07-23 21:30:00,-2.7390056,-2.7877648,-1.4152726,-1.752502,-2.5697944,-2.5042667,-2.7804408
2016-07-23 22:00:00,-1.1437333,-1.1165105,-1.4119402,-1.7525651,-1.1241475,-1.1711164,-1.2794296
2016-07-23 22:30:00,0.14193785,0.2038368,-1.3989818,-1.7786144,0.06206704,0.09275604,0.09279478
2016-07-23 23:00:00,0.4644624,0.5624014,-1.3780432,-1.8357586,0.3759836,0.45885623,0.4795109
2016-07-23 23:30:00,1.0378889,1.2462019,-1.3426714,-1.765175,1.0175449,1.1308461,1.2325534
2016-07-24 00:00:00,1.3207046,1.5238734,-1.3198501,-1.8312576,1.2864236,1.4346911,1.5439352
2016-07-24 00:30:00,1.503985,1.7490102,-1.3052273,-1.775828,1.506749,1.65461,1.7964052
2016-07-24 01:00:00,1.6429764,1.8834864,-1.3033307,-1.802474,1.6424335,1.7840382,1.9472071
2016-07-24 01:30:00,1.712849,1.9731766,-1.3003938,-1.7700933,1.7319316,1.8719825,2.0472634
2016-07-24 02:00:00,1.7814437,2.0204072,-1.2986604,-1.8256415,1.7789496,1.9159471,2.0989702
2016-07-24 02:30:00,1.7711803,2.0293896,-1.3044319,-1.7764995,1.7915348,1.9262387,2.1088042
2016-07-24 03:00:00,1.8044926,2.0293853,-1.3039222,-1.8541389,1.7912258,1.9269949,2.108799
2016-07-24 03:30:00,1.7681569,2.0271318,-1.3020866,-1.7770693,1.7878374,1.9240323,2.106332
2016-07-24 04:00:00,1.7685307,1.9943217,-1.3050846,-1.8458908,1.7562462,1.890889,2.0704124
2016-07-24 04:30:00,1.6971141,1.9590503,-1.2938066,-1.772099,1.7136265,1.8582314,2.0317976
2016-07-24 05:00:00,1.6318909,1.8940283,-1.2816311,-1.7779773,1.6402026,1.7950433,1.9590288
2016-07-24 05:30:00,1.5821699,1.8131181,-1.2871171,-1.8344033,1.5611597,1.7148298,1.8682965
2016-07-24 06:00:00,1.1898502,1.4372092,-1.288402,-1.7556648,1.179473,1.3299457,1.44675
2016-07-24 06:30:00,0.61054647,0.810506,-1.3070629,-1.7523372,0.5643803,0.6792525,0.7470938
2016-07-24 07:00:00,0.26248872,0.41143954,-1.3175251,-1.7451473,0.194363,0.28690255,0.31669676
2016-07-24 07:30:00,-1.8820078,-1.9172451,-1.3719752,-1.7823955,-1.8595065,-1.8875997,-2.0267675
2016-07-24 08:00:00,-3.1920137,-3.251109,-1.4077402,-1.7828295,-3.0281062,-2.9815776,-3.213771
2016-07-24 08:30:00,-3.9883454,-4.0352654,-1.4180957,-1.7471808,-3.8707676,-3.783235,-3.793114
2016-07-24 09:00:00,-4.4997606,-4.5713005,-1.4270741,-1.7484525,-4.4042325,-4.318126,-4.277346
2016-07-24 09:30:00,-4.9253416,-4.9403763,-1.4340533,-1.730773,-4.9409633,-4.834147,-4.713603
2016-07-24 10:00:00,-5.2326565,-5.302447,-1.4491787,-1.74249,-5.317187,-5.191938,-5.1202507
2016-07-24 10:30:00,-5.5269694,-5.642589,-1.450235,-1.7498738,-5.683691,-5.5631876,-5.549242
2016-07-24 11:00:00,-5.814779,-5.9382772,-1.4518887,-1.750369,-6.0311103,-5.918474,-5.9867387
2016-07-24 11:30:00,-6.03041,-6.1521277,-1.4479637,-1.7580218,-6.2445755,-6.1380525,-6.303148
2016-07-24 12:00:00,-6.137968,-6.2519884,-1.4501711,-1.7619717,-6.343765,-6.240707,-6.450902
2016-07-24 12:30:00,-6.401057,-6.531115,-1.4451623,-1.7533748,-6.622374,-6.5214834,-6.8638926
2016-07-24 13:00:00,-6.5703483,-6.712815,-1.4368732,-1.753902,-6.804351,-6.7061763,-7.1327324
2016-07-24 13:30:00,-6.4758797,-6.6460776,-1.4395233,-1.7219815,-6.7375603,-6.628395,-7.03399
2016-07-24 14:00:00,-6.4799066,-6.7498364,-1.442494,-1.6170248,-6.840537,-6.70087,-7.1875095
2016-07-24 14:30:00,-6.465468,-6.745452,-1.4378598,-1.6144185,-6.836736,-6.6956,-7.1810226
2016-07-24 15:00:00,-6.516023,-6.7927036,-1.4404956,-1.6133865,-6.8834753,-6.743264,-7.250935
2016-07-24 15:30:00,-6.47078,-6.745452,-1.4415759,-1.6137601,-6.836283,-6.6953936,-7.1810226
2016-07-24 16:00:00,-6.395539,-6.667999,-1.4432575,-1.6134322,-6.7589374,-6.6166315,-7.0664234
2016-07-24 16:30:00,-6.2733727,-6.5481644,-1.4417919,-1.6137075,-6.6397657,-6.495018,-6.889119
2016-07-24 17:00:00,-6.119283,-6.4000764,-1.4371649,-1.6154536,-6.4928403,-6.345173,-6.67001
2016-07-24 17:30:00,-5.9304643,-6.2096086,-1.4392173,-1.6142031,-6.3028913,-6.151348,-6.3881965
2016-07-24 18:00:00,-5.7739654,-6.047638,-1.4426993,-1.6144229,-6.14115,-5.9869246,-6.1485467
2016-07-24 18:30:00,-5.3823323,-5.6482882,-1.4483778,-1.6138554,-5.6936703,-5.5301723,-5.557675
2016-07-24 19:00:00,-5.3311815,-5.5931826,-1.450776,-1.613574,-5.624038,-5.46058,-5.4768786
2016-07-24 19:30:00,-5.0623918,-5.2581024,-1.4507256,-1.6201496,-5.2774734,-5.1128707,-5.0704474
2016-07-24 20:00:00,-4.869034,-4.9766994,-1.4509884,-1.6404706,-5.0078845,-4.8249726,-4.7543974
2016-07-24 20:30:00,-4.3069263,-4.344299,-1.4470683,-1.7379986,-4.2210054,-4.0902095,-4.0725765
2016-07-24 21:00:00,-3.9896133,-4.011088,-1.4425162,-1.7343512,-3.8912382,-3.7443857,-3.7712498
2016-07-24 21:30:00,-3.206217,-3.230572,-1.4378572,-1.723301,-3.0584102,-2.902991,-3.1946387
2016-07-24 22:00:00,-2.177003,-2.2138562,-1.4287844,-1.7816504,-2.1252255,-2.0951912,-2.3066254
2016-07-24 22:30:00,-1.1664464,-1.1479125,-1.4104626,-1.7718443,-1.1531526,-1.1930817,-1.3075267
2016-07-24 23:00:00,0.049156316,0.15525424,-1.3574574,-1.7259636,-0.023340935,0.031128412,0.04039789
2016-07-24 23:30:00,0.41306055,0.54439056,-1.3026985,-1.8437374,0.3108641,0.4430424,0.4600855
2016-07-25 00:00:00,0.9010235,1.1384538,-1.1953832,-1.8513612,0.8199755,1.0392019,1.111363
2016-07-25 00:30:00,1.1738557,1.5179216,-1.0343696,-1.8205754,1.1099082,1.4290777,1.5372609
2016-07-25 01:00:00,1.3988551,1.7563456,-0.91638803,-1.9725384,1.2820371,1.6600684,1.8046314
2016-07-25 01:30:00,1.460049,1.8613921,-0.8943418,-1.8798051,1.3757485,1.7606922,1.9224304
2016-07-25 02:00:00,1.4628395,1.9309913,-0.85316557,-1.7792379,1.4219731,1.8308152,2.0004795
2016-07-25 02:30:00,1.4725548,1.9575223,-0.8149669,-1.7851809,1.4261574,1.8563277,2.0301242
2016-07-25 03:00:00,1.479652,1.9837011,-0.79410326,-1.7651824,1.4403344,1.8823382,2.0587842
2016-07-25 03:30:00,1.476395,1.982201,-0.8200654,-1.7295296,1.4543105,1.8820368,2.0571427
2016-07-25 04:00:00,1.5546168,1.956292,-0.91804004,-1.8660576,1.4864508,1.854318,2.028778
2016-07-25 04:30:00,1.510979,1.9219209,-0.9555656,-1.7970637,1.4738876,1.8214513,1.9903079
2016-07-25 05:00:00,1.3863295,1.8634347,-0.9615412,-1.6195781,1.4179512,1.7434751,1.9247214
2016-07-25 05:30:00,1.295719,1.7440246,-0.95460725,-1.6858947,1.2923223,1.6351694,1.7908143
2016-07-25 06:00:00,1.0443057,1.5050076,-0.9517112,-1.6213217,1.0474142,1.3655502,1.5227796
2016-07-25 06:30:00,0.6508962,1.0905102,-0.9530368,-1.6138498,0.62649214,0.9259652,1.0565761
2016-07-25 07:00:00,0.50795853,0.92565143,-0.97390014,-1.6139333,0.47467077,0.75552666,0.87202895
2016-07-25 07:30:00,-0.31208444,-0.019644136,-0.9879112,-1.614017,-0.40890133,-0.16995585,-0.14823174
2016-07-25 08:00:00,-0.37741053,-0.101405375,-1.0008208,-1.6138815,-0.47828257,-0.2499826,-0.23344016
2016-07-25 08:30:00,-1.015832,-0.84597087,-1.0470955,-1.6137459,-1.148927,-0.97457284,-1.0191587
2016-07-25 09:00:00,-0.97589356,-0.9170948,-1.072038,-1.7876959,-1.1932478,-0.98944026,-1.0886453
2016-07-25 09:30:00,-1.319242,-1.2853296,-1.0918818,-1.7631443,-1.4879699,-1.3141221,-1.4342762
2016-07-25 10:00:00,-2.6401324,-2.8682656,-1.1416032,-1.7349166,-2.469274,-2.551511,-2.8479297
