datetime,Model: H+Water Table+Wind Spd+Active Layer,Model: H,Model: Water Table,Model: Wind Spd,Model: Active Layer,Model: H+Water Table,Model: H+Wind Spd,Model: H+Active Layer,Model: H+Water Table+Active Layer,Model: H+Wind Spd+Active Layer,BestModel: H+Wind Spd+Active Layer
2017-08-09 08:00:00,0.35327917,0.2597397,-0.58435017,-0.5909754,-0.37039888,0.15867214,0.115079515,0.31874532,0.31490344,0.21065758,0.21224879
2017-08-09 08:30:00,0.24083756,0.15264277,-0.58435017,-0.57658637,-0.37001938,0.07637518,0.036227394,0.20587222,0.21130227,0.11808538,0.123223536
2017-08-09 09:00:00,0.1101312,0.037006784,-0.58435017,-0.61298776,-0.36963987,-0.01620562,-0.04665969,0.08530771,0.102664225,0.005119432,0.008032073
2017-08-09 09:30:00,-0.12104262,-0.17046575,-0.58415014,-0.6031588,-0.36926037,-0.18767606,-0.13699134,-0.13244624,-0.0957341,-0.15399311,-0.15114678
2017-08-09 10:00:00,-0.3026535,-0.38265738,-0.58395016,-0.616205,-0.36888087,-0.37227187,-0.3291121,-0.35236776,-0.29929984,-0.3513877,-0.3506858
2017-08-09 10:30:00,-0.6751266,-0.75342536,-0.58415014,-0.6144953,-0.36850142,-0.699068,-0.59573704,-0.75368464,-0.6720592,-0.68355405,-0.6534383
2017-08-09 11:00:00,-0.74743545,-0.9081091,-0.58435017,-0.5962026,-0.3681219,-0.8392071,-0.65045583,-0.93001664,-0.84293,-0.740372,-0.71153146
2017-08-09 11:30:00,-1.0409589,-1.05109,-0.58435017,-0.5917839,-0.36774242,-0.9833411,-1.0077667,-1.0484519,-1.0038278,-1.0623039,-0.9986079
2017-08-09 12:00:00,-1.3037615,-1.1223621,-0.58435017,-0.5081153,-0.36736292,-1.1028166,-1.3922411,-1.1416353,-1.1239878,-1.3950994,-1.3662546
2017-08-09 12:30:00,-1.4871777,-1.1681362,-0.58435017,-0.46308997,-0.36698344,-1.1662155,-1.5726827,-1.2107025,-1.2149992,-1.5746105,-1.55334
2017-08-09 13:00:00,-1.3385704,-1.209693,-0.58435017,-0.59938765,-0.36660418,-1.2095858,-1.1917851,-1.2749466,-1.2983494,-1.293038,-1.2355597
2017-08-09 13:30:00,-1.4764116,-1.2512497,-0.5845502,-0.5784405,-0.36623114,-1.2444824,-1.3114067,-1.3376008,-1.3719994,-1.4249786,-1.3747647
2017-08-09 14:00:00,-1.4885451,-1.2849311,-0.5847502,-0.60752684,-0.36585805,-1.2724066,-1.2132827,-1.3990295,-1.4317312,-1.3770775,-1.3306887
2017-08-09 14:30:00,-1.6819512,-1.3109891,-0.5849502,-0.5617922,-0.36548498,-1.2989789,-1.4369004,-1.4570643,-1.4843202,-1.6084261,-1.5615089
2017-08-09 15:00:00,-1.7492616,-1.3436521,-0.58515024,-0.57142526,-0.36511195,-1.3347194,-1.4450806,-1.5293483,-1.5470302,-1.6566372,-1.6194292
2017-08-09 15:30:00,-1.991314,-1.3763152,-0.5853503,-0.48234838,-0.36473888,-1.3718534,-1.76202,-1.5968509,-1.6045206,-1.9150593,-1.9218582
2017-08-09 16:00:00,-1.996976,-1.4089781,-0.58555025,-0.5248718,-0.3643658,-1.4075489,-1.6801707,-1.662858,-1.6596166,-1.9069164,-1.9056406
2017-08-09 16:30:00,-1.5185589,-1.4416411,-0.5857503,-0.5603259,-0.36399275,-1.4438833,-1.2067901,-1.7277712,-1.7161106,-1.458394,-1.4686669
2017-08-09 17:00:00,-1.4162813,-1.3818661,-0.5859503,-0.5643964,-0.3636197,-1.3807044,-1.1562552,-1.6078374,-1.5974195,-1.3494791,-1.3462119
2017-08-09 17:30:00,-1.3874955,-1.329467,-0.5861503,-0.5894012,-0.3632466,-1.3206363,-1.1460396,-1.4975048,-1.4933968,-1.3020744,-1.3004807
2017-08-09 18:00:00,-1.2629718,-1.201975,-0.5863503,-0.60298616,-0.36287355,-1.1705546,-1.165094,-1.2611526,-1.2488129,-1.2583125,-1.2040664
2017-08-09 18:30:00,-1.1117872,-1.1824735,-0.58655035,-0.6148441,-0.3625005,-1.1459125,-1.0575161,-1.2308913,-1.2082403,-1.120141,-1.0791652
2017-08-09 19:00:00,-1.321129,-1.2279332,-0.5867503,-0.6015416,-0.36212742,-1.1931119,-1.1962659,-1.3001635,-1.2878698,-1.3033837,-1.2511437
2017-08-09 19:30:00,-1.321315,-1.2066952,-0.58695036,-0.5798741,-0.36175433,-1.1683459,-1.2626302,-1.2677002,-1.2450646,-1.3479515,-1.2981038
2017-08-09 20:00:00,-1.7216215,-1.2406332,-0.5871504,-0.3908074,-0.3613813,-1.2014698,-1.8379488,-1.3188215,-1.2986895,-1.8087946,-1.8350617
2017-08-09 20:30:00,-0.809785,-0.73043054,-0.5871504,-0.47041497,-0.36100823,-0.64407516,-0.93212175,-0.7286778,-0.6077861,-0.9437678,-0.9497728
2017-08-09 21:00:00,-0.29454815,-0.47984117,-0.5871504,-0.61569875,-0.36063516,-0.43139303,-0.37046447,-0.45552313,-0.360781,-0.41894445,-0.40731636
2017-08-09 21:30:00,-0.07122249,-0.21862812,-0.5873504,-0.5902325,-0.3602621,-0.21556927,-0.14249973,-0.18441959,-0.108291455,-0.1777791,-0.16901611
2017-08-09 22:00:00,-0.13309087,-0.31255314,-0.58755046,-0.61043906,-0.359889,-0.28993353,-0.2960676,-0.2813244,-0.19671638,-0.2980387,-0.3024897
2017-08-09 22:30:00,-0.21791537,-0.40958878,-0.58755046,-0.61078113,-0.35951596,-0.36954623,-0.3095478,-0.38224372,-0.28973106,-0.35391083,-0.34162363
2017-08-09 23:00:00,0.18120919,0.032951165,-0.58755046,-0.61441743,-0.3591429,-0.0016245353,-0.047082108,0.08005857,0.14147024,0.006563474,0.005127598
2017-08-09 23:30:00,0.4975376,0.3028686,-0.58755046,-0.6119494,-0.35876983,0.271515,0.19210128,0.42694896,0.4833356,0.29780257,0.3007866
2017-08-10 00:00:00,0.4312694,0.2964496,-0.58755046,-0.4221477,-0.35839677,0.25826812,0.27828336,0.4104284,0.46415538,0.39459956,0.37186658
2017-08-10 00:30:00,0.38947088,0.29368484,-0.58755046,-0.37052315,-0.35802373,0.25256264,0.26706696,0.40329123,0.45598012,0.3641976,0.34904253
2017-08-10 01:00:00,0.370789,0.29854578,-0.58755046,-0.31812745,-0.35765064,0.26259422,0.2415487,0.41592872,0.47092974,0.32110423,0.33690596
2017-08-10 01:30:00,0.35658556,0.3034069,-0.58755046,-0.274422,-0.35727757,0.2726258,0.21597289,0.42854315,0.4858402,0.2859128,0.32044888
2017-08-10 02:00:00,0.45745063,0.30826795,-0.58755046,-0.38856515,-0.35690454,0.28265733,0.3131231,0.44087738,0.50041914,0.43075562,0.402345
2017-08-10 02:30:00,0.3616044,0.3016253,-0.58755046,-0.28925708,-0.35653147,0.26894927,0.22425692,0.424011,0.48089492,0.29786694,0.32608426
2017-08-10 03:00:00,0.35892135,0.29498273,-0.58755046,-0.31897724,-0.3561584,0.25524122,0.22965561,0.40674698,0.46098393,0.30891436,0.3251955
2017-08-10 03:30:00,0.34146118,0.28834003,-0.58755046,-0.32915047,-0.35578534,0.24153303,0.21585475,0.3891803,0.44091582,0.29561073,0.3083706
2017-08-10 04:00:00,0.28020358,0.28859407,-0.58755046,-0.24941759,-0.35541227,0.24205701,0.13831107,0.38982934,0.44190776,0.19715206,0.24584822
2017-08-10 04:30:00,0.3172434,0.28884804,-0.58755046,-0.2945198,-0.35503918,0.24258111,0.18382512,0.3904783,0.4429,0.2550503,0.2847839
2017-08-10 05:00:00,0.26647013,0.28910196,-0.58755046,-0.23111965,-0.35466614,0.2431051,0.121993534,0.3911273,0.44388813,0.17587142,0.23218493
2017-08-10 05:30:00,0.29830533,0.28935587,-0.58755046,-0.2673024,-0.35429308,0.24362926,0.15875249,0.39177626,0.44487154,0.2233126,0.26475954
2017-08-10 06:00:00,0.30607796,0.2896098,-0.58755046,-0.27546442,-0.35392,0.24415325,0.16774653,0.39242518,0.44585508,0.23475246,0.27268636
2017-08-10 06:30:00,0.32123357,0.28986377,-0.58755046,-0.293006,-0.35354695,0.24467729,0.18595968,0.3930741,0.44683862,0.25788426,0.28778183
2017-08-10 07:00:00,0.3166728,0.28493154,-0.58755046,-0.31210032,-0.35317385,0.23449884,0.18706779,0.37992114,0.4318385,0.26245618,0.28486753
2017-08-10 07:30:00,0.25158107,0.27999932,-0.58755046,-0.25667056,-0.35280085,0.22432034,0.11475282,0.36676794,0.41644037,0.17329924,0.21880637
2017-08-10 08:00:00,0.2811548,0.27506697,-0.58755046,-0.31772646,-0.35242775,0.21414189,0.1573324,0.3536148,0.40100592,0.23081438,0.25029063
2017-08-10 08:30:00,0.25899762,0.2701347,-0.58755046,-0.31555593,-0.3520547,0.20325612,0.13720326,0.3404618,0.38549948,0.20840733,0.22870176
2017-08-10 09:00:00,0.17700092,0.26519114,-0.58755046,-0.24372624,-0.35168162,0.19202636,0.04114108,0.3273087,0.36997354,0.09479707,0.1476159
2017-08-10 09:30:00,0.22151916,0.25649238,-0.58755046,-0.3197451,-0.35130855,0.1805592,0.10084491,0.31361765,0.35440814,0.1722676,0.19097684
2017-08-10 10:00:00,0.08928763,0.11657845,-0.58755046,-0.36881477,-0.3509355,0.06774806,-0.025801402,0.16669099,0.22323821,0.050140906,0.042393137
2017-08-10 10:30:00,0.01769464,0.0020932448,-0.58755046,-0.45329034,-0.3505624,-0.027709436,-0.091678955,0.046147812,0.11683368,-0.023855608,-0.043815237
2017-08-10 11:00:00,-0.11759917,-0.1305315,-0.58755046,-0.47601968,-0.35018936,-0.1406105,-0.23458166,-0.09357736,-0.014035414,-0.17666067,-0.19360237
2017-08-10 11:30:00,-0.47212926,-0.4443884,-0.58755046,-0.47455457,-0.3498163,-0.39841512,-0.59568524,-0.42041805,-0.31708634,-0.571475,-0.57873875
2017-08-10 12:00:00,-0.44613492,-0.4193758,-0.58755046,-0.47289112,-0.34944323,-0.37777802,-0.56945103,-0.39432308,-0.29301044,-0.54112005,-0.54911745
2017-08-10 12:30:00,-1.3202547,-1.1552818,-0.58755046,-0.48586717,-0.3490702,-1.0906959,-1.5005442,-1.1802534,-1.1212916,-1.5022504,-1.4680431
2017-08-10 13:00:00,-0.5768935,-0.5297709,-0.58755046,-0.46420497,-0.3486971,-0.4679081,-0.70519936,-0.50993294,-0.3971919,-0.68279535,-0.69160545
2017-08-10 13:30:00,-0.8466471,-0.75982565,-0.58755046,-0.45570138,-0.34832403,-0.6681817,-0.99120706,-0.76469904,-0.6269183,-0.99484664,-0.99801964
2017-08-10 14:00:00,-0.86185926,-0.80557215,-0.58755046,-0.48056653,-0.34795097,-0.7097624,-1.0065006,-0.81698024,-0.67374843,-1.0319507,-1.0394952
2017-08-10 14:30:00,-0.8486004,-0.85114825,-0.58775043,-0.5193447,-0.3475779,-0.75042534,-0.98957175,-0.86905825,-0.71647334,-1.025912,-1.0186036
2017-08-10 15:00:00,-0.9734983,-0.89620394,-0.58795047,-0.4693453,-0.34720486,-0.78987736,-1.1364574,-0.9165613,-0.7591566,-1.163255,-1.1704676
2017-08-10 15:30:00,-1.0431606,-0.9411795,-0.58795047,-0.45445782,-0.34683177,-0.8298285,-1.2199379,-0.9530693,-0.80355936,-1.2375333,-1.2410935
2017-08-10 16:00:00,-0.9143889,-0.9861249,-0.58795047,-0.5628093,-0.3464587,-0.86977965,-1.0416405,-0.9857402,-0.8479621,-1.0664796,-1.0308921
2017-08-10 16:30:00,-0.9405024,-1.0292035,-0.58815044,-0.5711808,-0.34608567,-0.9073697,-1.0585427,-1.0175723,-0.8868025,-1.0816642,-1.0359056
2017-08-10 17:00:00,-0.85231364,-1.0605607,-0.5883505,-0.6156246,-0.3457126,-0.94365126,-0.89208657,-1.0486785,-0.922907,-0.9409323,-0.8914732
2017-08-10 17:30:00,-0.8406806,-1.0846857,-0.5885505,-0.6127054,-0.3453395,-0.97806644,-0.88515514,-1.0769123,-0.95555395,-0.9307488,-0.8772539
2017-08-10 18:00:00,-0.774444,-1.1047865,-0.58875054,-0.58447605,-0.34496647,-1.006396,-0.8572737,-1.1033431,-0.986001,-0.8786475,-0.85436547
2017-08-10 18:30:00,-0.8743961,-1.1212157,-0.58875054,-0.6065438,-0.3445934,-1.0332484,-0.9460829,-1.1269745,-1.0179907,-0.9649069,-0.9177191
2017-08-10 19:00:00,-0.87364906,-1.135896,-0.58875054,-0.59854066,-0.3442203,-1.0577538,-0.95378804,-1.1482664,-1.0501618,-0.96621,-0.9268984
2017-08-10 19:30:00,-1.1822478,-1.1498891,-0.5889505,-0.5483629,-0.34384727,-1.0759586,-1.3164079,-1.1689638,-1.0740832,-1.3286481,-1.2930895
2017-08-10 20:00:00,-1.0678759,-1.1623061,-0.58915055,-0.6039775,-0.34347424,-1.09079,-1.1181555,-1.188297,-1.0952597,-1.1672982,-1.1192101
2017-08-10 20:30:00,-1.0677302,-1.1745133,-0.58915055,-0.61040395,-0.34310204,-1.1047988,-1.0989262,-1.2075014,-1.1216407,-1.1535057,-1.1082234
2017-08-10 21:00:00,-1.2886542,-1.23176,-0.58915055,-0.59015584,-0.3427312,-1.162994,-1.2506473,-1.295202,-1.2219491,-1.3349432,-1.2877649
2017-08-10 21:30:00,-1.2396505,-1.1722419,-0.58915055,-0.54654664,-0.34236044,-1.1021258,-1.3474725,-1.2034723,-1.1163354,-1.3742145,-1.339245
2017-08-10 22:00:00,-1.0795448,-1.1200408,-0.58915055,-0.5636843,-0.34198958,-1.0286255,-1.2256523,-1.1238667,-1.0073574,-1.2282618,-1.1870102
2017-08-10 22:30:00,0.056351174,-0.07576821,-0.58915055,-0.556619,-0.34161878,-0.09516341,-0.15220968,-0.0373397,0.059051204,-0.11754025,-0.11707718
2017-08-10 23:00:00,0.22428297,0.116257004,-0.58915055,-0.5324911,-0.34124795,0.068329506,0.016172696,0.1649987,0.24077432,0.098168306,0.08843308
2017-08-10 23:30:00,0.3583539,0.23518293,-0.58915055,-0.536264,-0.34087718,0.17042188,0.11329108,0.29033184,0.35084254,0.22218238,0.21499084
2017-08-11 00:00:00,0.41252017,0.2523299,-0.58915055,-0.5964568,-0.34050637,0.18566321,0.10897719,0.30801737,0.3687061,0.19888137,0.20780633
2017-08-11 00:30:00,0.52308095,0.29501677,-0.5893506,-0.58103514,-0.34013554,0.27197313,0.1917076,0.40582162,0.48371136,0.32784027,0.31397897
2017-08-11 01:00:00,0.612813,0.3442275,-0.58955055,-0.44052154,-0.33976474,0.37585855,0.399226,0.529498,0.6278838,0.5516515,0.5156137
2017-08-11 01:30:00,0.8314394,0.40340853,-0.5893506,-0.460045,-0.33939394,0.4977559,0.53079605,0.6563567,0.7932615,0.7293,0.6822442
2017-08-11 02:00:00,0.880432,0.4097277,-0.58915055,-0.5879583,-0.33902308,0.5091696,0.450507,0.66996646,0.80887973,0.6560582,0.61664414
2017-08-11 02:30:00,0.7331927,0.3697849,-0.58915055,-0.50203145,-0.33865228,0.42616177,0.4200728,0.5850326,0.70215285,0.61368704,0.569435
2017-08-11 03:00:00,0.93118155,0.4288497,-0.58915055,-0.5969191,-0.3382815,0.5489677,0.48636472,0.7103616,0.8583175,0.69113326,0.6506003
2017-08-11 03:30:00,0.71464586,0.3734293,-0.58955055,-0.43073153,-0.33791068,0.4367029,0.47747695,0.5932759,0.7127123,0.6436007,0.60531986
2017-08-11 04:00:00,0.8708942,0.4062482,-0.5899506,-0.5346376,-0.33753988,0.5075151,0.48861563,0.6636001,0.8024534,0.7059268,0.6593579
2017-08-11 04:30:00,0.5094174,0.3209995,-0.5899506,-0.40156174,-0.33716908,0.32774597,0.34717357,0.47337514,0.5616913,0.48112357,0.45074552
2017-08-11 05:00:00,0.66391504,0.35972363,-0.5899506,-0.43316585,-0.33679825,0.40927,0.44228107,0.564693,0.67312586,0.60117996,0.5641054
2017-08-11 05:30:00,0.70802784,0.36851192,-0.5899506,-0.46020368,-0.33642742,0.42775786,0.4453267,0.58369243,0.69847834,0.6240438,0.5812899
2017-08-11 06:00:00,0.72139883,0.35669088,-0.5899506,-0.56380934,-0.33605662,0.40288985,0.34315133,0.55855954,0.665197,0.5335736,0.508312
2017-08-11 06:30:00,0.65392065,0.3448698,-0.5899506,-0.615645,-0.33568582,0.37802172,0.26841915,0.53299713,0.6319157,0.40253454,0.39442217
2017-08-11 07:00:00,0.64830303,0.333049,-0.5899506,-0.5742097,-0.33531502,0.35315365,0.2806691,0.5035317,0.59863424,0.44986928,0.42965186
2017-08-11 07:30:00,0.59459937,0.3212279,-0.5897506,-0.6173553,-0.33494416,0.327895,0.22381471,0.47373986,0.56554925,0.34888542,0.34138054
2017-08-11 08:00:00,0.44927323,0.309407,-0.58955055,-0.36478582,-0.33457336,0.30263662,0.31266814,0.44299275,0.5315087,0.4261927,0.40323108
2017-08-11 08:30:00,0.50454915,0.29758614,-0.58955055,-0.51595837,-0.33420256,0.27776843,0.23307763,0.41195446,0.49629807,0.38173753,0.3529355
2017-08-11 09:00:00,0.50468147,0.2857651,-0.58955055,-0.61271495,-0.33383173,0.25238872,0.15591483,0.38067532,0.45985126,0.26504606,0.257181
2017-08-11 09:30:00,0.44546872,0.27394414,-0.58955055,-0.5393546,-0.33346096,0.22429375,0.15912299,0.34924757,0.42287683,0.2879513,0.27681577
2017-08-11 10:00:00,0.43093264,0.26069528,-0.58955055,-0.61038506,-0.33309013,0.19367133,0.12132608,0.31768417,0.38569403,0.2062131,0.19916539
2017-08-11 10:30:00,0.41133308,0.22575746,-0.5897506,-0.61656785,-0.3327193,0.15877639,0.08355408,0.27937293,0.34775358,0.17572056,0.16960125
2017-08-11 11:00:00,0.3637337,0.18393771,-0.5899506,-0.58750445,-0.33234853,0.1207177,0.11811995,0.23510544,0.30834866,0.15446638,0.15353923
2017-08-11 11:30:00,0.2663864,0.14174978,-0.5899506,-0.46829626,-0.33197773,0.08390313,0.20512663,0.19019608,0.2693122,0.1987183,0.21662591
2017-08-11 12:00:00,0.18656777,0.005234469,-0.5899506,-0.5313589,-0.3316069,-0.03053544,0.09479462,0.046166766,0.14299278,0.05574845,0.07800662
2017-08-11 12:30:00,0.11479884,-0.13197057,-0.5901506,-0.40555742,-0.3312361,-0.14574663,0.034502793,-0.09910519,0.012146522,0.050373424,0.107286684
2017-08-11 13:00:00,0.004455079,-0.27088574,-0.5903506,-0.61206174,-0.33086526,-0.25720063,-0.22511168,-0.24437712,-0.12274019,-0.23445551,-0.23487268
2017-08-11 13:30:00,-0.07119871,-0.41173127,-0.59055066,-0.3999777,-0.33049443,-0.36865455,-0.1752912,-0.3899677,-0.2576268,-0.15033339,-0.086087145
2017-08-11 14:00:00,-0.19541846,-0.55257684,-0.5907507,-0.47941554,-0.33012366,-0.48150185,-0.31201982,-0.5373469,-0.39140147,-0.30536836,-0.29101607
2017-08-11 14:30:00,-0.2991223,-0.68679506,-0.5907507,-0.54495674,-0.32975283,-0.59824055,-0.443565,-0.6847261,-0.52283734,-0.48276165,-0.45999607
2017-08-11 15:00:00,-0.433993,-0.8923846,-0.5907507,-0.50611305,-0.32938203,-0.7794945,-0.5917151,-0.9087753,-0.7232685,-0.5855047,-0.59197015
2017-08-11 15:30:00,-0.2695533,-0.66857684,-0.59095067,-0.47979963,-0.32901123,-0.581673,-0.40426928,-0.6642792,-0.5051183,-0.39283916,-0.37982154
2017-08-11 16:00:00,-0.08447502,-0.42759448,-0.5911628,-0.42565897,-0.3286404,-0.3816104,-0.1969326,-0.40698698,-0.27463412,-0.18046238,-0.13250063
2017-08-11 16:30:00,0.11110108,-0.18208356,-0.5913972,-0.58185387,-0.32826957,-0.1872407,-0.10376278,-0.15287136,-0.041301858,-0.13253765,-0.1129464
2017-08-11 17:00:00,0.30749846,0.05743562,-0.5916578,-0.6097163,-0.3278988,0.006617595,0.001595248,0.10068517,0.18001108,0.047814358,0.043290664
2017-08-11 17:30:00,0.43432218,0.2692846,-0.5913972,-0.54018694,-0.32752797,0.20029114,0.147399,0.3362251,0.40163386,0.27136135,0.26307344
2017-08-11 18:00:00,0.6651472,0.33522457,-0.5911628,-0.60887134,-0.32715717,0.35840493,0.26315993,0.5082873,0.6068423,0.40405214,0.3922106
2017-08-11 18:30:00,0.09033226,0.063487224,-0.5911628,-0.44682908,-0.32678637,0.012972523,-0.023265284,0.106804185,0.19082408,0.05700927,0.030944277
2017-08-11 19:00:00,-0.33977073,-0.40135285,-0.5911628,-0.50388247,-0.32641557,-0.36087087,-0.5116561,-0.38005993,-0.24764653,-0.4952903,-0.5000038
2017-08-11 19:30:00,-0.898209,-0.67830706,-0.5911628,-0.309455,-0.32604793,-0.5901663,-1.0519384,-0.6759683,-0.5134531,-0.9993033,-0.99558556
2017-08-11 20:00:00,-0.23408721,-0.15842248,-0.5911628,-0.37378457,-0.32568535,-0.16790496,-0.3571368,-0.12848319,-0.014638732,-0.28199044,-0.29684684
2017-08-11 20:30:00,0.043832827,0.11549204,-0.5911628,-0.31759453,-0.32532814,0.056188036,-0.081042446,0.16131459,0.24031721,-0.0039337385,0.0072262776
2017-08-11 21:00:00,0.02854519,0.08638435,-0.5911628,-0.3422505,-0.32497224,0.031999815,-0.090763904,0.13054816,0.21395932,-0.009622584,-0.010734032
2017-08-11 21:30:00,-0.09770582,0.025509704,-0.5911628,-0.2699104,-0.3246226,-0.018648993,-0.2424678,0.065921955,0.15792863,-0.17705978,-0.14415284
2017-08-11 22:00:00,-0.03935812,0.053320337,-0.5911628,-0.3010112,-0.32427707,0.004523922,-0.17496867,0.095402114,0.18408458,-0.10237891,-0.0844012
2017-08-11 22:30:00,-0.070202895,0.033937205,-0.5911628,-0.29003552,-0.32393157,-0.011589597,-0.2105213,0.07470261,0.16650496,-0.14046727,-0.117532976
2017-08-11 23:00:00,0.032060254,0.03131448,-0.5911628,-0.4230422,-0.32358605,-0.013786445,-0.08038891,0.071819834,0.1644576,-0.0005898582,-0.020180475
2017-08-11 23:30:00,0.17238943,0.23692523,-0.5911628,-0.2954224,-0.32324052,0.15847252,0.04684769,0.28937477,0.3567571,0.12488531,0.14824675
2017-08-12 00:00:00,0.5599898,0.32998544,-0.5911628,-0.43608573,-0.322895,0.34729952,0.363272,0.49481416,0.5953554,0.5103333,0.4741937
2017-08-12 00:30:00,0.6466236,0.36059088,-0.5911628,-0.38919643,-0.3225495,0.41217434,0.45585483,0.5716467,0.6843029,0.61470747,0.57644594
2017-08-12 01:00:00,0.38963723,0.29763484,-0.5911628,-0.34478423,-0.32220554,0.27721238,0.26375145,0.41065198,0.49882114,0.3670022,0.35854793
2017-08-12 01:30:00,0.50666463,0.327676,-0.5913972,-0.35056642,-0.3218634,0.3424161,0.36300814,0.4889357,0.58839726,0.48635185,0.46182555
2017-08-12 02:00:00,0.63334525,0.3543231,-0.5916578,-0.41437894,-0.3215224,0.39891207,0.43485987,0.55582654,0.6657618,0.587559,0.55309474
2017-08-12 02:30:00,0.44557977,0.28720397,-0.5916578,-0.47666368,-0.32118267,0.24713717,0.23479788,0.38319892,0.46432865,0.36801058,0.33401966
2017-08-12 03:00:00,0.40689635,0.27121812,-0.5916578,-0.49345827,-0.3208523,0.20454805,0.18430798,0.3401804,0.41371167,0.307513,0.28099918
2017-08-12 03:30:00,0.43465024,0.2674989,-0.5913972,-0.53389406,-0.32053298,0.19555043,0.14880078,0.3301078,0.40367413,0.26905102,0.25967544
2017-08-12 04:00:00,0.026537944,-0.19073354,-0.5911628,-0.58935696,-0.32021484,-0.19411893,-0.24442576,-0.1641535,-0.040823143,-0.21733202,-0.21616738
2017-08-12 04:30:00,0.53151894,0.28923118,-0.5911628,-0.5796831,-0.31989667,0.25563616,0.17887478,0.3882692,0.47479558,0.30756527,0.30311447
2017-08-12 05:00:00,0.5988436,0.31098884,-0.5911628,-0.57492536,-0.31957853,0.30703223,0.22994928,0.44522107,0.5421376,0.3786885,0.3706932
2017-08-12 05:30:00,0.58242834,0.30767697,-0.5911628,-0.5596526,-0.31926036,0.2999159,0.22740571,0.43649262,0.53258276,0.3809272,0.3732695
2017-08-12 06:00:00,0.584692,0.30436498,-0.5911628,-0.59192675,-0.3189422,0.29256934,0.20958893,0.42776412,0.5229672,0.34322667,0.33573705
2017-08-12 06:30:00,0.5933243,0.31088525,-0.5911628,-0.5587853,-0.31862405,0.30681252,0.23531894,0.44477415,0.5428691,0.39168698,0.38307709
2017-08-12 07:00:00,0.5006784,0.27447712,-0.5911628,-0.60129607,-0.31830588,0.21592818,0.14292537,0.34835476,0.42977476,0.24638377,0.24706118
2017-08-12 07:30:00,0.07809567,-0.015160571,-0.59095067,-0.500961,-0.31798777,-0.05153693,-0.10007534,0.020975817,0.12950806,-0.028920185,-0.050063025
2017-08-12 08:00:00,0.19709413,0.029232193,-0.5907507,-0.5537357,-0.31766957,-0.013785074,-0.06410126,0.06793808,0.17293213,-0.008646439,-0.008102785
2017-08-12 08:30:00,0.29729044,0.12472736,-0.5907507,-0.56032944,-0.3173514,0.065638654,0.014223446,0.16890566,0.2620811,0.08949398,0.09589749
2017-08-12 09:00:00,0.007593442,-0.06828857,-0.5907507,-0.49245682,-0.3170333,-0.09450016,-0.15376504,-0.035517793,0.08277767,-0.08419318,-0.10778273
2017-08-12 09:30:00,-0.049514543,-0.1396447,-0.5907507,-0.5052535,-0.31671515,-0.15239136,-0.22450252,-0.111113705,0.015174259,-0.16925214,-0.18784173
2017-08-12 10:00:00,-0.43208522,-0.52893573,-0.5907507,-0.51935107,-0.31639698,-0.46200788,-0.62919503,-0.5160627,-0.35522103,-0.633143,-0.636174
2017-08-12 10:30:00,-0.019389343,-0.14130192,-0.5907507,-0.52474874,-0.3160788,-0.15373586,-0.21229099,-0.113052346,0.014227738,-0.17776068,-0.19025306
2017-08-12 11:00:00,0.16020791,-0.121091075,-0.5907507,-0.6161919,-0.31576067,-0.13733883,-0.13719736,-0.091778286,0.034306336,-0.10996965,-0.12076525
2017-08-12 11:30:00,0.12728707,-0.100880094,-0.5907507,-0.59510636,-0.3154425,-0.120941736,-0.16769008,-0.070508845,0.054089535,-0.12860213,-0.12960784
2017-08-12 12:00:00,0.1063497,-0.08066917,-0.5907507,-0.56709087,-0.31512433,-0.10454453,-0.15879475,-0.049239438,0.07338064,-0.12670515,-0.11599127
2017-08-12 12:30:00,-0.0470138,-0.27143538,-0.5907507,-0.5820448,-0.31480622,-0.2579142,-0.30873373,-0.2493002,-0.109860934,-0.29517338,-0.29417405
2017-08-12 13:00:00,-0.42175457,-0.7008069,-0.5907507,-0.6013103,-0.31448805,-0.6108718,-0.619611,-0.7045324,-0.52089953,-0.6589315,-0.64104635
2017-08-12 13:30:00,-0.7692941,-1.0718789,-0.5907507,-0.61618876,-0.31417334,-0.9465568,-0.90492266,-1.0439931,-0.8864198,-0.9268806,-0.8803515
2017-08-12 14:00:00,-1.0254999,-1.2002679,-0.5907507,-0.6164711,-0.31386077,-1.1256516,-1.1016995,-1.2307388,-1.1179419,-1.1364146,-1.1089674
2017-08-12 14:30:00,-1.3514594,-1.2934804,-0.5907507,-0.5968481,-0.31354818,-1.2188194,-1.2791734,-1.3910697,-1.2831768,-1.3953267,-1.362758
2017-08-12 15:00:00,-1.5741739,-1.3600558,-0.5907507,-0.5932631,-0.31323558,-1.3351225,-1.3844154,-1.5448717,-1.4173994,-1.5917293,-1.5560454
2017-08-12 15:30:00,-1.7522919,-1.4266312,-0.59095067,-0.59281075,-0.31292298,-1.4255316,-1.4839051,-1.6887119,-1.532994,-1.7550417,-1.7303073
2017-08-12 16:00:00,-1.8424962,-1.4932067,-0.5911628,-0.60583,-0.3126104,-1.5122992,-1.5059686,-1.8229057,-1.6401418,-1.851286,-1.8391559
