datetime,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,BestModel: PPFD_Avg+Sedge
2016-07-14 03:30:00,6.4745364,6.334186,10.125861,10.247257,7.7199993,11.823178,6.9003863
2016-07-14 04:00:00,6.862908,6.3481746,10.223372,10.649883,8.127576,12.3375845,7.0876403
2016-07-14 04:30:00,7.194745,6.380994,9.91889,11.05251,8.5525875,12.633015,7.308931
2016-07-14 05:00:00,7.716046,6.438561,9.730586,11.455136,9.001265,12.568292,7.588713
2016-07-14 05:30:00,7.9768276,6.4627986,9.98204,11.857764,9.315977,13.069174,7.922404
2016-07-14 06:00:00,8.302796,6.494705,10.358107,12.26039,9.643162,13.757916,8.531505
2016-07-14 06:30:00,8.90633,6.5434155,10.757778,12.663016,10.055019,14.456911,9.263152
2016-07-14 07:00:00,10.420449,6.7615175,11.131975,13.065643,11.069709,15.117008,10.783294
2016-07-14 07:30:00,12.214165,7.0425377,11.198776,13.46827,12.211411,15.352012,12.072595
2016-07-14 08:00:00,13.463706,7.3438754,11.291052,13.870897,12.97629,15.619362,12.829661
2016-07-14 08:30:00,15.337662,8.165649,11.437107,14.273525,14.102977,15.954506,14.068608
2016-07-14 09:00:00,16.533567,8.456539,11.58656,14.67615,14.93934,16.28912,14.950276
2016-07-14 09:30:00,17.571836,8.749196,11.700348,14.985719,15.780411,16.544624,15.761098
2016-07-14 10:00:00,19.116842,9.352963,11.92396,15.295287,17.270433,16.973251,17.225391
2016-07-14 10:30:00,19.511114,9.715037,12.170217,15.175182,17.93544,17.295351,17.772821
2016-07-14 11:00:00,20.259007,10.234118,12.439118,15.130559,18.919292,17.660686,18.662502
2016-07-14 11:30:00,20.968973,10.699708,12.654805,15.135061,19.77746,17.970646,19.447691
2016-07-14 12:00:00,21.91554,11.137194,12.917479,15.363299,20.696619,18.418024,20.318903
2016-07-14 12:30:00,22.050873,11.537208,13.190908,15.0256405,20.89163,18.540867,20.245743
2016-07-14 13:00:00,22.128122,11.698338,13.519252,14.893904,20.988361,18.43013,20.18376
2016-07-14 13:30:00,19.386175,11.762977,13.646059,12.936385,18.099049,15.97811,17.015146
2016-07-14 14:00:00,16.238894,11.669297,13.820987,10.9788685,14.875329,13.051968,14.04922
2016-07-14 14:30:00,13.555927,11.984999,13.690216,8.235481,11.666326,9.441556,11.7203455
2016-07-14 15:00:00,9.491839,11.596227,13.502834,5.6792088,7.613334,5.823432,8.836476
2016-07-14 15:30:00,9.705593,11.744241,13.39301,5.6792088,7.7233615,5.839452,9.000734
2016-07-14 16:00:00,9.916346,11.897876,13.503966,5.6792088,7.839577,5.823266,9.171229
2016-07-14 16:30:00,9.644059,11.712389,13.688518,5.6792088,7.699357,5.7963443,8.965387
2016-07-14 17:00:00,9.422821,11.576554,13.91949,5.6792088,7.5991983,5.762652,8.814768
2016-07-14 17:30:00,8.522033,10.92735,13.917791,5.6792088,7.1331105,5.7629,8.091522
2016-07-14 18:00:00,8.089409,10.598534,13.782492,5.6792088,6.897358,5.7826357,7.7197485
2016-07-14 18:30:00,7.2256155,9.955982,13.478491,5.6792088,6.446015,5.8269825,6.9793644
2016-07-14 19:00:00,7.1302443,9.847688,12.569324,5.6795535,6.392034,5.9620175,6.858963
2016-07-14 19:30:00,6.858144,9.635784,12.128892,5.6792088,6.267997,6.033755,6.626123
2016-07-14 20:00:00,6.229352,9.135439,11.728653,5.6792088,5.954523,6.099999,6.121525
2016-07-14 20:30:00,5.645536,8.6631975,11.599581,5.6792088,5.3934183,6.1213617,5.7283845
2016-07-14 21:00:00,5.1292534,8.183341,11.380497,5.6792088,4.8513265,6.1594324,5.8323865
2016-07-14 21:30:00,4.6508756,7.4878573,11.198776,5.6792088,4.803467,6.192923,6.0312037
2016-07-14 22:00:00,4.2992997,7.0394835,11.086121,5.6792088,4.836225,6.218427,6.0925655
2016-07-14 22:30:00,4.0681195,6.8830304,10.97573,5.6792088,5.014579,6.260695,6.184968
