,Key,Level,MAE,Model,R2
1892,7_0,7,0.2862334711857089,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.3399005380085517
1893,7_0,7,0.270248559289817,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.502480761104789
1894,7_0,7,0.3243007656033024,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,-0.1650721529207626
1895,7_0,7,0.30639931312610874,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.18694647094833705
1896,7_0,7,0.3108938836203565,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.1756367343298325
1897,7_0,7,0.2726795789718709,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.5318391088741481
1898,7_0,7,0.275771638833513,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.4871196599672243
1899,7_0,7,0.29243305102347017,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.32016993233069935
1900,7_0,7,0.3042997928113385,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.22893161754681235
1901,7_0,7,0.284173533273823,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.39428411321303747
1902,7_0,7,0.2658394223597808,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.5538628006930166
1903,7_0,7,0.24704110646632282,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.6594306051267329
1904,7_0,7,0.3050980307314134,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.20268433471301162
1905,7_0,7,0.39891471197303036,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,-4.0080960363522555
1906,7_0,7,0.2942037780624641,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.30551330661877674
1907,7_0,7,0.2699241228358017,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.538745995353731
1908,7_0,7,0.287669650600245,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.39655881875653076
1909,7_0,7,0.2844356626304882,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.4688693734102368
1910,7_0,7,0.28664798791416357,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.4110258002501679
1911,7_0,7,0.30863073906680377,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.1754400487781108
1912,7_0,7,0.2725430564622648,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.4830946161246421
1913,7_0,7,0.2866723771386598,H+wind_speed+VPD+Temp+VWC+Sedge+Grass,0.3905065659866084
