,MSE,Model,Number,Performance,SE,Size,T,T2
70,0.027040778173317695,wind_speed+air_pressure+PPFD_Avg+VPD+VWC,2,0,0.004000164567977933,5,2.0730194692214097,-0.7683652192733823
71,0.027218232976033808,wind_speed+PPFD_Avg+AirTC_Avg+VPD+VWC,3,0,0.004667013171257366,5,2.059000201700879,-0.5385045154934298
72,0.026719133289455577,wind_speed+PPFD_Avg+VPD+Temp+VWC,4,2,0.004547973406329119,5,1.6236868929860555,-1.0154243240885756
73,0.027335922567285224,wind_speed+PPFD_Avg+VPD+VWC+Sedge,5,0,0.005205700511610786,5,2.0203673952236967,-0.4005866878991569
74,0.025004364593633168,wind_speed+PPFD_Avg+VPD+VWC+Shrub,6,2,0.004006316595757611,5,0.016318649813922358,-2.8234301636431884
75,0.0273283281348311,wind_speed+PPFD_Avg+VPD+VWC+Grass,7,0,0.0044312272893866295,5,2.2296799246337984,-0.45078722998278065
76,0.025235188827061956,wind_speed+PPFD_Avg+VPD+VWC+Upland,8,2,0.004409618323495385,5,0.23602051540107383,-2.452875824109587
77,0.024988193278961752,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp,9,2,0.0036619878054029087,5,0.0,-2.9763642898447173
78,0.025936467892825592,air_pressure+PPFD_Avg+AirTC_Avg+VPD+VWC,10,2,0.005040526561291845,5,0.8336493522882844,-1.6398593158200971
79,0.0253958162994119,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Sedge,11,2,0.004632860333558236,5,0.3780691607642187,-2.23175361661897
80,0.026972455555137758,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Shrub,12,0,0.0035907480986045607,5,2.1191021294049626,-0.8855200356601987
81,0.028043407408227458,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Grass,13,0,0.004438117354234688,5,2.908319412943429,0.2305458959029933
82,0.027550586720897104,air_pressure+PPFD_Avg+AirTC_Avg+VPD+Upland,14,0,0.00473519553663495,5,2.344604067754137,-0.22946713784575168
83,0.026084506459466666,air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC,15,2,0.005938883497455665,5,0.8606325825083486,-1.3480145999863076
84,0.02719713185459249,air_pressure+PPFD_Avg+AirTC_Avg+VWC+Sedge,16,0,0.004157366803569218,5,2.1838286509000553,-0.5975017260386419
85,0.028911735223274303,air_pressure+PPFD_Avg+AirTC_Avg+VWC+Shrub,17,0,0.004546566172430971,5,3.6811210165706494,1.0421552645639638
86,0.028714057657651955,air_pressure+PPFD_Avg+AirTC_Avg+VWC+Grass,18,0,0.00458025805508107,5,3.4799933234431117,0.8527927450623881
87,0.027714351004676906,air_pressure+PPFD_Avg+AirTC_Avg+VWC+Upland,19,0,0.005380414993502755,5,2.29423897507274,-0.07318708735499191
88,0.026602210982698035,air_pressure+PPFD_Avg+VPD+VWC+Shrub,20,0,0.003472663932516088,5,1.751694191914785,-1.3019088450810636
89,0.028223354758248637,air_pressure+PPFD_Avg+VPD+VWC+Upland,21,0,0.004153970070828069,5,3.1998579620872025,0.41759897284411873
90,0.025668697789064283,PPFD_Avg+AirTC_Avg+VPD+Temp+VWC,22,2,0.004184957838415337,5,0.6702604824076515,-2.1012150958954288
91,0.027897489591736595,PPFD_Avg+AirTC_Avg+VPD+VWC+Sedge,23,0,0.0038273152142751345,5,3.0082670473211723,0.099505014827889
