datetime,SoilMoist(4)
8/1/2017 18:00,65.96
8/1/2017 18:30,65.865
8/1/2017 19:00,65.77
8/1/2017 19:30,65.74
8/1/2017 20:00,65.71
8/1/2017 20:30,65.71
8/1/2017 21:00,65.71
8/1/2017 21:30,65.555
8/1/2017 22:00,65.4
8/1/2017 22:30,65.065
8/1/2017 23:00,64.73
8/1/2017 23:30,64.695
8/2/2017 0:00,64.66
8/2/2017 0:30,64.63
8/2/2017 1:00,64.6
8/2/2017 1:30,64.6
8/2/2017 2:00,64.6
8/2/2017 2:30,64.6
8/2/2017 3:00,64.6
8/2/2017 3:30,64.6
8/2/2017 4:00,64.6
8/2/2017 4:30,64.6
8/2/2017 5:00,64.6
8/2/2017 5:30,64.6
8/2/2017 6:00,64.6
8/2/2017 6:30,64.63
8/2/2017 7:00,64.66
8/2/2017 7:30,64.63
8/2/2017 8:00,64.6
8/2/2017 8:30,64.63
8/2/2017 9:00,64.66
8/2/2017 9:30,64.63
8/2/2017 10:00,64.6
8/2/2017 10:30,64.57
8/2/2017 11:00,64.54
8/2/2017 11:30,63.63
8/2/2017 12:00,62.72
8/2/2017 12:30,62.63
8/2/2017 13:00,62.54
8/2/2017 13:30,62.45
8/2/2017 14:00,62.36
8/2/2017 14:30,62.27
8/2/2017 15:00,62.18
8/2/2017 15:30,62.06
8/2/2017 16:00,61.94
8/2/2017 16:30,61.85
8/2/2017 17:00,61.76
8/2/2017 17:30,61.64
8/2/2017 18:00,61.52
8/2/2017 18:30,61.46
8/2/2017 19:00,61.4
8/2/2017 19:30,61.28
8/2/2017 20:00,61.16
8/2/2017 20:30,61.04
8/2/2017 21:00,60.92
8/2/2017 21:30,60.89
8/2/2017 22:00,60.86
8/2/2017 22:30,60.83
8/2/2017 23:00,60.8
8/2/2017 23:30,60.83
8/3/2017 0:00,60.86
8/3/2017 0:30,60.83
8/3/2017 1:00,60.8
8/3/2017 1:30,60.8
8/3/2017 2:00,60.8
8/3/2017 2:30,60.77
8/3/2017 3:00,60.74
8/3/2017 3:30,60.74
8/3/2017 4:00,60.74
8/3/2017 4:30,60.74
8/3/2017 5:00,60.74
8/3/2017 5:30,60.74
8/3/2017 6:00,60.74
8/3/2017 6:30,60.77
8/3/2017 7:00,60.8
8/3/2017 7:30,60.77
8/3/2017 8:00,60.74
8/3/2017 8:30,60.74
8/3/2017 9:00,60.74
8/3/2017 9:30,60.74
8/3/2017 10:00,60.74
8/3/2017 10:30,60.71
8/3/2017 11:00,60.68
8/3/2017 11:30,60.62
8/3/2017 12:00,60.56
8/3/2017 12:30,60.56
8/3/2017 13:00,60.56
8/3/2017 13:30,60.53
8/3/2017 14:00,60.5
8/3/2017 14:30,60.415
8/3/2017 15:00,60.33
8/3/2017 15:30,60.21
8/3/2017 16:00,60.09
8/3/2017 16:30,60.06
8/3/2017 17:00,60.03
8/3/2017 17:30,59.97
8/3/2017 18:00,59.91
8/3/2017 18:30,59.88
8/3/2017 19:00,59.85
8/3/2017 19:30,59.82
8/3/2017 20:00,59.79
8/3/2017 20:30,59.79
8/3/2017 21:00,59.79
8/3/2017 21:30,59.79
8/3/2017 22:00,59.79
8/3/2017 22:30,59.76
8/3/2017 23:00,59.73
8/3/2017 23:30,59.73
8/4/2017 0:00,59.73
8/4/2017 0:30,59.645
8/4/2017 1:00,59.56
8/4/2017 1:30,59.56
8/4/2017 2:00,59.56
8/4/2017 2:30,59.56
8/4/2017 3:00,59.56
8/4/2017 3:30,59.56
8/4/2017 4:00,59.56
8/4/2017 4:30,59.585
8/4/2017 5:00,59.61
8/4/2017 5:30,59.585
8/4/2017 6:00,59.56
8/4/2017 6:30,59.56
8/4/2017 7:00,59.56
8/4/2017 7:30,59.615
8/4/2017 8:00,59.67
8/4/2017 8:30,59.82
8/4/2017 9:00,59.97
8/4/2017 9:30,59.97
8/4/2017 10:00,59.97
8/4/2017 10:30,59.97
8/4/2017 11:00,59.97
8/4/2017 11:30,59.97
8/4/2017 12:00,59.97
8/4/2017 12:30,59.97
8/4/2017 13:00,59.97
8/4/2017 13:30,59.97
8/4/2017 14:00,59.97
8/4/2017 14:30,59.94
8/4/2017 15:00,59.91
8/4/2017 15:30,59.91
8/4/2017 16:00,59.91
8/4/2017 16:30,59.88
8/4/2017 17:00,59.85
8/4/2017 17:30,59.85
8/4/2017 18:00,59.85
8/4/2017 18:30,59.82
8/4/2017 19:00,59.79
8/4/2017 19:30,59.79
8/4/2017 20:00,59.79
8/4/2017 20:30,59.79
8/4/2017 21:00,59.79
8/4/2017 21:30,59.7
8/4/2017 22:00,59.61
8/4/2017 22:30,59.64
8/4/2017 23:00,59.67
8/4/2017 23:30,59.64
8/5/2017 0:00,59.61
8/5/2017 0:30,59.61
8/5/2017 1:00,59.61
8/5/2017 1:30,59.61
8/5/2017 2:00,59.61
8/5/2017 2:30,59.64
8/5/2017 3:00,59.67
8/5/2017 3:30,59.64
8/5/2017 4:00,59.61
8/5/2017 4:30,59.61
8/5/2017 5:00,59.61
8/5/2017 5:30,59.61
8/5/2017 6:00,59.61
8/5/2017 6:30,59.61
8/5/2017 7:00,59.61
8/5/2017 7:30,59.61
8/5/2017 8:00,59.61
8/5/2017 8:30,59.61
8/5/2017 9:00,59.61
8/5/2017 9:30,59.61
8/5/2017 10:00,59.61
8/5/2017 10:30,59.585
8/5/2017 11:00,59.56
8/5/2017 11:30,59.56
8/5/2017 12:00,59.56
8/5/2017 12:30,59.53
8/5/2017 13:00,59.5
8/5/2017 13:30,59.47
8/5/2017 14:00,59.44
8/5/2017 14:30,59.35
8/5/2017 15:00,59.26
8/5/2017 15:30,59.23
8/5/2017 16:00,59.2
8/5/2017 16:30,59.14
8/5/2017 17:00,59.08
8/5/2017 17:30,59.055
8/5/2017 18:00,59.03
8/5/2017 18:30,58.97
8/5/2017 19:00,58.91
8/5/2017 19:30,58.91
8/5/2017 20:00,58.91
8/5/2017 20:30,58.85
8/5/2017 21:00,58.79
8/5/2017 21:30,58.76
8/5/2017 22:00,58.73
8/5/2017 22:30,58.73
8/5/2017 23:00,58.73
8/5/2017 23:30,58.7
8/6/2017 0:00,58.67
8/6/2017 0:30,58.67
8/6/2017 1:00,58.67
8/6/2017 1:30,58.67
8/6/2017 2:00,58.67
8/6/2017 2:30,58.67
8/6/2017 3:00,58.67
8/6/2017 3:30,58.67
8/6/2017 4:00,58.67
8/6/2017 4:30,58.67
8/6/2017 5:00,58.67
8/6/2017 5:30,58.64
8/6/2017 6:00,58.61
8/6/2017 6:30,58.64
8/6/2017 7:00,58.67
8/6/2017 7:30,58.67
8/6/2017 8:00,58.67
8/6/2017 8:30,58.64
8/6/2017 9:00,58.61
8/6/2017 9:30,58.64
8/6/2017 10:00,58.67
8/6/2017 10:30,58.64
8/6/2017 11:00,58.61
8/6/2017 11:30,58.61
8/6/2017 12:00,58.61
8/6/2017 12:30,58.585
8/6/2017 13:00,58.56
8/6/2017 13:30,58.53
8/6/2017 14:00,58.5
8/6/2017 14:30,58.5
8/6/2017 15:00,58.5
8/6/2017 15:30,58.44
8/6/2017 16:00,58.38
8/6/2017 16:30,58.35
8/6/2017 17:00,58.32
8/6/2017 17:30,58.29
8/6/2017 18:00,58.26
8/6/2017 18:30,58.205
8/6/2017 19:00,58.15
8/6/2017 19:30,58.12
8/6/2017 20:00,58.09
8/6/2017 20:30,58.09
8/6/2017 21:00,58.09
8/6/2017 21:30,58.09
8/6/2017 22:00,58.09
8/6/2017 22:30,58.09
8/6/2017 23:00,58.09
8/6/2017 23:30,58.06
8/7/2017 0:00,58.03
8/7/2017 0:30,58.03
8/7/2017 1:00,58.03
8/7/2017 1:30,58.03
8/7/2017 2:00,58.03
8/7/2017 2:30,58.03
8/7/2017 3:00,58.03
8/7/2017 3:30,58.03
8/7/2017 4:00,58.03
8/7/2017 4:30,58.03
8/7/2017 5:00,58.03
8/7/2017 5:30,58.03
8/7/2017 6:00,58.03
8/7/2017 6:30,58.03
8/7/2017 7:00,58.03
8/7/2017 7:30,58.03
8/7/2017 8:00,58.03
8/7/2017 8:30,58.03
8/7/2017 9:00,58.03
8/7/2017 9:30,58.03
8/7/2017 10:00,58.03
8/7/2017 10:30,58
8/7/2017 11:00,57.97
8/7/2017 11:30,58
8/7/2017 12:00,58.03
8/7/2017 12:30,58
8/7/2017 13:00,57.97
8/7/2017 13:30,57.94
8/7/2017 14:00,57.91
8/7/2017 14:30,57.855
8/7/2017 15:00,57.8
8/7/2017 15:30,57.74
8/7/2017 16:00,57.68
8/7/2017 16:30,57.565
8/7/2017 17:00,57.45
8/7/2017 17:30,57.42
8/7/2017 18:00,57.39
8/7/2017 18:30,57.36
8/7/2017 19:00,57.33
8/7/2017 19:30,57.3
8/7/2017 20:00,57.27
8/7/2017 20:30,57.27
8/7/2017 21:00,57.27
8/7/2017 21:30,57.27
8/7/2017 22:00,57.27
8/7/2017 22:30,57.33
8/7/2017 23:00,57.39
8/7/2017 23:30,58.09
8/8/2017 0:00,58.79
8/8/2017 0:30,58.82
8/8/2017 1:00,58.85
8/8/2017 1:30,58.88
8/8/2017 2:00,58.91
8/8/2017 2:30,58.91
8/8/2017 3:00,58.91
8/8/2017 3:30,59.055
8/8/2017 4:00,59.2
8/8/2017 4:30,59.2
8/8/2017 5:00,59.2
8/8/2017 5:30,59.2
8/8/2017 6:00,59.2
8/8/2017 6:30,59.2
8/8/2017 7:00,59.2
8/8/2017 7:30,59.23
8/8/2017 8:00,59.26
8/8/2017 8:30,59.26
8/8/2017 9:00,59.26
8/8/2017 9:30,59.26
8/8/2017 10:00,59.26
8/8/2017 10:30,59.26
8/8/2017 11:00,59.26
8/8/2017 11:30,59.26
8/8/2017 12:00,59.26
8/8/2017 12:30,59.26
8/8/2017 13:00,59.26
8/8/2017 13:30,59.26
8/8/2017 14:00,59.26
8/8/2017 14:30,59.2
8/8/2017 15:00,59.14
8/8/2017 15:30,59.11
8/8/2017 16:00,59.08
8/8/2017 16:30,59.025
8/8/2017 17:00,58.97
8/8/2017 17:30,58.97
8/8/2017 18:00,58.97
8/8/2017 18:30,58.94
8/8/2017 19:00,58.91
8/8/2017 19:30,58.97
8/8/2017 20:00,59.03
8/8/2017 20:30,59.145
8/8/2017 21:00,59.26
8/8/2017 21:30,59.26
8/8/2017 22:00,59.26
8/8/2017 22:30,59.26
8/8/2017 23:00,59.26
8/8/2017 23:30,59.26
8/9/2017 0:00,59.26
8/9/2017 0:30,59.26
8/9/2017 1:00,59.26
8/9/2017 1:30,59.26
8/9/2017 2:00,59.26
8/9/2017 2:30,59.26
8/9/2017 3:00,59.26
8/9/2017 3:30,59.29
8/9/2017 4:00,59.32
8/9/2017 4:30,59.32
8/9/2017 5:00,59.32
8/9/2017 5:30,59.32
8/9/2017 6:00,59.32
8/9/2017 6:30,59.32
8/9/2017 7:00,59.32
8/9/2017 7:30,59.32
8/9/2017 8:00,59.32
8/9/2017 8:30,59.32
8/9/2017 9:00,59.32
8/9/2017 9:30,59.32
8/9/2017 10:00,59.32
8/9/2017 10:30,59.32
8/9/2017 11:00,59.32
8/9/2017 11:30,59.29
8/9/2017 12:00,59.26
8/9/2017 12:30,59.23
8/9/2017 13:00,59.2
8/9/2017 13:30,59.17
8/9/2017 14:00,59.14
8/9/2017 14:30,59.11
8/9/2017 15:00,59.08
8/9/2017 15:30,59.025
8/9/2017 16:00,58.97
8/9/2017 16:30,58.91
8/9/2017 17:00,58.85
8/9/2017 17:30,58.79
8/9/2017 18:00,58.73
8/9/2017 18:30,58.7
8/9/2017 19:00,58.67
8/9/2017 19:30,58.64
8/9/2017 20:00,58.61
8/9/2017 20:30,58.585
8/9/2017 21:00,58.56
8/9/2017 21:30,58.53
8/9/2017 22:00,58.5
8/9/2017 22:30,58.5
8/9/2017 23:00,58.5
8/9/2017 23:30,58.53
8/10/2017 0:00,58.56
8/10/2017 0:30,58.56
8/10/2017 1:00,58.56
8/10/2017 1:30,58.56
8/10/2017 2:00,58.56
8/10/2017 2:30,58.53
8/10/2017 3:00,58.5
8/10/2017 3:30,58.53
8/10/2017 4:00,58.56
8/10/2017 4:30,58.53
8/10/2017 5:00,58.5
8/10/2017 5:30,58.5
8/10/2017 6:00,58.5
8/10/2017 6:30,58.53
8/10/2017 7:00,58.56
8/10/2017 7:30,58.56
8/10/2017 8:00,58.56
8/10/2017 8:30,58.585
8/10/2017 9:00,58.61
8/10/2017 9:30,58.61
8/10/2017 10:00,58.61
8/10/2017 10:30,58.61
8/10/2017 11:00,58.61
8/10/2017 11:30,58.61
8/10/2017 12:00,58.61
8/10/2017 12:30,58.585
8/10/2017 13:00,58.56
8/10/2017 13:30,58.53
8/10/2017 14:00,58.5
8/10/2017 14:30,58.47
8/10/2017 15:00,58.44
8/10/2017 15:30,58.44
8/10/2017 16:00,58.44
8/10/2017 16:30,58.35
8/10/2017 17:00,58.26
8/10/2017 17:30,58.26
8/10/2017 18:00,58.26
8/10/2017 18:30,58.235
8/10/2017 19:00,58.21
8/10/2017 19:30,58.21
8/10/2017 20:00,58.21
8/10/2017 20:30,58.18
8/10/2017 21:00,58.15
8/10/2017 21:30,58.15
8/10/2017 22:00,58.15
8/10/2017 22:30,58.15
8/10/2017 23:00,58.15
8/10/2017 23:30,58.15
8/11/2017 0:00,58.15
8/11/2017 0:30,58.15
8/11/2017 1:00,58.15
8/11/2017 1:30,58.15
8/11/2017 2:00,58.15
8/11/2017 2:30,58.15
8/11/2017 3:00,58.15
8/11/2017 3:30,58.15
8/11/2017 4:00,58.15
8/11/2017 4:30,58.15
8/11/2017 5:00,58.15
8/11/2017 5:30,58.15
8/11/2017 6:00,58.15
8/11/2017 6:30,58.18
8/11/2017 7:00,58.21
8/11/2017 7:30,58.18
8/11/2017 8:00,58.15
8/11/2017 8:30,58.15
8/11/2017 9:00,58.15
8/11/2017 9:30,58.18
8/11/2017 10:00,58.21
8/11/2017 10:30,58.18
8/11/2017 11:00,58.15
8/11/2017 11:30,58.12
8/11/2017 12:00,58.09
8/11/2017 12:30,58.03
8/11/2017 13:00,57.97
8/11/2017 13:30,57.94
8/11/2017 14:00,57.91
8/11/2017 14:30,57.91
8/11/2017 15:00,57.91
8/11/2017 15:30,57.855
8/11/2017 16:00,57.8
8/11/2017 16:30,57.8
8/11/2017 17:00,57.8
8/11/2017 17:30,57.77
8/11/2017 18:00,57.74
8/11/2017 18:30,57.77
8/11/2017 19:00,57.8
8/11/2017 19:30,57.8
8/11/2017 20:00,57.8
8/11/2017 20:30,57.8
8/11/2017 21:00,57.8
8/11/2017 21:30,57.8
8/11/2017 22:00,57.8
8/11/2017 22:30,57.8
8/11/2017 23:00,57.8
8/11/2017 23:30,57.77
8/12/2017 0:00,57.74
8/12/2017 0:30,57.77
8/12/2017 1:00,57.8
8/12/2017 1:30,57.8
8/12/2017 2:00,57.8
8/12/2017 2:30,57.8
8/12/2017 3:00,57.8
8/12/2017 3:30,57.8
8/12/2017 4:00,57.8
8/12/2017 4:30,57.8
8/12/2017 5:00,57.8
8/12/2017 5:30,57.8
8/12/2017 6:00,57.8
8/12/2017 6:30,57.83
8/12/2017 7:00,57.86
8/12/2017 7:30,57.86
8/12/2017 8:00,57.86
8/12/2017 8:30,57.86
8/12/2017 9:00,57.86
8/12/2017 9:30,57.86
8/12/2017 10:00,57.86
8/12/2017 10:30,57.885
8/12/2017 11:00,57.91
8/12/2017 11:30,57.885
8/12/2017 12:00,57.86
8/12/2017 12:30,57.86
8/12/2017 13:00,57.86
8/12/2017 13:30,57.86
8/12/2017 14:00,57.86
8/12/2017 14:30,57.83
8/12/2017 15:00,57.8
8/12/2017 15:30,57.77
8/12/2017 16:00,57.74
8/12/2017 16:30,57.71
8/12/2017 17:00,57.68
8/12/2017 17:30,57.65
8/12/2017 18:00,57.62
8/12/2017 18:30,57.565
8/12/2017 19:00,57.51
8/12/2017 19:30,57.51
8/12/2017 20:00,57.51
8/12/2017 20:30,57.48
8/12/2017 21:00,57.45
8/12/2017 21:30,57.45
8/12/2017 22:00,57.45
8/12/2017 22:30,57.45
8/12/2017 23:00,57.45
8/12/2017 23:30,57.45
8/13/2017 0:00,57.45
8/13/2017 0:30,57.45
8/13/2017 1:00,57.45
8/13/2017 1:30,57.45
8/13/2017 2:00,57.45
8/13/2017 2:30,57.42
8/13/2017 3:00,57.39
8/13/2017 3:30,57.42
8/13/2017 4:00,57.45
8/13/2017 4:30,57.42
8/13/2017 5:00,57.39
8/13/2017 5:30,57.42
8/13/2017 6:00,57.45
8/13/2017 6:30,57.45
8/13/2017 7:00,57.45
8/13/2017 7:30,57.45
8/13/2017 8:00,57.45
8/13/2017 8:30,57.48
8/13/2017 9:00,57.51
8/13/2017 9:30,57.48
8/13/2017 10:00,57.45
8/13/2017 10:30,57.45
8/13/2017 11:00,57.45
8/13/2017 11:30,57.45
8/13/2017 12:00,57.45
8/13/2017 12:30,57.45
8/13/2017 13:00,57.45
8/13/2017 13:30,57.45
8/13/2017 14:00,57.45
8/13/2017 14:30,57.45
8/13/2017 15:00,57.45
8/13/2017 15:30,57.42
8/13/2017 16:00,57.39
8/13/2017 16:30,57.39
8/13/2017 17:00,57.39
8/13/2017 17:30,57.39
8/13/2017 18:00,57.39
8/13/2017 18:30,57.39
8/13/2017 19:00,57.39
8/13/2017 19:30,57.39
8/13/2017 20:00,57.39
8/13/2017 20:30,57.39
8/13/2017 21:00,57.39
8/13/2017 21:30,57.39
8/13/2017 22:00,57.39
8/13/2017 22:30,57.39
8/13/2017 23:00,57.39
8/13/2017 23:30,57.42
8/14/2017 0:00,57.45
8/14/2017 0:30,57.45
8/14/2017 1:00,57.45
8/14/2017 1:30,57.45
8/14/2017 2:00,57.45
8/14/2017 2:30,57.45
8/14/2017 3:00,57.45
8/14/2017 3:30,60.66
8/14/2017 4:00,63.87
8/14/2017 4:30,64.175
8/14/2017 5:00,64.48
8/14/2017 5:30,64.51
8/14/2017 6:00,64.54
8/14/2017 6:30,64.6
8/14/2017 7:00,64.66
8/14/2017 7:30,64.695
8/14/2017 8:00,64.73
8/14/2017 8:30,64.76
8/14/2017 9:00,64.79
8/14/2017 9:30,64.85
8/14/2017 10:00,64.91
8/14/2017 10:30,64.91
8/14/2017 11:00,64.91
8/14/2017 11:30,64.94
8/14/2017 12:00,64.97
8/14/2017 12:30,64.97
8/14/2017 13:00,64.97
8/14/2017 13:30,65
8/14/2017 14:00,65.03
8/14/2017 14:30,65.03
8/14/2017 15:00,65.03
8/14/2017 15:30,65.03
8/14/2017 16:00,65.03
8/14/2017 16:30,65.06
8/14/2017 17:00,65.09
8/14/2017 17:30,65.09
8/14/2017 18:00,65.09
8/14/2017 18:30,65.125
8/14/2017 19:00,65.16
8/14/2017 19:30,65.16
8/14/2017 20:00,65.16
8/14/2017 20:30,65.19
8/14/2017 21:00,65.22
8/14/2017 21:30,65.22
8/14/2017 22:00,65.22
8/14/2017 22:30,65.22
8/14/2017 23:00,65.22
8/14/2017 23:30,65.22
8/15/2017 0:00,65.22
8/15/2017 0:30,65.25
8/15/2017 1:00,65.28
8/15/2017 1:30,65.31
8/15/2017 2:00,65.34
8/15/2017 2:30,65.34
8/15/2017 3:00,65.34
8/15/2017 3:30,65.34
8/15/2017 4:00,65.34
8/15/2017 4:30,65.37
8/15/2017 5:00,65.4
8/15/2017 5:30,65.555
8/15/2017 6:00,65.71
8/15/2017 6:30,66.175
8/15/2017 7:00,66.64
8/15/2017 7:30,66.67
8/15/2017 8:00,66.7
8/15/2017 8:30,67.01
8/15/2017 9:00,67.32
8/15/2017 9:30,67.415
8/15/2017 10:00,67.51
8/15/2017 10:30,67.6
8/15/2017 11:00,67.69
8/15/2017 11:30,67.725
8/15/2017 12:00,67.76
8/15/2017 12:30,67.79
8/15/2017 13:00,67.82
8/15/2017 13:30,67.82
8/15/2017 14:00,67.82
8/15/2017 14:30,67.82
8/15/2017 15:00,67.82
8/15/2017 15:30,67.82
8/15/2017 16:00,67.82
8/15/2017 16:30,67.79
8/15/2017 17:00,67.76
8/15/2017 17:30,67.76
8/15/2017 18:00,67.76
8/15/2017 18:30,67.76
8/15/2017 19:00,67.76
8/15/2017 19:30,67.725
8/15/2017 20:00,67.69
8/15/2017 20:30,67.69
8/15/2017 21:00,67.69
8/15/2017 21:30,67.725
8/15/2017 22:00,67.76
8/15/2017 22:30,67.76
8/15/2017 23:00,67.76
8/15/2017 23:30,67.76
8/16/2017 0:00,67.76
8/16/2017 0:30,67.76
8/16/2017 1:00,67.76
8/16/2017 1:30,67.76
8/16/2017 2:00,67.76
8/16/2017 2:30,67.79
8/16/2017 3:00,67.82
8/16/2017 3:30,67.82
8/16/2017 4:00,67.82
8/16/2017 4:30,67.82
8/16/2017 5:00,67.82
8/16/2017 5:30,67.82
8/16/2017 6:00,67.82
8/16/2017 6:30,67.82
8/16/2017 7:00,67.82
8/16/2017 7:30,67.85
8/16/2017 8:00,67.88
8/16/2017 8:30,67.88
8/16/2017 9:00,67.88
8/16/2017 9:30,67.88
8/16/2017 10:00,67.88
8/16/2017 10:30,67.91
8/16/2017 11:00,67.94
8/16/2017 11:30,67.91
8/16/2017 12:00,67.88
8/16/2017 12:30,67.88
8/16/2017 13:00,67.88
8/16/2017 13:30,67.85
8/16/2017 14:00,67.82
8/16/2017 14:30,67.82
8/16/2017 15:00,67.82
8/16/2017 15:30,67.79
8/16/2017 16:00,67.76
8/16/2017 16:30,67.725
8/16/2017 17:00,67.69
8/16/2017 17:30,67.69
8/16/2017 18:00,67.69
8/16/2017 18:30,67.66
8/16/2017 19:00,67.63
8/16/2017 19:30,67.63
8/16/2017 20:00,67.63
8/16/2017 20:30,67.63
8/16/2017 21:00,67.63
8/16/2017 21:30,67.63
8/16/2017 22:00,67.63
8/16/2017 22:30,67.63
8/16/2017 23:00,67.63
8/16/2017 23:30,67.63
8/17/2017 0:00,67.63
8/17/2017 0:30,67.66
8/17/2017 1:00,67.69
8/17/2017 1:30,67.69
8/17/2017 2:00,67.69
8/17/2017 2:30,67.69
8/17/2017 3:00,67.69
8/17/2017 3:30,67.725
8/17/2017 4:00,67.76
8/17/2017 4:30,67.76
8/17/2017 5:00,67.76
8/17/2017 5:30,67.76
8/17/2017 6:00,67.76
8/17/2017 6:30,67.76
8/17/2017 7:00,67.76
8/17/2017 7:30,67.79
8/17/2017 8:00,67.82
8/17/2017 8:30,67.82
8/17/2017 9:00,67.82
8/17/2017 9:30,67.82
8/17/2017 10:00,67.82
8/17/2017 10:30,67.82
8/17/2017 11:00,67.82
8/17/2017 11:30,67.82
8/17/2017 12:00,67.82
8/17/2017 12:30,67.82
8/17/2017 13:00,67.82
8/17/2017 13:30,67.85
8/17/2017 14:00,67.88
8/17/2017 14:30,67.85
8/17/2017 15:00,67.82
8/17/2017 15:30,67.85
8/17/2017 16:00,67.88
8/17/2017 16:30,67.85
8/17/2017 17:00,67.82
8/17/2017 17:30,67.82
8/17/2017 18:00,67.82
8/17/2017 18:30,67.82
8/17/2017 19:00,67.82
8/17/2017 19:30,67.79
8/17/2017 20:00,67.76
8/17/2017 20:30,67.76
8/17/2017 21:00,67.76
8/17/2017 21:30,67.79
8/17/2017 22:00,67.82
8/17/2017 22:30,67.79
8/17/2017 23:00,67.76
8/17/2017 23:30,67.79
8/18/2017 0:00,67.82
8/18/2017 0:30,67.79
8/18/2017 1:00,67.76
8/18/2017 1:30,67.76
8/18/2017 2:00,67.76
8/18/2017 2:30,67.79
8/18/2017 3:00,67.82
8/18/2017 3:30,67.945
8/18/2017 4:00,68.07
8/18/2017 4:30,68.1
8/18/2017 5:00,68.13
8/18/2017 5:30,68.13
8/18/2017 6:00,68.13
8/18/2017 6:30,68.225
8/18/2017 7:00,68.32
8/18/2017 7:30,68.605
8/18/2017 8:00,68.89
8/18/2017 8:30,69.68
8/18/2017 9:00,70.47
8/18/2017 9:30,70.915
8/18/2017 10:00,71.36
8/18/2017 10:30,71.455
8/18/2017 11:00,71.55
8/18/2017 11:30,71.585
8/18/2017 12:00,71.62
8/18/2017 12:30,71.715
8/18/2017 13:00,71.81
8/18/2017 13:30,71.875
8/18/2017 14:00,71.94
8/18/2017 14:30,71.97
8/18/2017 15:00,72
8/18/2017 15:30,72.035
8/18/2017 16:00,72.07
8/18/2017 16:30,72.035
8/18/2017 17:00,72
8/18/2017 17:30,72.035
8/18/2017 18:00,72.07
8/18/2017 18:30,72.1
8/18/2017 19:00,72.13
8/18/2017 19:30,72.13
8/18/2017 20:00,72.13
8/18/2017 20:30,72.13
8/18/2017 21:00,72.13
8/18/2017 21:30,72.16
8/18/2017 22:00,72.19
8/18/2017 22:30,72.16
8/18/2017 23:00,72.13
8/18/2017 23:30,72.195
8/19/2017 0:00,72.26
8/19/2017 0:30,72.225
8/19/2017 1:00,72.19
8/19/2017 1:30,72.225
8/19/2017 2:00,72.26
8/19/2017 2:30,72.26
8/19/2017 3:00,72.26
8/19/2017 3:30,72.29
8/19/2017 4:00,72.32
8/19/2017 4:30,72.32
8/19/2017 5:00,72.32
8/19/2017 5:30,72.32
8/19/2017 6:00,72.32
8/19/2017 6:30,72.32
8/19/2017 7:00,72.32
8/19/2017 7:30,72.355
8/19/2017 8:00,72.39
8/19/2017 8:30,72.39
8/19/2017 9:00,72.39
8/19/2017 9:30,72.42
8/19/2017 10:00,72.45
8/19/2017 10:30,72.45
8/19/2017 11:00,72.45
8/19/2017 11:30,72.45
8/19/2017 12:00,72.45
8/19/2017 12:30,72.45
8/19/2017 13:00,72.45
8/19/2017 13:30,72.45
8/19/2017 14:00,72.45
8/19/2017 14:30,72.45
8/19/2017 15:00,72.45
8/19/2017 15:30,72.42
8/19/2017 16:00,72.39
8/19/2017 16:30,72.355
8/19/2017 17:00,72.32
8/19/2017 17:30,72.32
8/19/2017 18:00,72.32
8/19/2017 18:30,72.32
8/19/2017 19:00,72.32
8/19/2017 19:30,72.29
8/19/2017 20:00,72.26
8/19/2017 20:30,72.29
8/19/2017 21:00,72.32
8/19/2017 21:30,72.29
8/19/2017 22:00,72.26
8/19/2017 22:30,72.26
8/19/2017 23:00,72.26
8/19/2017 23:30,72.29
8/20/2017 0:00,72.32
8/20/2017 0:30,72.32
8/20/2017 1:00,72.32
8/20/2017 1:30,72.32
8/20/2017 2:00,72.32
8/20/2017 2:30,72.355
8/20/2017 3:00,72.39
8/20/2017 3:30,72.42
8/20/2017 4:00,72.45
8/20/2017 4:30,72.45
8/20/2017 5:00,72.45
8/20/2017 5:30,72.485
8/20/2017 6:00,72.52
8/20/2017 6:30,72.52
8/20/2017 7:00,72.52
8/20/2017 7:30,72.615
8/20/2017 8:00,72.71
8/20/2017 8:30,72.74
8/20/2017 9:00,72.77
8/20/2017 9:30,72.77
8/20/2017 10:00,72.77
8/20/2017 10:30,72.805
8/20/2017 11:00,72.84
8/20/2017 11:30,72.84
8/20/2017 12:00,72.84
8/20/2017 12:30,72.84
8/20/2017 13:00,72.84
8/20/2017 13:30,72.84
8/20/2017 14:00,72.84
8/20/2017 14:30,72.84
8/20/2017 15:00,72.84
8/20/2017 15:30,72.805
8/20/2017 16:00,72.77
8/20/2017 16:30,72.77
8/20/2017 17:00,72.77
8/20/2017 17:30,72.77
8/20/2017 18:00,72.77
8/20/2017 18:30,72.77
8/20/2017 19:00,72.77
8/20/2017 19:30,72.77
8/20/2017 20:00,72.77
8/20/2017 20:30,72.77
8/20/2017 21:00,72.77
8/20/2017 21:30,72.77
8/20/2017 22:00,72.77
8/20/2017 22:30,72.805
8/20/2017 23:00,72.84
8/20/2017 23:30,72.84
8/21/2017 0:00,72.84
8/21/2017 0:30,72.84
8/21/2017 1:00,72.84
8/21/2017 1:30,72.87
8/21/2017 2:00,72.9
8/21/2017 2:30,72.9
8/21/2017 3:00,72.9
8/21/2017 3:30,72.9
8/21/2017 4:00,72.9
