datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+Sedge,Model: PPFD_Avg+VWC,Model: PPFD_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge,Model: PPFD_Avg+AirTC_Avg+VWC,Model: PPFD_Avg+AirTC_Avg+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC,Model: PPFD_Avg+AirTC_Avg+VWC+Grass,BestModel: PPFD_Avg+AirTC_Avg+VWC
2016-07-23 07:00:00,0.5526017,0.8365871,-1.139601,-1.5889747,-1.9453108,-1.6540087,0.30849373,0.7176436,1.1234509,0.86806905,0.29058492,0.51047933,0.42046344,0.52008307,0.43373525,0.50975454
2016-07-23 07:30:00,0.5989615,0.68961656,-1.141456,-1.5889747,-1.9441775,-1.8401614,0.1839484,0.59293544,0.9978386,1.0190963,0.1509924,0.37299573,0.35875595,0.38287008,0.39885318,0.37203205
2016-07-23 08:00:00,-0.08811008,0.06339026,-1.1437564,-1.588979,-1.9430217,-1.6983364,-0.34691823,0.06709648,0.4626776,0.24994838,-0.4451195,-0.20542133,-0.2323209,-0.20575643,-0.24569213,-0.20647347
2016-07-23 08:30:00,-0.56315887,-0.32661974,-1.1526312,-1.5889747,-1.9430217,-1.5912962,-0.6725627,-0.2602496,0.120800026,-0.12245595,-0.7867023,-0.56323683,-0.54199266,-0.5742924,-0.65537083,-0.5645528
2016-07-23 09:00:00,-0.9382836,-0.7950906,-1.1788701,-1.5889758,-1.9430217,-1.6608211,-1.0449729,-0.6682055,-0.3165859,-0.47547376,-1.1598601,-0.9815242,-0.90764695,-0.99755883,-1.0251518,-0.9829499
2016-07-23 09:30:00,-2.0727916,-2.034984,-1.2084479,-1.5889747,-1.9430217,-1.733596,-2.1094956,-1.8418614,-1.6824691,-1.5962263,-2.2023587,-2.1798937,-1.9252532,-2.1721127,-2.117413,-2.181359
2016-07-23 10:00:00,-3.3320818,-3.1533563,-1.2273554,-1.5889747,-1.9430217,-1.7266085,-3.245467,-2.9997323,-3.1978297,-2.8604488,-3.265093,-3.4067087,-2.9988234,-3.2335625,-3.2262187,-3.4059227
2016-07-23 10:30:00,-3.3938801,-3.2963595,-1.2558203,-1.5889747,-1.9453108,-1.9285309,-3.4670796,-3.200512,-3.431528,-3.4102726,-3.4852254,-3.5967646,-3.6592982,-3.4472494,-3.6635969,-3.5958638
2016-07-23 11:00:00,-4.2765684,-3.9985116,-1.2910526,-1.6100714,-1.9474103,-1.8583406,-4.2359924,-3.9153645,-4.196725,-4.131395,-4.31921,-4.2624516,-4.3209596,-4.326627,-4.368808,-4.261694
2016-07-23 11:30:00,-4.426349,-4.1496463,-1.3233465,-1.5889999,-1.9463834,-1.8961811,-4.3881636,-4.068712,-4.3161025,-4.276908,-4.453249,-4.4216785,-4.512586,-4.4398594,-4.535247,-4.420929
2016-07-23 12:00:00,-4.7800627,-4.5160213,-1.3375492,-1.5891153,-1.9453108,-1.8324144,-4.727399,-4.449875,-4.6107607,-4.5576386,-4.8168554,-4.7707667,-4.7743654,-4.8009024,-4.752806,-4.7698975
2016-07-23 12:30:00,-4.781099,-4.540861,-1.3514255,-1.6015683,-1.9463834,-1.8622056,-4.73354,-4.4731345,-4.633485,-4.5857234,-4.8202524,-4.7951784,-4.8160024,-4.820213,-4.8031707,-4.79431
2016-07-23 13:00:00,-5.170034,-5.2304997,-1.373301,-1.5889747,-1.9474103,-1.6059107,-5.256109,-5.09253,-5.210149,-5.1590104,-5.33146,-5.2740183,-5.066903,-5.342761,-5.020243,-5.273534
2016-07-23 13:30:00,-6.288729,-6.48711,-1.3931582,-1.5892367,-1.9474103,-1.7286024,-6.2652097,-6.2209935,-6.3063664,-6.2246914,-6.3965025,-6.1005616,-6.3636165,-6.3245444,-5.949645,-6.1001134
2016-07-23 14:00:00,-6.014481,-6.145008,-1.4000443,-1.58954,-1.9474103,-1.7665362,-5.976518,-5.914284,-6.0083456,-5.93219,-6.0883617,-5.886899,-6.0684204,-6.037825,-5.7618074,-5.8865323
2016-07-23 14:30:00,-4.1273794,-3.8853402,-1.3547201,-1.5909992,-1.9494643,-1.7870604,-4.1008415,-3.7969675,-4.1039767,-4.0024962,-4.128661,-4.1802354,-4.010094,-4.148531,-4.198015,-4.1795926
2016-07-23 15:00:00,-6.885263,-7.1845865,-1.3951172,-1.5889747,-1.9515182,-1.558015,-6.8382816,-6.8616614,-6.9174976,-6.8189297,-6.9989367,-6.504595,-6.976946,-6.8741975,-6.242734,-6.5038967
2016-07-23 15:30:00,-6.914571,-7.3738117,-1.4651663,-1.5891453,-1.9504913,-1.9059725,-6.929091,-7.0463185,-7.0814586,-7.083286,-7.09267,-6.586542,-6.994164,-6.9646783,-6.5707693,-6.5861573
2016-07-23 16:00:00,-6.1962304,-6.4562416,-1.4641126,-1.5890598,-1.9494643,-2.0370932,-6.1762223,-6.1933804,-6.2812386,-6.5074034,-6.2613416,-6.0425873,-6.370964,-6.189027,-6.186414,-6.0425806
2016-07-23 16:30:00,-6.0287943,-6.259608,-1.4775828,-1.5891714,-1.9515182,-2.0599408,-5.9997196,-6.016392,-6.1117053,-6.429739,-6.0677066,-5.9134407,-6.268605,-6.0067883,-6.117853,-5.9134607
2016-07-23 17:00:00,-5.3737516,-5.4604487,-1.499369,-1.5889889,-1.9535722,-2.059806,-5.3034353,-5.300234,-5.4184837,-5.724093,-5.309428,-5.3914385,-5.596526,-5.316336,-5.4946938,-5.3916345
2016-07-23 17:30:00,-5.092843,-5.142432,-1.5096313,-1.5890867,-1.9525452,-2.0689337,-5.026554,-5.0140085,-5.142476,-5.458467,-5.005685,-5.1784945,-5.363125,-5.0405626,-5.2732716,-5.1783905
2016-07-23 18:00:00,-4.627568,-4.4153204,-1.5013185,-1.6417166,-1.9515182,-2.0422945,-4.4760857,-4.343675,-4.5409236,-4.6551366,-4.462635,-4.7091074,-4.760064,-4.5553646,-4.584867,-4.709053
2016-07-23 18:30:00,-4.7654467,-4.6329036,-1.5229697,-1.66653,-1.9525452,-2.0384936,-4.6020393,-4.507927,-4.7223935,-4.8924456,-4.583805,-4.8440824,-4.8559947,-4.678635,-4.755468,-4.8440375
2016-07-23 19:00:00,-5.0982504,-5.094622,-1.5268769,-1.6728488,-1.9535722,-2.0465946,-4.9552107,-4.8984456,-5.103518,-5.341647,-4.9516525,-5.132077,-5.200879,-5.0181246,-5.1380134,-5.1321735
2016-07-23 19:30:00,-4.87628,-4.896464,-1.526868,-1.6068879,-1.9535722,-2.0457497,-4.7991266,-4.784247,-4.9398,-5.160613,-4.7573085,-5.0064726,-5.0523252,-4.817788,-4.9845686,-5.006399
2016-07-23 20:00:00,-4.454654,-4.2122903,-1.4886943,-1.6860871,-1.9535722,-2.0581658,-4.3435583,-4.1413374,-4.3787518,-4.4163327,-4.344252,-4.539876,-4.6794934,-4.4440885,-4.3798485,-4.5394206
2016-07-23 20:30:00,-3.4754372,-3.4432197,-1.4634596,-1.672808,-1.9535722,-2.0559716,-3.6032252,-3.3647802,-3.6522431,-3.5896091,-3.50216,-3.793743,-3.9225557,-3.603934,-3.6949866,-3.7934773
2016-07-23 21:00:00,-3.8759186,-3.6862803,-1.4646766,-1.6747864,-1.9535722,-2.0479496,-3.8607564,-3.6039138,-3.9303434,-3.8440807,-3.8003345,-4.0207906,-4.213895,-3.9299397,-3.9199452,-4.020511
2016-07-23 21:30:00,-2.497946,-2.764069,-1.4654484,-1.6691592,-1.9525452,-2.027929,-2.7595444,-2.4881659,-2.6475549,-2.7009566,-2.6144195,-3.0775702,-3.01589,-2.7241242,-2.925437,-3.0788808
2016-07-23 22:00:00,-1.1341782,-1.441233,-1.4575827,-1.6691973,-1.9515182,-2.0569003,-1.3386996,-1.01339,-0.9545327,-1.3685179,-1.1716548,-1.5392514,-1.4585305,-1.1846061,-1.5394183,-1.5403891
2016-07-23 22:30:00,0.11779142,0.0025880397,-1.4269955,-1.6849153,-1.9494643,-2.021053,0.04210127,0.3342861,0.41053617,0.16579676,0.20877635,-0.14556575,0.027732259,0.28248632,-0.018141026,-0.14664996
2016-07-23 23:00:00,0.55925286,0.41594017,-1.3975511,-1.7196921,-1.9474103,-1.9839411,0.36786854,0.7878343,0.7611681,0.749138,0.60661876,0.21473348,0.4552623,0.644575,0.37825716,0.21364748
2016-07-23 23:30:00,1.0835403,1.2113341,-1.3679732,-1.6768061,-1.9474103,-2.0302975,1.0701209,1.3158303,1.4450079,1.192041,1.2145659,0.94363296,1.0912565,1.3052951,1.0945531,0.9426793
2016-07-24 00:00:00,1.4684342,1.5454036,-1.3513662,-1.7168498,-1.9474103,-1.9936935,1.3611237,1.650005,1.734068,1.665425,1.5468408,1.2446634,1.4747077,1.6198972,1.4682509,1.2440795
2016-07-24 00:30:00,1.6032573,1.8162681,-1.3407252,-1.6832341,-1.9453108,-2.0228653,1.5984219,1.7966429,1.9693681,1.7649807,1.6998307,1.4814531,1.6569453,1.80764,1.7091314,1.4808828
2016-07-24 01:00:00,1.7828344,1.978058,-1.339345,-1.6993213,-1.9430217,-2.0041523,1.7471856,1.9448913,2.1080222,1.981187,1.8605243,1.6341237,1.846851,1.9662813,1.877999,1.6337973
2016-07-24 01:30:00,1.814169,2.0859656,-1.3372079,-1.6797738,-1.9430217,-2.0282862,1.840319,1.9934188,2.2001314,1.9678763,1.9121815,1.7330776,1.902404,2.0281775,1.9636925,1.7327608
2016-07-24 02:00:00,1.951629,2.1427884,-1.3359463,-1.7133241,-1.9430217,-1.9963154,1.8891159,2.0910473,2.2488506,2.1461675,2.0102007,1.784885,1.9826332,2.1252215,2.0294354,1.7845727
2016-07-24 02:30:00,1.8833338,2.1535962,-1.3401464,-1.6836392,-1.9430217,-2.0239847,1.9064485,2.0503404,2.2581794,2.044447,1.977408,1.804562,1.9843928,2.0961525,2.0402145,1.8042539
2016-07-24 03:00:00,1.9832491,2.1535904,-1.3397753,-1.7292707,-1.9430217,-1.9952075,1.9057709,2.121977,2.2581751,2.157691,2.0433779,1.8037359,1.9973978,2.1558826,2.0497365,1.8034276
2016-07-24 03:30:00,1.8733765,2.1508794,-1.3384397,-1.683983,-1.9418658,-2.0277607,1.900911,2.0488753,2.2556565,2.0246594,1.9732779,1.7994539,1.9694518,2.0901618,2.0313637,1.7991434
2016-07-24 04:00:00,1.9842428,2.1114058,-1.3406212,-1.7248862,-1.94071,-1.9744227,1.8693804,2.085686,2.2220314,2.1755767,2.0074136,1.7676297,1.974379,2.112468,2.022948,1.7673177
2016-07-24 04:30:00,1.7855285,2.06897,-1.3324143,-1.680984,-1.9395541,-2.0330083,1.816346,1.9827038,2.1866934,1.9254643,1.8937672,1.7099756,1.866078,2.0031805,1.9308211,1.7096511
2016-07-24 05:00:00,1.7245752,1.9907414,-1.3235543,-1.684531,-1.9383982,-2.0281992,1.7274595,1.9300538,2.1210625,1.8859273,1.8233057,1.6173443,1.7871035,1.9279748,1.8420533,1.6167701
2016-07-24 05:30:00,1.7071816,1.8933979,-1.3275465,-1.7188363,-1.9372425,-2.0096245,1.6444196,1.9132956,2.0392542,1.8888134,1.8078176,1.5338694,1.7417434,1.8829836,1.7683233,1.53329
2016-07-24 06:00:00,1.2058188,1.4411374,-1.3284814,-1.6710677,-1.9360867,-2.0467741,1.2090803,1.4832951,1.648496,1.3386384,1.3521124,1.0972532,1.2042965,1.4241878,1.2035173,1.0962533
2016-07-24 06:30:00,0.57377946,0.6965593,-1.3420608,-1.6690598,-1.9349308,-2.0441148,0.5186881,0.8667773,1.0065199,0.69100296,0.6867069,0.41616547,0.49417818,0.7482308,0.46848214,0.41507423
2016-07-24 07:00:00,0.15424919,0.2425102,-1.3496743,-1.6647215,-1.933734,-2.0650868,0.105000384,0.46991813,0.6143037,0.17008984,0.25388038,-0.004166478,-0.005205387,0.32182705,-0.06297242,-0.005333537
2016-07-24 07:30:00,-1.8834727,-2.135192,-1.3898932,-1.6871969,-1.933734,-2.0576305,-2.1239908,-1.7238897,-1.8356332,-2.1024098,-1.9655522,-2.3650546,-2.2979748,-2.1152122,-2.3215554,-2.3666031
2016-07-24 08:00:00,-2.9995697,-3.1674628,-1.4476689,-1.6874588,-1.933734,-2.0617828,-3.2382271,-2.9639153,-3.2458472,-3.2196407,-3.0806992,-3.5442586,-3.4986455,-3.2668786,-3.4297197,-3.5436513
2016-07-24 08:30:00,-4.014531,-3.6660872,-1.4716686,-1.6659484,-1.9325299,-2.0357237,-3.8372269,-3.5832496,-3.8883524,-3.8099635,-3.771068,-4.080157,-4.166854,-3.9774115,-4.023675,-4.0798416
2016-07-24 09:00:00,-4.5510883,-4.167506,-1.486968,-1.6667157,-1.9313258,-2.0336304,-4.312907,-4.1005545,-4.3233986,-4.365248,-4.2949386,-4.562346,-4.587615,-4.4518337,-4.4804626,-4.56182
2016-07-24 09:30:00,-4.9160004,-4.657488,-1.4965006,-1.6561198,-1.9325299,-2.0468502,-4.665793,-4.5368237,-4.708563,-4.931802,-4.6742144,-4.9166727,-4.963736,-4.819258,-4.8964186,-4.916602
2016-07-24 10:00:00,-5.22249,-5.1214333,-1.5165073,-1.663118,-1.933734,-2.0528932,-4.999189,-4.930079,-5.101335,-5.3862047,-5.009817,-5.190398,-5.275941,-5.0992694,-5.242415,-5.190616
2016-07-24 10:30:00,-5.5994916,-5.585745,-1.5206933,-1.6675733,-1.9325299,-2.0492685,-5.3764687,-5.3422327,-5.505777,-5.793406,-5.40762,-5.4701605,-5.6149845,-5.4730215,-5.572652,-5.470244
2016-07-24 11:00:00,-5.9226336,-6.0541773,-1.5276616,-1.6678722,-1.9313258,-2.02716,-5.743234,-5.7673173,-5.9168754,-6.1191916,-5.8088355,-5.730224,-5.8955193,-5.840795,-5.8306007,-5.7302537
2016-07-24 11:30:00,-6.18317,-6.39296,-1.5295999,-1.6724899,-1.9313258,-2.0484297,-6.0085993,-6.095826,-6.212005,-6.5017,-6.1019397,-5.924876,-6.215147,-6.1155696,-6.138425,-5.924798
2016-07-24 12:00:00,-6.3123317,-6.5511622,-1.5290847,-1.6748732,-1.9313258,-2.0491393,-6.147273,-6.250576,-6.349822,-6.6415706,-6.2555194,-6.0239043,-6.354702,-6.260409,-6.2604365,-6.0237994
2016-07-24 12:30:00,-6.634461,-6.9933558,-1.5287542,-1.6696858,-1.9301217,-2.0384543,-6.5132976,-6.679031,-6.734155,-6.973404,-6.6529956,-6.3150673,-6.6621614,-6.61602,-6.5597816,-6.3150606
2016-07-24 13:00:00,-6.84788,-7.281206,-1.52091,-1.6700039,-1.9289176,-2.0174384,-6.756811,-6.9569783,-6.984033,-7.146332,-6.9064054,-6.5189834,-6.8295016,-6.835275,-6.73433,-6.518949
2016-07-24 13:30:00,-6.740702,-7.175481,-1.5244411,-1.650898,-1.9313258,-2.0271306,-6.6659408,-6.855557,-6.893695,-7.085208,-6.799613,-6.4432893,-6.7697873,-6.7293057,-6.668555,-6.443269
2016-07-24 14:00:00,-6.7809772,-7.3398566,-1.5279487,-1.5910401,-1.933734,-2.0537066,-6.8081946,-7.0133257,-7.0386534,-7.3307137,-6.922075,-6.5429597,-6.9757257,-6.8096175,-6.872595,-6.542921
2016-07-24 14:30:00,-6.759676,-7.332911,-1.5222723,-1.5895653,-1.933734,-2.0567098,-6.8015647,-7.006403,-7.032603,-7.336607,-6.902444,-6.5470743,-6.959495,-6.7850347,-6.8937654,-6.5470414
2016-07-24 15:00:00,-6.826923,-7.4077673,-1.5256562,-1.5889813,-1.933734,-2.0423412,-6.8665233,-7.079472,-7.0978136,-7.3443336,-6.9802437,-6.5909276,-6.9969187,-6.8575177,-6.8852477,-6.590883
2016-07-24 15:30:00,-6.784368,-7.332911,-1.5270065,-1.5891927,-1.9325299,-2.0139282,-6.8020754,-7.006368,-7.0317206,-7.1804585,-6.9117723,-6.5410857,-6.887205,-6.7999396,-6.7490416,-6.541046
2016-07-24 16:00:00,-6.696475,-7.2102084,-1.5281792,-1.5890071,-1.9313258,-2.0275247,-6.696422,-6.886488,-6.9239473,-7.1165605,-6.7989297,-6.4589524,-6.814618,-6.703701,-6.688178,-6.4589243
2016-07-24 16:30:00,-6.52484,-7.020366,-1.5272765,-1.5891631,-1.933734,-2.0405848,-6.5323977,-6.710026,-6.76033,-7.004957,-6.6181827,-6.336129,-6.6757517,-6.5347934,-6.587964,-6.3361306
2016-07-24 17:00:00,-6.3227973,-6.7857637,-1.5213127,-1.5901511,-1.9360867,-2.05293,-6.329316,-6.4929304,-6.557721,-6.85911,-6.386401,-6.1900406,-6.5018663,-6.3172045,-6.4614544,-6.1900797
2016-07-24 17:30:00,-6.097365,-6.484023,-1.5240586,-1.5894434,-1.9360867,-2.062257,-6.0719285,-6.218034,-6.29486,-6.6367517,-6.120357,-5.9896383,-6.2925787,-6.0715694,-6.2668304,-5.9897118
2016-07-24 18:00:00,-5.910811,-6.2274275,-1.5280106,-1.5895678,-1.9360867,-2.0704594,-5.859414,-5.987093,-6.071328,-6.443037,-5.9018497,-5.8164926,-6.122608,-5.873117,-6.088976,-5.8165293
2016-07-24 18:30:00,-5.443233,-5.5947747,-1.529725,-1.5892466,-1.9349308,-2.068931,-5.3532166,-5.4219365,-5.516193,-5.8785276,-5.3515944,-5.4474416,-5.6377378,-5.3850355,-5.611587,-5.4475255
2016-07-24 19:00:00,-5.3913083,-5.5079575,-1.5285834,-1.5890874,-1.933734,-2.0689504,-5.2899394,-5.3431563,-5.4385695,-5.79935,-5.2830205,-5.403469,-5.581674,-5.3275924,-5.5543165,-5.4035625
2016-07-24 19:30:00,-5.0461297,-5.0654716,-1.5286252,-1.5928084,-1.933734,-2.0647237,-4.9253993,-4.9435587,-5.0542397,-5.3749933,-4.8895,-5.137281,-5.2262063,-4.979228,-5.2156606,-5.137491
2016-07-24 20:00:00,-4.8096504,-4.705562,-1.5284073,-1.6043073,-1.933734,-2.0584676,-4.6434917,-4.6198597,-4.7489038,-5.000209,-4.584394,-4.9217477,-4.93414,-4.7084937,-4.9137216,-4.922007
2016-07-24 20:30:00,-4.3020988,-3.9551637,-1.5138506,-1.6604346,-1.9325299,-2.0442128,-4.1040697,-3.881943,-4.1576343,-4.126566,-4.007666,-4.388782,-4.3838415,-4.204882,-4.222138,-4.388348
2016-07-24 21:00:00,-3.9362698,-3.6434708,-1.50806,-1.6582565,-1.9313258,-2.0474372,-3.7971272,-3.5609446,-3.862972,-3.7970738,-3.6848903,-4.081814,-4.0813293,-3.9103808,-3.940943,-4.0814753
2016-07-24 21:30:00,-2.9597306,-3.1502502,-1.5016963,-1.651658,-1.9313258,-2.0480137,-3.2012362,-2.9622974,-3.230538,-3.182176,-3.0416899,-3.5446904,-3.3800828,-3.2030559,-3.4030147,-3.5441406
2016-07-24 22:00:00,-2.0230305,-2.3670487,-1.489304,-1.6867473,-1.9313258,-2.0592782,-2.2786443,-1.996056,-2.1530848,-2.3559673,-2.058893,-2.6292074,-2.4196062,-2.2647104,-2.5355222,-2.6304917
2016-07-24 22:30:00,-1.2222104,-1.4689833,-1.454095,-1.6808302,-1.9277135,-2.0573318,-1.3729217,-1.0101141,-1.0486867,-1.400352,-1.1915958,-1.6323084,-1.494371,-1.2547418,-1.6140797,-1.6335124
2016-07-24 23:00:00,-0.10079836,-0.053557865,-1.3787328,-1.6532481,-1.9241012,-2.0598495,-0.1116569,0.18649161,0.34478247,-0.07328712,0.0058105052,-0.27296686,-0.22595882,0.05373109,-0.2956649,-0.27414823
2016-07-24 23:30:00,0.30853426,0.39556825,-1.338885,-1.7239541,-1.9241012,-2.0727942,0.22613108,0.7816168,0.74258935,0.27218187,0.4772631,0.118980296,0.096117504,0.46374547,0.029058939,0.11779762
2016-07-25 00:00:00,0.86091244,1.0817012,-1.2607919,-1.7277889,-1.9241012,-2.0701463,0.7224122,1.3185076,1.3421339,0.9232482,0.9779488,0.7067212,0.66356313,0.9783839,0.6551081,0.70585644
2016-07-25 00:30:00,1.1123194,1.5382425,-1.1436229,-1.710262,-1.9204888,-2.103734,0.929453,1.634046,1.7385589,1.1853999,1.1628865,1.0851225,0.8261863,1.1833955,0.8518654,1.0842911
2016-07-25 01:00:00,1.3436178,1.8250936,-1.057768,-1.7783316,-1.9168766,-2.096258,1.0710152,1.9269391,1.9881564,1.4904088,1.2977425,1.3222615,1.0112532,1.3242649,1.1278545,1.3213867
2016-07-25 01:30:00,1.4169499,1.9514762,-1.041725,-1.7424161,-1.9132643,-2.0842304,1.1618694,1.9869791,2.0989056,1.6575779,1.3639604,1.4242109,1.169182,1.3887948,1.2850739,1.42341
2016-07-25 02:00:00,1.4200326,2.0352123,-1.0117612,-1.6852915,-1.9096519,-2.068956,1.197877,1.9645523,2.1725345,1.7796599,1.3514053,1.485521,1.2548338,1.3729254,1.3974518,1.4847349
2016-07-25 02:30:00,1.4140266,2.067131,-0.9839642,-1.6888776,-1.9060396,-2.0685453,1.1911753,1.9943162,2.2012782,1.8083693,1.3335136,1.5010906,1.24205,1.3492996,1.4084095,1.5003229
2016-07-25 03:00:00,1.4055368,2.0986273,-0.9687818,-1.6768105,-1.9024273,-2.0689285,1.1998814,1.9980096,2.229277,1.8335544,1.3287419,1.5185136,1.2478703,1.3374728,1.4194294,1.5178572
2016-07-25 03:30:00,1.3982567,2.096823,-0.9876743,-1.6553774,-1.9012232,-2.0736156,1.2218188,1.9566747,2.2277887,1.8175834,1.3413998,1.5164248,1.2658397,1.3532232,1.4092873,1.5156156
2016-07-25 04:00:00,1.4879314,2.0656514,-1.0589701,-1.7356992,-1.900019,-2.0855541,1.2836548,2.0641222,2.20111,1.7514228,1.4920603,1.4991754,1.3019353,1.4979311,1.3665422,1.4983782
2016-07-25 04:30:00,1.4592706,2.0242991,-1.0862774,-1.6960512,-1.900019,-2.0670736,1.283657,1.9740907,2.1649957,1.7762207,1.4807917,1.4671966,1.3667461,1.4845241,1.4057707,1.4663366
2016-07-25 05:00:00,1.3038775,1.9539336,-1.0906259,-1.592485,-1.900019,-2.072098,1.2259506,1.6856874,2.1035433,1.6994318,1.3027948,1.4033312,1.285628,1.3586594,1.3234407,1.4024674
2016-07-25 05:30:00,1.2173816,1.8102702,-1.0855799,-1.6301771,-1.900019,-2.0610573,1.0927988,1.6800648,1.9780768,1.6112629,1.2162417,1.2701269,1.1684598,1.2434531,1.2182666,1.2692446
2016-07-25 06:00:00,0.92102873,1.5227059,-1.0834725,-1.5934715,-1.900019,-2.0706077,0.83787,1.3218011,1.7266916,1.3273634,0.86893475,1.0051113,0.8416368,0.94265807,0.9114033,1.0041991
2016-07-25 06:30:00,0.4659742,1.0238451,-1.0844371,-1.5892434,-1.8976109,-2.0729818,0.40239036,0.8781351,1.2855767,0.85513127,0.37012208,0.5472592,0.31258714,0.45869696,0.40228045,0.54619896
2016-07-25 07:00:00,0.3072716,0.8275808,-1.0996194,-1.5892907,-1.8952026,-2.062631,0.25113547,0.7110785,1.1104261,0.72254837,0.20698845,0.3672911,0.16138625,0.28708446,0.22361386,0.3661915
2016-07-25 07:30:00,-0.61299086,-0.25568402,-1.1098152,-1.5893382,-1.8952026,-2.05228,-0.65271115,-0.19851375,0.096489795,-0.21998084,-0.76903594,-0.62016916,-0.9251896,-0.71516335,-0.8048506,-0.6217191
2016-07-25 08:00:00,-0.6829878,-0.35017395,-1.1192094,-1.5892614,-1.8952026,-2.0488672,-0.7235588,-0.27936375,0.0063648284,-0.28916562,-0.8397409,-0.7054075,-0.99813294,-0.79244334,-0.88723624,-0.706957
2016-07-25 08:30:00,-1.4267217,-1.1955066,-1.1528835,-1.5891846,-1.8939985,-2.0454543,-1.3948566,-1.0170249,-0.83298564,-1.05831,-1.5003725,-1.483337,-1.7538589,-1.5373272,-1.6397371,-1.4848285
2016-07-25 09:00:00,-1.3638607,-1.263488,-1.171034,-1.690395,-1.8927945,-2.0631816,-1.4433815,-0.7659763,-0.9107011,-1.2083197,-1.3180335,-1.5576906,-1.7916608,-1.4748292,-1.7046347,-1.5591736
2016-07-25 09:30:00,-1.70157,-1.590765,-1.1854743,-1.6755807,-1.8927945,-2.0497322,-1.7369214,-1.1574203,-1.3008306,-1.4961549,-1.6374954,-1.8928008,-2.1196601,-1.8209295,-2.0140798,-1.8942204
2016-07-25 10:00:00,-2.9220142,-2.818892,-1.2216564,-1.6585943,-1.8927945,-2.0107577,-2.8648093,-2.5664668,-2.8781896,-2.7299542,-2.8536894,-3.1920025,-3.3742783,-3.1229458,-3.3144948,-3.1936305
2016-07-25 10:30:00,-2.468799,-2.3710866,-1.2442591,-1.6672395,-1.8939985,-2.0409603,-2.4069815,-2.0406182,-2.270766,-2.296601,-2.3409283,-2.6711395,-2.9010286,-2.5918903,-2.775327,-2.6725957
2016-07-25 11:00:00,-4.1417456,-3.6024876,-1.2696371,-1.6537752,-1.8952026,-1.9309016,-3.8069005,-3.5210629,-3.8182719,-3.764224,-3.838093,-4.110151,-4.020928,-4.1383696,-4.241736,-4.109251
2016-07-25 11:30:00,-3.837901,-3.6204588,-1.3024355,-1.640787,-1.8952026,-1.7248068,-3.8211393,-3.5381322,-3.8352706,-3.5859077,-3.8423088,-4.1321926,-3.553713,-4.136521,-4.033427,-4.131323
2016-07-25 12:00:00,-5.45999,-4.902605,-1.3397456,-1.6848373,-1.8952026,-1.9957906,-5.033243,-4.723333,-4.9110193,-4.9964423,-5.1732955,-5.2049565,-5.2485027,-5.357066,-5.319199,-5.204226
2016-07-25 12:30:00,-4.960279,-4.427028,-1.3661181,-1.6985625,-1.8952026,-1.9303766,-4.6298523,-4.3107214,-4.5361037,-4.515263,-4.7234287,-4.8444004,-4.762511,-4.923614,-4.9784837,-4.8439937
2016-07-25 13:00:00,-4.588014,-4.2645917,-1.3814635,-1.7002802,-1.8952026,-1.8332555,-4.480277,-4.1750007,-4.4099026,-4.3495865,-4.5434713,-4.7186127,-4.496037,-4.7553344,-4.725455,-4.7182307
2016-07-25 13:30:00,-5.327165,-4.8164635,-1.3935292,-1.7249504,-1.8976109,-1.9480385,-4.9093285,-4.6164484,-4.84008,-4.861497,-5.029905,-5.125345,-5.0391035,-5.229251,-5.1801457,-5.1246614
2016-07-25 14:00:00,-6.324891,-6.1564293,-1.4218309,-1.6988056,-1.900019,-1.9726827,-5.9645057,-5.867082,-5.9768257,-6.0713553,-6.1368303,-5.926083,-6.031192,-6.177972,-5.938359,-5.9260664
2016-07-25 14:30:00,-5.6942396,-5.534972,-1.4486632,-1.6942382,-1.8976109,-1.9300396,-5.426376,-5.274635,-5.4393687,-5.4556804,-5.5437813,-5.5370336,-5.502033,-5.6503987,-5.52527,-5.5370927
2016-07-25 15:00:00,-5.3656454,-4.8935976,-1.4330506,-1.6952053,-1.8952026,-1.9675443,-4.9262323,-4.7069316,-4.903719,-4.936657,-5.0170074,-5.161266,-5.03051,-5.2146835,-5.165534,-5.1614347
2016-07-25 15:30:00,-5.5845065,-5.3363967,-1.4480102,-1.702689,-1.8964068,-1.9336526,-5.2648196,-5.090072,-5.273917,-5.294961,-5.376291,-5.416137,-5.3427052,-5.5104833,-5.399045,-5.416353
2016-07-25 16:00:00,-6.862701,-7.0959935,-1.4993519,-1.7017308,-1.8976109,-1.9470955,-6.6556826,-6.777027,-6.7997627,-6.876118,-6.830036,-6.4056206,-6.7316585,-6.8521943,-6.436453,-6.4054203
2016-07-25 16:30:00,-7.2017865,-7.5875773,-1.5240494,-1.680037,-1.8988149,-1.9685256,-7.0335946,-7.2524734,-7.2288857,-7.3407836,-7.25374,-6.7080307,-7.1238284,-7.203618,-6.8337436,-6.707773
