datetime,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC+Grass,Model: PPFD_Avg,Model: AirTC_Avg,Model: Sedge,Model: VWC,Model: Grass,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,Model: Sedge+VWC,Model: Sedge+Grass,Model: PPFD_Avg+Sedge+VWC,Model: AirTC_Avg+Sedge+VWC,Model: Sedge+VWC+Grass,Model: PPFD_Avg+AirTC_Avg+Sedge+VWC,Model: PPFD_Avg+Sedge+VWC+Grass,BestModel: PPFD_Avg+Sedge+VWC
2016-07-17 06:30:00,21.941315,6.841558,8.736746,13.01301,10.560085,11.48728,9.851103,11.002474,25.666399,12.606306,20.426191,24.599888,23.349142,21.317886,22.205658,20.421429
2016-07-17 07:00:00,22.426989,6.8414516,8.900782,13.354411,10.549211,11.436064,10.016483,11.173904,26.28058,13.099915,20.549952,24.794952,24.194464,21.835917,22.25836,20.54518
2016-07-17 07:30:00,23.178255,6.8421235,9.058266,13.695812,10.538336,11.384813,10.321592,11.338671,26.816383,13.612943,21.130423,24.983393,24.989073,22.75972,22.638784,21.12641
2016-07-17 08:00:00,23.780386,6.842201,9.213883,14.037213,10.527461,11.33328,10.639716,11.5145445,27.281008,14.125971,21.483263,25.18287,25.740044,23.22402,22.832567,21.479261
2016-07-17 08:30:00,23.288727,6.8420353,9.346798,13.746362,10.527461,11.194264,10.543625,11.681187,26.847847,13.773235,21.500029,25.280268,25.302237,22.886204,22.700546,21.495962
2016-07-17 09:00:00,23.872948,6.841767,9.45116,14.040025,10.527461,11.285653,10.91834,11.817821,27.284573,14.151813,22.06022,25.484905,25.806778,23.48557,23.172035,22.056112
2016-07-17 09:30:00,24.992317,6.8412333,9.630532,14.601076,10.516586,11.432648,11.637633,12.053122,27.939264,14.886391,22.975492,25.794945,26.696182,24.44082,23.825766,22.973368
2016-07-17 10:00:00,22.91531,6.8404746,9.664842,13.141996,10.505712,10.924702,11.09951,12.093169,25.754482,13.031438,22.872692,25.437252,24.1729,23.021162,23.408524,22.869957
2016-07-17 10:30:00,25.080341,6.8386025,9.787706,14.270011,10.494837,11.239781,12.03653,12.297216,27.406284,14.502098,23.936653,25.849182,26.156088,25.201887,24.42458,23.933847
2016-07-17 11:00:00,25.664795,6.8390746,9.91825,14.77226,10.483961,11.433585,12.290239,12.508745,27.97753,15.131034,24.048435,26.12181,26.854893,25.575745,24.627295,24.045776
2016-07-17 11:30:00,24.50289,6.840605,9.988757,14.383132,10.494837,11.313828,11.837664,12.6179905,27.5497,14.630136,23.364101,26.194471,26.290745,24.504457,24.0144,23.361774
2016-07-17 12:00:00,24.735744,6.839242,10.087189,14.331379,10.505712,11.325862,12.037953,12.774225,27.540714,14.5505295,23.918066,26.392937,26.230356,25.049173,24.47479,23.915298
2016-07-17 12:30:00,22.792356,6.925678,10.267995,12.764569,10.494837,10.54823,11.463238,13.050064,24.920181,12.663523,24.10024,26.244295,23.677763,23.145489,24.168203,24.097193
2016-07-17 13:00:00,19.23295,6.886705,10.219128,11.19776,10.483961,9.770597,10.500317,12.842635,20.890484,10.778378,21.756142,22.54579,20.286821,18.168043,21.84582,21.75503
2016-07-17 13:30:00,15.089923,6.8767643,10.310578,9.560727,10.473086,8.992966,10.035359,11.910356,16.860785,9.056415,17.367685,16.718552,15.640234,13.925172,17.199963,17.366634
2016-07-17 14:00:00,12.053404,8.302703,10.370614,7.0932956,10.462212,8.2041235,8.73402,9.78628,11.418498,6.1435223,13.424352,10.607089,9.695739,11.802535,13.4559965,13.424101
2016-07-17 14:30:00,8.815242,9.480098,10.204468,6.1261816,10.451337,7.135114,6.731574,7.425736,4.9727774,4.172378,8.256281,4.616726,4.6113586,9.294957,8.6805105,8.256338
2016-07-17 15:00:00,10.184931,10.362047,10.300107,6.017939,10.440462,6.8082952,6.8693275,7.15335,3.9812276,5.2444882,7.321219,3.0415125,4.5078692,9.737943,5.9938555,7.323972
2016-07-17 15:30:00,7.174051,8.880218,10.212845,6.017939,10.429587,6.830794,5.9436235,7.1138616,3.975472,5.278021,6.7041006,3.1027641,4.5753264,6.9689603,5.208421,6.708545
2016-07-17 16:00:00,11.32307,10.286965,10.369916,6.017939,10.418713,7.4676623,6.81236,7.1849403,3.9697154,6.440386,7.243431,2.9362469,6.705349,9.407256,8.070191,7.2462263
2016-07-17 16:30:00,4.8481836,6.774503,10.010398,6.017939,10.429587,7.5808926,4.750966,7.022248,3.975471,6.667362,5.4057264,3.3154979,7.1748767,4.2168975,7.0023665,5.4117584
2016-07-17 17:00:00,3.4864912,6.8531814,9.870779,6.017939,10.440462,7.380593,4.8069534,6.9577146,3.9812276,6.265849,4.060634,3.4544253,6.309644,2.9798355,5.740999,4.0656095
2016-07-17 17:30:00,4.471476,6.772258,10.127678,6.017939,10.451337,7.031352,4.757155,7.0753202,3.9869838,5.611686,5.4657736,3.2368565,5.1144204,4.1511574,5.036165,5.4718623
2016-07-17 18:00:00,2.7425504,6.851496,10.124886,6.017939,10.462212,6.5809345,4.8091426,7.074057,3.992741,5.000425,4.0751524,3.2620897,3.9547725,2.7389574,3.303626,4.0801578
2016-07-17 18:30:00,2.6332302,6.8486795,10.071831,6.017939,10.462212,6.24696,4.8128014,7.0500484,3.9927423,4.5226583,4.0475554,3.3178425,3.472826,2.7703805,2.5619445,4.0525413
2016-07-17 19:00:00,3.6911983,6.8650036,10.187016,6.0195518,10.462212,5.902398,4.7421727,7.106712,4.006838,3.8909101,5.226498,3.2181315,3.4820085,3.7790985,2.9710536,5.2323585
2016-07-17 19:30:00,3.014699,6.8840265,9.921741,6.0198464,10.451337,5.920279,4.779088,6.9874945,4.003653,3.8631763,4.4008193,3.4628868,3.4877357,3.182819,2.307373,4.406009
2016-07-17 20:00:00,1.8902861,6.841658,8.989275,6.0223713,10.440462,6.104801,5.2670727,6.259693,4.0199695,4.3032036,3.007856,4.0425296,3.4574747,2.3744154,1.8036181,3.0116997
2016-07-17 20:30:00,1.9145995,6.84145,9.121272,6.023893,10.440462,6.0459867,5.226103,6.3970494,4.033267,4.230826,2.9734788,4.0029206,3.477891,2.4648662,1.7435242,2.9775152
2016-07-17 21:00:00,4.829912,6.976976,7.375435,6.018886,10.440462,6.1959167,4.748401,5.139074,3.9895058,4.429644,5.00229,4.34859,3.4438477,5.0065007,2.7219667,5.007959
2016-07-17 21:30:00,4.4632373,6.862509,6.2071767,6.017952,10.407838,6.801902,4.794876,4.7978883,3.9640708,5.235034,4.105629,4.3821282,4.518312,4.4915824,3.8876877,4.1106024
2016-07-17 22:00:00,3.4308233,6.841573,5.948279,6.0180006,10.375214,6.6710644,5.23484,4.704246,3.947229,5.1058216,2.9957862,4.3776073,4.2331667,3.3906608,2.8075972,2.9995255
2016-07-17 22:30:00,3.2440414,6.842011,5.8435106,6.0186853,10.364338,6.36797,5.223677,4.679063,3.9474554,4.705467,3.378357,4.4372287,3.649581,3.315361,2.2156157,3.3816996
2016-07-17 23:00:00,3.2163758,6.8418365,5.8319483,6.031584,10.353463,5.8985467,5.2424097,4.73137,4.0544357,4.0232162,3.535585,4.6005087,3.5509672,3.4170065,1.9344441,3.5388308
2016-07-17 23:30:00,3.200173,6.8421636,5.8304796,6.0213246,10.309964,5.9477115,5.2343636,4.7064996,3.9417415,3.8143997,3.417523,4.409994,3.48868,3.4030328,1.8510882,3.4207654
2016-07-18 00:00:00,3.0886488,6.841175,5.8380046,6.0313015,10.266465,5.9776697,5.2177396,4.7211194,4.007451,3.8070717,3.768588,4.4635262,3.5752077,3.2977314,2.095941,3.7714686
2016-07-18 00:30:00,2.9860578,6.840939,5.8391056,6.0189342,10.266465,5.9561133,5.1850667,4.6866345,3.9015493,3.7864156,3.720271,4.305462,3.4663668,3.2143183,2.0556426,3.723092
2016-07-18 01:00:00,3.019524,6.8405895,5.86989,6.0523577,10.266465,6.5199056,5.237339,4.767976,4.189949,3.819037,4.076612,4.6895776,3.8685155,3.18952,2.3924112,4.079271
2016-07-18 01:30:00,2.9526782,6.840503,5.956547,6.0490446,10.244716,6.9340467,5.227744,4.800352,4.1511035,3.9015841,4.089331,4.5802817,4.0474734,3.0137734,2.5060296,4.091926
2016-07-18 02:00:00,3.3032231,6.84031,5.866268,6.075963,10.222965,7.2011824,5.2742095,4.8369317,4.373321,4.043538,4.3780174,4.9294076,4.3620367,3.3092623,2.7771673,4.379362
2016-07-18 02:30:00,2.9462557,6.8402042,5.8660846,6.019486,10.2120905,7.3352213,5.159356,4.6665263,3.8855705,3.9153352,3.9427428,4.1977057,4.222567,3.0228553,2.530589,3.945259
2016-07-18 03:00:00,2.6372256,6.8402343,5.96114,6.018179,10.201216,6.169133,5.1579003,4.7101927,3.8702412,3.695259,3.9354768,4.1244917,3.5003753,2.842474,2.2589297,3.9379778
2016-07-18 03:30:00,2.682384,6.840142,6.010423,6.038797,10.1685915,5.99575,5.194627,4.792205,4.0343685,3.8238816,4.1584125,4.326114,3.6175466,2.8882709,2.4231572,4.160764
2016-07-18 04:00:00,5.254609,6.8402076,6.132857,6.4065943,10.135966,7.05501,6.1942654,6.0760174,7.871396,4.984502,7.0619326,8.7481165,6.614211,4.666533,4.6984916,7.060687
2016-07-18 04:30:00,8.7219,6.8405457,6.076993,8.18851,10.114217,8.063116,7.14485,8.056183,12.726909,7.0162854,10.331095,13.264458,11.148339,7.4348545,8.329758,10.329356
2016-07-18 05:00:00,12.991202,6.841017,6.2493587,9.577566,10.092467,8.758862,7.8461566,9.265921,16.255272,9.109949,13.549826,17.456848,15.271555,10.916489,12.7816305,13.547056
2016-07-18 05:30:00,16.620016,6.841274,6.8141403,10.793071,10.070718,9.436891,8.464341,9.749486,19.15671,10.357008,16.383173,20.009266,18.406025,14.453238,15.951786,16.378708
2016-07-18 06:00:00,18.808355,6.8409348,6.760617,11.940703,10.048967,10.114921,9.063478,9.846764,21.945412,11.682471,17.24491,20.568254,20.311483,17.451023,17.540674,17.240816
2016-07-18 06:30:00,20.544195,6.8413844,6.9211874,13.088334,10.038094,10.79295,9.851897,9.957994,23.529896,13.014961,18.167772,20.870838,21.811874,19.473639,19.069494,18.163658
2016-07-18 07:00:00,20.949966,6.8415813,7.373297,13.449805,10.027219,10.838086,10.085605,10.118233,23.931557,13.511806,18.392235,21.111603,22.425032,19.991266,19.389935,18.38856
2016-07-18 07:30:00,20.790222,6.842156,7.7068157,13.268716,10.016344,10.868955,10.094792,10.29015,23.64534,13.2383995,18.486097,21.18463,21.960484,19.96036,19.547234,18.482344
2016-07-18 08:00:00,20.376564,6.841731,7.8842645,13.011252,10.005468,10.747146,9.890116,10.380398,23.262297,12.925584,18.132484,21.15859,21.534206,19.31019,19.005339,18.128773
2016-07-18 08:30:00,21.318474,6.8403597,8.185406,12.979851,10.005468,10.764661,11.056335,10.550117,23.222483,12.872602,20.513777,21.319881,21.448092,21.217705,20.808634,20.511456
2016-07-18 09:00:00,21.952227,6.8412747,8.4019785,14.032724,10.005468,11.080736,11.227038,10.712495,24.55735,14.235227,20.105028,21.728132,23.159176,21.590364,20.746363,20.101469
2016-07-18 09:30:00,22.166296,6.8542204,8.568392,13.418213,10.016344,10.827305,11.668044,10.848916,23.834877,13.471515,21.510176,21.774946,22.314928,22.48219,21.659258,21.507805
2016-07-18 10:00:00,22.737463,6.901633,8.755092,13.695971,10.027219,10.922855,11.951525,11.02653,24.24365,13.825413,22.131695,22.071926,22.8089,23.32219,22.218153,22.129257
2016-07-18 10:30:00,22.102375,6.8613315,8.764805,13.40358,10.016344,10.894997,11.679819,11.034313,23.816326,13.419556,21.570723,21.95575,22.199398,22.507504,21.748009,21.56833
2016-07-18 11:00:00,22.627325,6.876754,9.03568,13.881529,10.005468,11.010821,11.987174,11.31675,24.36566,14.050785,21.883291,22.29314,22.946156,23.077616,22.062675,21.880962
2016-07-18 11:30:00,22.851915,6.9986014,8.935316,13.7858,9.994594,10.9958515,12.098048,11.212718,24.187666,13.920587,22.320112,22.111969,22.713223,23.54219,22.377554,22.31756
2016-07-18 12:00:00,23.555563,7.006925,9.16292,14.584482,9.983719,11.371777,12.568446,11.454261,25.02313,14.891425,22.67844,22.483934,23.768137,24.445127,22.941347,22.676004
2016-07-18 12:30:00,22.53256,6.872783,9.336448,13.998306,9.983719,11.079022,12.0406475,11.669765,24.400465,14.186734,21.792395,22.560633,22.971151,22.937849,22.012022,21.79012
2016-07-18 13:00:00,23.65852,6.7856927,9.688577,14.280709,9.983719,11.155986,12.601768,12.139561,24.724564,14.5558,23.120821,23.093702,23.43739,24.469404,23.113651,23.118193
2016-07-18 13:30:00,24.339563,7.581613,9.810743,13.946507,9.983719,11.008974,13.576757,12.331424,24.334791,14.14466,24.357126,23.205996,22.956932,25.506174,24.14411,24.354097
2016-07-18 14:00:00,26.025393,8.104153,9.747915,14.775677,9.983719,11.298852,14.736767,12.23773,25.203085,15.199008,25.438036,23.307323,24.2444,27.333168,25.389812,25.434956
2016-07-18 14:30:00,21.316675,6.862324,9.466685,12.923819,9.983719,10.676386,11.417322,11.829363,23.038198,12.832817,21.198408,22.46727,21.327473,21.506021,21.263819,21.19596
2016-07-18 15:00:00,15.79965,6.840691,8.303499,9.981605,9.983719,10.278881,8.950448,10.607477,16.961771,9.679899,15.864503,18.222717,15.754006,13.2067175,17.510515,15.861653
2016-07-18 15:30:00,9.201018,6.865626,6.1820703,6.299674,9.994594,9.881375,5.7803984,5.717228,6.614614,5.893985,6.8460474,7.35503,10.441773,6.010555,10.665606,6.844798
2016-07-18 16:00:00,4.5246315,6.8903065,5.9537907,6.017939,10.005468,6.6508064,4.7734156,4.7063828,3.8913245,5.0885177,3.7880435,3.8706975,4.4941497,4.560682,3.4853039,3.792437
2016-07-18 16:30:00,7.4933615,7.903176,6.050391,6.0179405,10.059843,6.601538,5.302726,4.7438984,3.8410807,5.0327644,5.5680833,3.9059925,4.33411,7.602724,4.257327,5.5727997
2016-07-18 17:00:00,5.2589498,6.8843555,5.9776764,6.0182014,10.114217,6.5070834,4.7391877,4.717221,3.8373132,4.8979034,4.535814,3.994575,4.0933514,5.1407437,3.3070035,4.541014
2016-07-18 17:30:00,7.389191,7.754975,5.8666353,6.021638,10.103342,6.1329746,5.220168,4.6735654,3.862597,4.3442802,5.600667,4.0687065,3.614749,7.5634255,3.348155,5.6051097
2016-07-18 18:00:00,9.793297,8.749211,5.818807,6.0184207,10.092467,6.4432025,5.860927,4.7171235,3.832178,4.809519,6.065439,4.0894027,3.9895623,10.255666,4.1662135,6.069373
2016-07-18 18:30:00,7.81432,7.663998,5.8075485,6.0180163,10.059843,6.628395,5.168105,4.887826,3.84156,5.0700808,5.434034,4.1269717,4.39621,7.7051325,4.229553,5.438931
2016-07-18 19:00:00,9.2403345,8.262279,5.882271,6.02074,10.027219,6.1011224,5.549004,5.164089,3.8889647,4.291386,5.7524276,4.162065,3.662168,9.438347,3.9020152,5.756203
2016-07-18 19:30:00,6.9324813,6.8780026,5.9321017,6.01799,10.027219,6.5519743,4.808604,5.2703786,3.8715458,4.959712,4.84267,4.209865,4.254763,6.761165,3.6448374,4.8479958
2016-07-18 20:00:00,5.9815726,7.0025043,5.9449024,6.018059,10.027219,6.585354,4.7508564,5.2997837,3.8719826,5.0079813,4.1421676,4.2379713,4.325199,5.9809647,3.43228,4.1471276
2016-07-18 20:30:00,8.256786,7.7118645,5.943614,6.01807,9.994594,6.5283365,5.186336,5.2968745,3.9026842,4.9270053,5.355634,4.1891685,4.234236,8.203665,3.980248,5.360353
2016-07-18 21:00:00,6.214992,6.999816,6.0444,6.0179763,9.961969,6.4827294,4.751663,5.527705,3.9406857,4.862606,4.0149016,4.7264867,4.1702986,6.2212605,3.1572099,4.019718
2016-07-18 21:30:00,7.445984,7.038125,6.0209646,6.017939,9.929345,6.827832,4.91048,5.473245,3.984417,5.273606,4.827112,4.578053,5.0006666,7.2096796,4.6036425,4.8322597
2016-07-18 22:00:00,5.7205334,6.840235,6.072523,6.0179477,9.89672,6.781821,4.943834,5.5784717,4.030933,5.2095733,3.1706529,4.870164,4.9108534,5.4312778,3.6219325,3.1742053
2016-07-18 22:30:00,5.3891788,6.8412085,6.0413575,6.0179567,9.864096,6.7326646,5.1545663,5.5205936,4.078389,5.1573133,3.3205142,4.676926,4.82104,5.236268,3.2893033,3.3232136
2016-07-18 23:00:00,5.2645183,6.8419905,6.0277076,6.0179396,9.831471,6.946807,5.250665,5.4888873,4.1257076,5.4610605,3.7053432,4.5861506,5.4750533,5.158592,3.8177996,3.7075725
2016-07-18 23:30:00,4.99388,6.8414516,6.001997,6.0180526,9.809722,6.450775,5.2020326,5.4300904,4.157934,4.8182244,4.0302653,4.429657,4.268491,5.0289598,2.8793106,4.0321245
2016-07-19 00:00:00,4.754845,6.8409767,5.926839,6.0286403,9.7879715,6.0204973,5.205323,5.2872324,4.247806,3.7711835,4.2461624,4.108235,3.6203437,4.7524166,2.6967945,4.2478313
2016-07-19 00:30:00,4.8410416,6.840736,5.936789,6.0344124,9.766222,5.935234,5.207776,5.325588,4.311178,3.896288,4.369165,4.2286024,3.7411623,4.824639,2.810638,4.370712
2016-07-19 01:00:00,5.016864,6.840531,5.989553,6.0198555,9.7444725,6.205811,5.171974,5.4065714,4.262673,4.450009,4.315545,4.357208,4.006089,5.0090714,2.9523597,4.3170266
2016-07-19 01:30:00,4.9922943,6.8404164,5.9747243,6.0232487,9.722723,6.066399,5.1744056,5.381921,4.3129525,4.2553906,4.390208,4.303765,3.9500918,4.9726744,2.9697213,4.391602
2016-07-19 02:00:00,5.0938387,6.8403378,5.986675,6.025758,9.7009735,5.911896,5.176424,5.4159994,4.3583665,4.0363865,4.4494257,4.396873,3.8425875,5.0470414,2.9629655,4.4507427
2016-07-19 02:30:00,4.9307384,6.8402257,5.931965,6.0410204,9.690098,6.038742,5.2020245,5.332488,4.458165,3.8080306,4.6117253,4.2547946,3.7725258,4.874228,3.0983548,4.612954
2016-07-19 03:00:00,4.7713404,6.8402047,5.8917546,6.0464253,9.679223,5.9531536,5.211765,5.255353,4.5037117,3.9050536,4.671665,4.1048675,3.8682303,4.738159,3.1248884,4.67285
2016-07-19 03:30:00,4.970357,6.840186,5.893975,6.0701404,9.657474,6.2557206,5.257572,5.324698,4.6658273,3.8570666,4.8934946,4.3800488,3.966176,4.8511815,3.374206,4.894324
2016-07-19 04:00:00,4.834333,6.840252,5.8843536,6.047902,9.635724,6.142841,5.2163677,5.242463,4.57505,3.7977118,4.714437,4.087084,3.845963,4.7689133,3.2361822,4.7155256
2016-07-19 04:30:00,4.669281,6.840289,5.854799,6.0468025,9.602965,6.003502,5.2155776,5.1610265,4.6164083,3.8488607,4.727896,3.9976728,3.9028645,4.666361,3.2469654,4.728919
2016-07-19 05:00:00,4.7828317,6.8402505,5.8596754,6.0499573,9.570039,6.0447984,5.220306,5.188972,4.6811795,3.8388891,4.793755,4.0327606,3.934135,4.7549963,3.3368316,4.7946835
2016-07-19 05:30:00,4.914923,6.8403053,5.8712792,6.0284595,9.570039,6.7117977,5.1804824,5.159923,4.5628724,3.796101,4.603075,3.8040166,4.211021,4.7388625,3.3559098,4.604068
2016-07-19 06:00:00,4.8531485,6.8404336,5.8628645,6.03426,9.570039,6.5082054,5.1964626,5.1564355,4.5947914,3.7639918,4.622007,3.8570724,4.0543113,4.7203035,3.3012085,4.6230164
2016-07-19 06:30:00,4.83408,6.8405194,5.865989,6.0405154,9.537112,6.1001945,5.211741,5.1805234,4.676627,3.7842698,4.6855345,3.919002,3.9171767,4.7944665,3.2760582,4.6864724
2016-07-19 07:00:00,4.987324,6.840888,5.8515105,6.0618415,9.504186,6.6243877,5.2666736,5.18871,4.841397,3.874537,4.8098392,4.113556,4.337374,4.8089614,3.4901643,4.8107357
2016-07-19 07:30:00,5.0678396,6.840958,5.8853407,6.0393343,9.49321,6.504279,5.225447,5.221493,4.733338,3.7784467,4.6176214,3.9615335,4.1763067,4.920144,3.322053,4.618562
2016-07-19 08:00:00,5.1149926,6.842149,5.861658,6.0343914,9.482235,7.1648884,5.2712593,5.15404,4.72194,3.9139433,4.2427673,3.8122754,4.6193995,4.796897,3.124,4.2440557
2016-07-19 08:30:00,5.3864837,6.842163,5.881037,6.057934,9.449308,7.411026,5.3160405,5.2620835,4.89891,4.0541105,4.4752913,4.1555247,4.9383764,4.992634,3.4072313,4.4764204
2016-07-19 09:00:00,5.4488564,6.841491,5.896579,6.055584,9.416382,7.156279,5.3335295,5.2911882,4.9333863,3.973209,4.187212,4.189269,4.771242,5.1033626,3.1494951,4.188101
2016-07-19 09:30:00,5.590911,6.841683,5.95107,6.058433,9.405406,6.6686797,5.351547,5.4236584,4.964868,3.8753314,4.306869,4.4840603,4.5066686,5.3401113,3.0770512,4.307496
2016-07-19 10:00:00,5.702565,6.8408337,5.989937,6.038516,9.394431,6.541059,5.1361065,5.45846,4.8710637,3.7825313,3.7842865,4.470572,4.3512564,5.4946446,2.7459488,3.7863207
2016-07-19 10:30:00,5.8955245,6.8399615,6.013866,6.041275,9.372479,6.4890385,4.999203,5.5216274,4.917852,3.7821093,3.5067148,4.636944,4.3476424,5.6617055,2.6765022,3.5089588
2016-07-19 11:00:00,5.959163,6.8391223,6.0076985,6.030743,9.350529,6.3835487,4.8828473,5.478056,4.891499,3.7364078,3.2779002,4.4678965,4.261679,5.6406016,2.5056095,3.2804685
2016-07-19 11:30:00,6.099126,6.8395085,5.991746,6.0303993,9.339553,7.08723,4.9487023,5.440156,4.9054117,3.884153,3.3767843,4.366698,4.7696195,5.563231,3.0224848,3.3793426
2016-07-19 12:00:00,6.239582,6.840199,5.9775476,6.0445905,9.328578,7.4919004,5.018447,5.446605,4.999312,4.046672,3.5867977,4.449499,5.169468,5.553391,3.5907044,3.5885382
2016-07-19 12:30:00,6.1350293,6.8396635,5.9431753,6.028992,9.317602,7.536575,4.9504476,5.325476,4.929274,4.0187793,3.387733,4.0628786,5.1909695,5.3703003,3.6077724,3.3901305
2016-07-19 13:00:00,7.2080216,6.9061456,5.9387074,6.167181,9.306627,7.659529,5.2433486,5.6995234,5.8238835,4.4692903,4.651649,5.679718,5.7376885,6.198036,4.9096346,4.650126
2016-07-19 13:30:00,7.221412,6.9244494,6.036314,6.0762277,9.317602,7.143254,4.940347,5.64567,5.189219,4.029864,3.9524279,5.1688895,4.967812,6.4074054,3.701222,3.9507594
2016-07-19 14:00:00,7.108199,6.820633,6.085871,6.054313,9.328578,6.4745216,4.862756,5.675659,5.052816,3.8186474,3.83532,5.201244,4.438326,6.5827622,2.9459643,3.8346376
2016-07-19 14:30:00,7.779055,7.499688,6.058681,6.046591,9.306627,5.968654,5.2005997,5.6175766,5.041925,3.8726444,4.5230026,4.9424295,4.1791296,7.617778,3.2958703,4.522882
2016-07-19 15:00:00,6.0248365,6.889152,6.036917,6.033095,9.284676,5.900106,4.8176794,5.552363,4.99926,3.950261,3.2608352,4.646455,4.183273,5.9090014,2.2815971,3.2632937
2016-07-19 15:30:00,6.5733676,6.7784467,6.0083013,6.0258865,9.284676,5.958208,4.7670627,5.4659595,4.9595904,3.810285,3.575294,4.392413,4.0958695,6.3748703,2.283897,3.5780997
2016-07-19 16:00:00,6.8602495,6.8904467,5.9708047,6.044309,9.284676,6.1573806,4.9033575,5.430183,5.0609746,3.7802753,3.9762685,4.3925853,4.263726,6.560188,2.7746096,3.976456
2016-07-19 16:30:00,7.062702,6.972867,6.0804987,6.065154,9.251749,6.553325,4.90275,5.690255,5.2230988,3.8643928,3.7100825,5.2977304,4.649155,6.4521046,2.9772086,3.708147
2016-07-19 17:00:00,7.3003297,6.926267,6.149353,6.0809383,9.2188225,6.2656465,4.9576216,5.8293858,5.3573713,3.892147,3.8871336,5.928959,4.5401874,6.8037033,2.829494,3.8850737
2016-07-19 17:30:00,6.3188977,7.0027633,6.1017966,6.0246086,9.207848,6.0099764,4.772244,5.6375194,5.0631776,4.185759,3.1858883,4.959003,4.3523126,6.3451447,2.3750973,3.1886854
2016-07-19 18:00:00,6.124317,6.885874,6.0836515,6.0190616,9.196872,6.180007,4.7767677,5.5979295,5.0484567,4.405627,3.1159549,4.778806,4.46452,6.092393,2.6596856,3.1184964
2016-07-19 18:30:00,6.460904,6.8402963,6.1605086,6.020661,9.174921,6.1408596,4.9653397,5.719461,5.088864,4.352159,3.5015397,5.2915907,4.4617414,6.3620896,3.014245,3.503518
2016-07-19 19:00:00,6.416003,6.8410616,6.1511073,6.0187054,9.15297,6.3237123,5.124687,5.700884,5.1097054,4.6435523,3.93642,5.2112494,4.6722107,6.329937,3.51441,3.937481
2016-07-19 19:30:00,6.6895533,6.841621,6.197594,6.0198007,9.131019,6.0652733,5.25093,5.7746625,5.1473403,4.239746,4.216066,5.5240707,4.431857,6.572573,3.576169,4.216809
2016-07-19 20:00:00,7.180007,6.841568,6.286841,6.025923,9.109068,5.9071918,5.2582364,5.924777,5.212638,4.026539,4.2636833,6.1695995,4.349312,6.9860945,3.485734,4.2643857
2016-07-19 20:30:00,7.2098117,6.841352,6.285991,6.0287986,9.087117,5.9307337,5.2197776,5.929533,5.2600703,4.0874515,4.211765,6.201152,4.414141,7.0129757,3.5054803,4.21251
2016-07-19 21:00:00,7.266235,6.840216,6.303342,6.0231524,9.0651655,6.0678234,4.955556,5.944304,5.2606034,4.256895,3.529758,6.247953,4.5122185,7.065727,3.1143098,3.531507
2016-07-19 21:30:00,7.2099533,6.8413997,6.2942414,6.018548,9.0651655,6.303588,5.198463,5.9206076,5.2352667,4.6142955,4.1687446,6.135258,4.708382,7.0448976,3.7955413,4.169439
2016-07-19 22:00:00,7.64598,6.8419137,6.3720036,6.024517,9.0651655,5.9287333,5.231473,6.031125,5.2681127,4.0661235,4.6806917,6.702709,4.4037356,7.419239,3.8539038,4.680887
2016-07-19 22:30:00,7.6061473,6.8420444,6.383516,6.017939,9.076141,6.961708,5.2467556,6.032827,5.2161117,5.487606,4.441477,6.6968384,6.402753,7.418151,4.844987,4.441897
2016-07-19 23:00:00,7.6586227,6.84139,6.3873534,6.0215797,9.087117,6.0276194,5.2057323,6.042025,5.220343,4.196852,4.1689,6.763051,4.450262,7.408682,3.561901,4.1696444
2016-07-19 23:30:00,7.6565733,6.842235,6.387764,6.017981,9.0651655,6.6684885,5.2331257,6.037109,5.232147,5.103567,4.53729,6.725925,5.406648,7.4566402,4.3940263,4.537594
2016-07-20 00:00:00,7.800529,6.841864,6.4160237,6.017939,9.043215,7.0895257,5.2168674,6.0651155,5.2635193,5.715333,4.658017,6.908828,6.897809,7.609205,5.2452984,4.6581645
2016-07-20 00:30:00,8.013675,6.8407936,6.4509444,6.017943,9.021264,6.8686466,5.1778474,6.099805,5.295145,5.3344574,4.92102,7.134822,6.1126647,7.800204,4.908202,4.9208612
2016-07-20 01:00:00,8.240314,6.8405175,6.488112,6.018275,8.999313,6.4379253,5.16842,6.1372128,5.3285785,4.801369,5.0069604,7.3790655,4.9764333,7.9877124,4.563867,5.006683
2016-07-20 01:30:00,8.585316,6.8402357,6.5526624,6.017945,8.951683,6.812806,5.157508,6.2008395,5.3899755,5.2512455,5.1092706,7.79327,5.968942,8.314616,5.018482,5.1088233
2016-07-20 02:00:00,8.415935,6.8402095,6.488057,6.0342364,8.901456,5.9196157,5.1882453,6.160777,5.5428452,3.923284,5.2915792,7.579482,4.5497866,8.157973,4.504299,5.2909837
2016-07-20 02:30:00,8.29657,6.840178,6.4728174,6.0249753,8.926569,5.945622,5.1690764,6.131936,5.460272,4.098573,5.2012963,7.369473,4.539064,8.037869,4.440942,5.200767
2016-07-20 03:00:00,8.651032,6.8401437,6.577386,6.0251303,8.951683,5.9128547,5.1681294,6.236028,5.429518,3.8968701,5.1897006,8.036358,4.4483037,8.440658,4.3798213,5.189214
